row_id,political_leaning,text,hashtags,post_type,like_count,date
432,neutral,"I Want to see a blue hair demon biden supporter in a #boxing #ufc match against a #trump supporter 

just so you guys can see how weak these people are

the brain is a muscle and their view reflects that","""[{'indices': [53, 60], 'text': 'boxing'}, {'indices': [61, 65], 'text': 'ufc'}, {'indices': [82, 88], 'text': 'trump'}]""",tweet,0,2024-08-09
433,neutral,"Four significant WWIII triggers are live, not to be ignored. Part 1
An incompetent leader is leading Earth to war. Joe Biden is everything Donald Trump describes in his attacks on the most incompetent USA president ever.

#WWIII #Biden #Trump #NATO

https://t.co/FqjowoZLvq","""[{'indices': [222, 228], 'text': 'WWIII'}, {'indices': [229, 235], 'text': 'Biden'}, {'indices': [236, 242], 'text': 'Trump'}, {'indices': [243, 248], 'text': 'NATO'}]""",tweet,1,2024-08-18
434,neutral,"@TheParasiteGuy @LaNativePatriot @ImMeme0 I am glad your son pulled through and is alive today. Nothing is more important than babies and seeing them grow up to be children, teens, then adults. 

I agree. Babies are much stronger than we realize. Very happy for you and your family.",[],reply,8,2024-08-09
435,neutral,@FrahmJoseph @GuntherEagleman Crime rate fell 2 years in a row under Biden 2023-2024. But keep telling your lies like your God Trump,[],reply,3,2024-08-18
436,neutral,"Hell hath no fury like a washed up, has been, elevator shoe wearing, two bit actor... https://t.co/EiA5VNt2Rh",[],tweet,79,2024-08-18
437,neutral,@DYLZAK Lmfaoooo,[],reply,0,2024-08-09
438,neutral,@CPAC the fed is printing one trillion dollar a quarter for national debt service which is unstainable.,[],reply,0,2024-08-18
439,neutral,@MAGAShaggy1 I’m voting for Trump because Harris and Biden have destroyed this country. Everything is more expensive under Harris - even my dogs food has gone up $13%. Enough is enough. https://t.co/5Sh0w07WW5,[],reply,0,2024-08-18
440,neutral,@ULTRA_MAJESTY Not going to happen,[],reply,1,2024-08-09
441,neutral,"@UBRox1 @Shawn_Farash @henican @NEWSMAX Saw it.  Pathetic on the part of Ellis. He's so elite that he thinks we're being brainwashed into thinking times are hard.  He doesn't give millions of ppl credit for going to the grocery store and seeing it for themselves.  He thinks we all ""feel"" things when someone tells us to",[],reply,1,2024-08-18
442,neutral,"@realJennaEllis Poor Jenna,so when do you start working at CNN?",[],reply,0,2024-08-09
443,neutral,"@NYBrian2A @jegsghji @PatRyanUC @TheWeekendMSNBC @SymoneDSanders @AliciaMenendez @MichaelSteele Biden isn’t running, and trump said he would disown Don Jr. if he enlisted in the U.S. military. Far from patriotic! https://t.co/sRe8HuE6pO",[],reply,1,2024-08-18
444,neutral,"@TonemanLives She’s fake ,incompetent&amp;
lies through her teeth.There is no way in hell she can fulfill her lies if she become US president.This country is broken by her@the Biden.They gave our money ways like no tomorrow. Take more than 4 years to bring it back to where Trump once had .",[],reply,17,2024-08-18
445,neutral,"Khelif protects HIS  ""female"" testicles with a man's groin guard.

Photos have emerged showing HIM training with a testicle protector.

Photos were taken at the Tarbes-Club Poing d'1 Pacte 65 boxing club in the south of France where HE was preparing for the Olympics last October. https://t.co/kPuFTOto9K",[],tweet,3,2024-08-09
446,neutral,"@b_connerton @FT Nice, when you can't argue the facts, resort to attacks and name calling. Sure sign that you're not a serious person. Next you'll probably say that trump's 4 years were better economically than Biden's with absolutely no facts to back it up..",[],reply,7,2024-08-18
447,neutral,@Zackdahellhound Do anything mean and they will be offended (if liberal or heavy conservative),[],tweet,0,2024-08-18
448,neutral,@riverrat328 Prayers 🙏,[],reply,2,2024-08-18
449,neutral,"'The last thing [God] wants to see happen to you is for you to go and follow the other way and wind up in eternity separated from him,' Rich told Peterson
https://t.co/2WaWegKG98",[],tweet,1,2024-08-18
450,neutral,There is a must watch for anyone who cares about American values,[],quote,0,2024-08-18
451,neutral,@catfluffbutt There is a Chinese dissident Chen guangcheng. Hilary Clinton helped him to get to US. Now he is voting for Trump and spreading the lies about Hilary and Biden. Some people don’t deserve democracy and freedom.,[],reply,0,2024-08-09
452,neutral,"@HalfFeeLee @FaithWithMase Disagree. For actual LDS members in good standing with Temple recommendeds, are NOT Christians. My story is very close to Joseph Smiths, but the opposite. I sat for hours in multiple celestial rooms praying and begging for God to help me to keep faith in the LDS doctrine. It's",[],reply,0,2024-08-09
453,neutral,"#Project25IsTrumpVance 
#EndTheGazaGenocideNow Biden Administration Sending 6,500 Munitions to Israel, Despite Ongoing Killing Of Civilians in Gaza. 
(Page 1 of 2)
As demands for an arms embargo to Israel increase, U.S. approves $262 million sale of joint direct action munitions","""[{'indices': [0, 22], 'text': 'Project25IsTrumpVance'}, {'indices': [24, 46], 'text': 'EndTheGazaGenocideNow'}]""",tweet,0,2024-08-09
454,neutral,@merissahansen17 This would never happen - don’t you fools realize he’s just going to do what makes the RICH pay less taxes. Regular middle class or low income people will be screwed if he gets elected. All Trump talks about is his crowd size and Biden. Give me 5 reasons why he has ur vote,[],reply,0,2024-08-18
455,neutral,"LOL, the #WashingtonPost and #ABCNews  downplaying their own poll showing Harris/Waltz 50%-45% among all adults, 49%-45% among registered voters and 51%-45% among likely voters is peak failed corporate media.

See ya in November, #MAGA, it's gonna be wild! https://t.co/GG2bYUVAb7","""[{'indices': [9, 24], 'text': 'WashingtonPost'}, {'indices': [29, 37], 'text': 'ABCNews'}, {'indices': [230, 235], 'text': 'MAGA'}]""",tweet,0,2024-08-18
456,neutral,"The True Enemy is Satan: A House Divided Against Itself Shall Not Stand

Full Episode at: https://t.co/EiuwnT89sg https://t.co/Un0ssN4IC7",[],tweet,1,2024-08-09
457,neutral,"@Cobratate @KamalaHarris And democracies will always lead to authoritarian rule!!! 

WE AS A PEOPLE MUST BRING BACK OUR CONSTITUTIONAL REPUBLIC!!! 
THE ONLY WAY BACK FROM HERE, WHERE WE ARE NOW AS A NATION, IS THROUGH TRUMP AND THE GOP!!!",[],reply,4,2024-08-18
458,neutral,@SebastianGarof5 @vmf64 @cnmbfa @KDDoehrmann @CynthiaEHansen @texaskeystone @smolik_ladysmo @JunoStar444 @Obigoat @breezysummer1 @CoyotiaT @mrshazeljoy @12750Cally @SMarquez19 @lfr5150 @Shinora75 @kathyrhoden10 Great list if you are looking for new connections. https://t.co/g1pMD1TIbC,[],reply,4,2024-08-18
459,neutral,@TheLeoTerrell And then she passed it,[],reply,1,2024-08-18
460,neutral,@TrumpDailyPosts Millions voted for her and Joe!!  The best team since Obama/ Biden!!  Suck it up buttercup😂,[],reply,0,2024-08-18
461,neutral,The real reason Trump is mad Biden dropped out: He wanted a beef by proxy.,[],quote,1,2024-08-09
462,neutral,"@elonmusk Why are you letting items like this on ""X""?",[],reply,0,2024-08-09
463,neutral,@CPAC One step away being chained all of us,[],reply,0,2024-08-09
464,neutral,@tonyrigatonee @JackPosobiec Joker and Rafterman have entered the chat…,[],reply,0,2024-08-09
465,neutral,"@ph4sm0kin uh
vinican then?",[],reply,0,2024-08-18
466,neutral,"@KTgrrl99 @dixon_frank_2 Pro Palestinians, mostly. Not happy with the Democratic Party policies re: Israel. And the Dems are the ones in power. Plus rumors of lots of Antifa. No GOP protests!",[],reply,0,2024-08-18
467,neutral,"@gregcloney @CPAC Are you for real? Name 1 place socialism works? I've never read such a dumb comment. Go to Cuba, Venezuela, El Salvador. Then come tell everybody how well socialism/communism works. You're definitely a liar.",[],reply,7,2024-08-18
468,neutral,@pattyisright @JackPosobiec Block. Block. Block. Blackpillers.,[],reply,6,2024-08-09
469,neutral,@margommartin The GOAT! https://t.co/z9smmQAoyU,[],reply,34,2024-08-18
470,neutral,Inside job,[],quote,0,2024-08-09
471,neutral,"@Shelly10rnufA No, you're not following.",[],reply,4,2024-08-18
472,neutral,"@Broken_Politiks @AnnevanLeur Other cultures hate White People because we got it right.

They try to act like we look our noses down at ethnicity when in reality they’re mad that our culture could do what their culture couldn’t.

And that’s prosper.

Name a country more prosperous than a Western Nation.

You",[],reply,0,2024-08-18
473,neutral,@libsoftiktok I wouldn’t ever go to a doctor that doesn’t understand basic biology. I sure wouldn’t let this🤡 anywhere near my children.,[],reply,0,2024-08-09
474,neutral,"Here's a thought.
What NGO's are helping Iran do that?
Is anyone named George involved?",[],quote,0,2024-08-18
475,neutral,"@RNCResearch $25,000 Government Down Payment SCAM will cost people more. Basic Math...  

Before Biden came, mortgage rate hovered around 3 to 4%. Let us take the higher end 4%.  

Loan amount - $500K Monthly payment (30 yrs.): Before Biden  (4%)- $2,387.08 After Biden (7.596%) - $3529.00",[],reply,0,2024-08-18
476,neutral,@OliLondonTV Does this dress make my butt look big?,[],reply,0,2024-08-09
477,neutral,"@twobitidiot Also like core devs … people on the Ethereum launch team … but I guess they’re not really relevant anymore 🤷‍♂️

Come one and all to the Cantillionaire MAGA SV nexus, the logical end point of US politics.

(Not that I’m mad keen on Harris.)",[],reply,1,2024-08-09
478,neutral,@DNC @Tim_Walz why are you such huge pieces of shit?,[],quote,0,2024-08-09
479,neutral,"Tells you everything you need to know about 

MAGA -V- Democrats",[],quote,0,2024-08-18
480,neutral,"@CNNSOTU @ChrisSununu Why did @jaketapper not react to lying @ChrisSununu usage of the ""Democrat"" slur when I'm sure Jake knows the correct word is ""Democratic."" I thought he was offended by name calling. It's #weird that he silently endorsed the @gop doing what he criticized @TheDemocrats for. https://t.co/BgmJFiXz9X","""[{'indices': [210, 216], 'text': 'weird'}]""",reply,4,2024-08-18
481,neutral,@lilSkeezors @Torn2pieces2 @JosephFordCotto Same here. Can not let Kamala turn all of America woke. #MAGA #RFKJr,"""[{'indices': [100, 105], 'text': 'MAGA'}, {'indices': [106, 112], 'text': 'RFKJr'}]""",reply,1,2024-08-09
482,neutral,@DominoCat128 @rblackadder @SaltyGoat17 @KamalaHQ The jury believed her &amp; there was at least one MAGA on the jury.  What if it was your daughter/granddaughter and a man was found liable for sexual abuse against her.  Would you be defending that man &amp; questioning the jury &amp; your daughter/granddaughter?,[],reply,0,2024-08-09
483,neutral,"@podiatristdon Because Donald Trump, party line pro-abortion liberal Democrat in 2008, has flipped back, and #MAGA doesn't challenge Dear Leader.

Kamala is still far worse on life issues.","""[{'indices': [109, 114], 'text': 'MAGA'}]""",reply,1,2024-08-18
484,neutral,@MTGrepp Pathetic!!!!!,[],reply,0,2024-08-09
485,neutral,"IMMORAL FOR PHYSICIANS TO DO THAT.  IF A DR TRIES THAT, POST THEIR NAME HERE, THEIR PRACTICE SHALL SUFFER",[],quote,0,2024-08-18
486,neutral,"Where is Ron DeSantis? 
@RonDeSantis 

Have you had enough yet Floridians? 
Keep voting red and this is the treatment you will always get.",[],quote,1,2024-08-09
487,neutral,@LangmanVince 🤕🤕🤕 Cook that chit 🤣🤣🤣 https://t.co/Qs48Vq8OEP,[],reply,7,2024-08-18
488,neutral,"@NapervillePol The final national popular vote margin in the 2020 election was approximately +4.5 points for Biden over Trump (51.3% to 46.8%).

Overestimation by Pollsters:

https://t.co/hzrC2NVKI1 News Polls:
•The polling spread ranged from +2 to +10 points for Biden.
•The CBS News final",[],reply,0,2024-08-18
489,neutral,"@elonmusk What did they build back better?

The Illegal Voters?

They skim every kind of Gov Grants, Aid &amp; Foreign Aid! Evidence of how they Rob America! 
That’s why they keep giving our money away. 
#Biden is only 1 of the Big Guys! 
@realDonaldTrump
@JDVance @elonmusk https://t.co/eoTnYUXeeq","""[{'indices': [204, 210], 'text': 'Biden'}]""",reply,0,2024-08-18
490,neutral,@harparr1 This is foreign interference in US elections. This to me is a criminal activity no President should be involved in. How utterly horrible for our country. They really want a Marxist Communist take over of the USA,[],reply,1,2024-08-09
491,neutral,@The_Trump_Train No it's because they're planning on stealing the election she's confident that she can hide just like Biden,[],reply,0,2024-08-18
492,neutral,@JackPosobiec They laughed in his face when he tried to gas light them,[],reply,1,2024-08-18
493,neutral,@bobpockrass Denny Hamlin is the bish of nascar rules for thee but not for me,[],reply,1,2024-08-18
494,neutral,@PatriotXV11 @JDunlap1974 This is so wrong and I think they need to start a transgender olympics.,[],reply,0,2024-08-09
495,neutral,EDITOR’S NOTE: Bravo @ThatAlexWoman! Spot on.,[],quote,25,2024-08-09
496,neutral,@atensnut nope,[],reply,0,2024-08-18
497,neutral,"@Denosko1 MAGA lady's. I wonder how your grandma felt when grandpa raped slaves, &amp; grandma couldn't stop grandpa fornicating? White women had no power to vote. U can now vote. 2024 vote Kamala for President, if you're tired of men walking all over you. Help change this world. End hatred🇺🇸",[],reply,0,2024-08-09
498,neutral,"As I watch Biden and Trump face off, I wonder: Will Mark and I ever have a showdown like this? Of course, the winner would be obvious... Mark! 😅 #BigShowdown #MarkVsGreg #TrumpMeltdown #bidenbowout","""[{'indices': [145, 157], 'text': 'BigShowdown'}, {'indices': [158, 169], 'text': 'MarkVsGreg'}, {'indices': [170, 184], 'text': 'TrumpMeltdown'}, {'indices': [185, 197], 'text': 'bidenbowout'}]""",tweet,0,2024-08-18
499,neutral,@NotAlexSheppard 💯 Truth.,[],reply,1,2024-08-18
500,neutral,@Arkypatriot I miss those days 🙂‍↔️,[],reply,0,2024-08-18
