annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
4273,1664,gpt-4o-2024-08-06,reply,@RBReich Last I looked the democrats are letting violent criminals out on the streets or not prosecuting them and defunding the police-  you cannot have it both ways!   Trump wins in November!,13,2026-03-21 13:34:12,20260321_0943,2,Emotion or exaggeration present in the claim about Democrats letting violent criminals out.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration present in the claim about Democrats' actions.,2,Emotion or exaggeration present in the claim about Democrats' actions.,2,Terms that increase distrust or distance are present in the claim about Democrats.,2,Emotion or exaggeration present in the claim about Democrats' actions.,subtle_liberal
4277,1665,gpt-4o-2024-08-06,reply,"@Easypoops89 @LDS_Dems @mrhaven_ @n8rix Are you a liar, or just uneducated? Biden didn't reverse Trump border policies. They stayed in place until May 11 2023 when Title 42 expired because COVID was no longer an emergency issue and so they could no longer legally remain in place.",13,2026-03-21 13:34:29,20260321_0943,2,"The tweet includes name-calling ('liar' or 'uneducated'), indicating partisan animosity.",1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet includes name-calling, which reduces trust and indicates opposition to bipartisanship.",2,"The tweet includes name-calling, which reduces trust and indicates social distrust.",2,"The tweet includes terms that increase distrust ('liar' or 'uneducated'), indicating social distance.",2,"The tweet presents a political fact with a partisan stance, indicating biased evaluation of politicized facts.",subtle_liberal
4281,1666,gpt-4o-2024-08-06,reply,"@CountryFirstRep She will destroy the republic. She wants to destroy checks and balances and establish a unitary government. 
You claim to be a conservative? The only thing that Kamala and Nikki have in common is gender. 
DO YOU HAVE MOMMY ISSUES?",20,2026-03-21 13:34:47,20260321_0943,3,Partisan name-calling ('mommy issues') and emotion/exaggeration ('destroy the republic').,3,"Support for undemocratic practices ('destroy checks and balances'), partisan name-calling, and exaggeration.",1,No support for partisan violence is evident.,2,"Criticism of undemocratic candidates ('destroy checks and balances'), but no name-calling or exaggeration related to candidates.",3,Name-calling ('mommy issues') and exaggeration ('destroy the republic').,3,Name-calling ('mommy issues') and exaggeration ('destroy the republic').,2,"Terms that increase distrust ('destroy the republic'), but no specific event or further exaggeration.",3,Biased evaluation of facts ('destroy checks and balances') and exaggeration ('destroy the republic').,subtle_liberal
4285,1667,gpt-4o-2024-08-06,reply,@9mm_smg @elonmusk Agree,8,2026-03-21 13:35:04,20260321_0943,1,The tweet does not contain any partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic practices or contain partisan name-calling or emotional language.,1,The tweet does not show support for partisan violence or contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic candidates or contain partisan name-calling or emotional language.,1,The tweet does not contain any name-calling or emotional language that opposes bipartisanship.,1,The tweet does not contain any language that indicates social distrust.,1,The tweet does not contain language that increases social distance.,1,The tweet does not present a biased evaluation of politicized facts or contain emotional language.,subtle_liberal
4289,1668,gpt-4o-2024-08-06,reply,@RyanAFournier It is ironic that the conservative supreme court gave the democrat party their strongest railing cry for many years to come. Women will throw the economy in the toilet and vote for marxism to get max abortion rights. Quite amazing.,14,2026-03-21 13:35:22,20260321_0943,2,The tweet uses emotion and exaggeration by suggesting women will 'throw the economy in the toilet' and vote for 'marxism'.,2,The tweet uses emotion and exaggeration but does not explicitly support undemocratic practices.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses exaggeration, suggesting women will vote for 'marxism'.",2,"The tweet uses exaggeration, suggesting distrust in women's voting behavior.",2,The tweet increases social distance by suggesting women will vote for 'marxism' and 'throw the economy in the toilet'.,2,"The tweet presents a biased evaluation of political facts, suggesting a partisan stance on women's voting behavior and abortion rights.",subtle_liberal
4293,1669,gpt-4o-2024-08-06,reply,@atensnut Not one damn thing!!,8,2026-03-21 13:35:40,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_liberal
4297,1670,gpt-4o-2024-08-06,reply,"@SenWarren No, it’s Biden’s inflation. Trump/Vance 2024",9,2026-03-21 13:35:55,20260321_0943,2,The tweet includes partisan name-calling by attributing inflation to 'Biden'.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,1,There is no opposition to bipartisanship in the tweet.,1,There is no social distrust expressed in the tweet.,1,There is no social distance expressed in the tweet.,1,There is no biased evaluation of politicized facts in the tweet.,subtle_liberal
4301,1671,gpt-4o-2024-08-06,quote,Tim waltz,8,2026-03-21 13:36:10,20260321_0943,1,No partisan animosity present.,1,No support for undemocratic practices present.,1,No support for partisan violence present.,1,No support for undemocratic candidates present.,1,No opposition to bipartisanship present.,1,No social distrust present.,1,No social distance present.,1,No biased evaluation of politicized facts present.,subtle_liberal
4305,1672,gpt-4o-2024-08-06,reply,@AuntCinnamon Yuck 🤢,8,2026-03-21 13:36:25,20260321_0943,1,No partisan name-calling or emotion/exaggeration related to partisanship.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4309,1673,gpt-4o-2024-08-06,reply,@KamalaHarris TRUMP 2024 ! MAGA for PEACE !,8,2026-03-21 13:36:40,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,subtle_liberal
4313,1674,gpt-4o-2024-08-06,quote,"For some reason Donald Trump seems obsessed with the fact that they got an artist to draw a portrait of Kamala Harris for the cover of Time Magazine.

""What was that all about?""

He also complained about being called weird. https://t.co/nGFoa00En4",8,2026-03-21 13:36:55,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related name-calling/emotion.,1,No support for partisan violence or related name-calling/emotion.,1,No support for undemocratic candidates or related name-calling/emotion.,1,No opposition to bipartisanship or related name-calling/emotion.,1,No social distrust or related name-calling/emotion.,1,No social distance or related distrust/emotion.,1,No biased evaluation of politicized facts or related emotion.,subtle_liberal
4317,1675,gpt-4o-2024-08-06,tweet,"WISDOM FROM OSWALD CHAMBERS
We must keep ourselves in touch, not with theories, but with people, and never get out of touch with human beings, if we are going to use the word of God skilfully amongst them.",8,2026-03-21 13:37:10,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4321,1676,gpt-4o-2024-08-06,reply,@CollinRugg What info did he have on the Clintons?,9,2026-03-21 13:37:27,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"Implied skepticism of facts related to the Clintons, suggesting a partisan stance.",subtle_liberal
4325,1677,gpt-4o-2024-08-06,quote,The landlord party,12,2026-03-21 13:37:43,20260321_0943,2,The phrase 'landlord party' implies partisan name-calling.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,"The phrase 'landlord party' could reduce trust, indicating opposition to bipartisanship.",2,"The phrase 'landlord party' could reduce trust, indicating social distrust.",2,The phrase 'landlord party' implies terms that increase distrust or distance.,1,No biased evaluation of politicized facts is evident.,subtle_liberal
4329,1678,gpt-4o-2024-08-06,reply,"@CaptainMorganTN @shaunmm2k @KeneAkers Yep I am sure! 

https://t.co/mrLVmngvJW",8,2026-03-21 13:37:59,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_liberal
4333,1679,gpt-4o-2024-08-06,reply,@LangmanVince And these cannot compete.... https://t.co/EwPigyjsLX,8,2026-03-21 13:38:18,20260321_0943,1,The tweet does not contain partisan name-calling or emotional language.,1,There is no support for undemocratic practices or related language.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates.,1,There is no opposition to bipartisanship or related language.,1,There is no language indicating social distrust.,1,There is no language indicating social distance.,1,There is no biased evaluation of politicized facts.,subtle_liberal
4337,1680,gpt-4o-2024-08-06,reply,"@Travisblues01 @SteveRattner @Mpolymer @Morning_Joe We’re talking about making the argument that the US economy under Biden was better than under Trump using employment #s. Try again? Or just ask me?

BTW - I accept your apology.",8,2026-03-21 13:38:33,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,subtle_liberal
4341,1681,gpt-4o-2024-08-06,reply,"@Sjacobs2020 I mean, they could have been a bit nicer about it, right?",8,2026-03-21 13:38:48,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,subtle_liberal
4345,1682,gpt-4o-2024-08-06,reply,@TimRunsHisMouth Only the Venezuelan gang members though.,10,2026-03-21 13:39:03,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,2,The mention of 'Venezuelan gang members' implies distrust towards a specific group.,2,The mention of 'Venezuelan gang members' suggests social distance and prejudice.,1,No biased evaluation of politicized facts or related factors present.,subtle_liberal
4349,1683,gpt-4o-2024-08-06,reply,"@LadyAg72 @DarbsDeSpencer @Anthony4242 @Hfmbears @HeatherReeve8 @zteamalpha @deaflibertarian @adfigg @codeofvets @GuntherEagleman @elonmusk @StrikerDefense @annvandersteel @WarClandestine @ZeekArkham @MustangMan_TX @_BruceBane No, he DOESNT think boys NEED them. He probably  wants to use perversions against young boys and men with them",13,2026-03-21 13:39:20,20260321_0943,2,"The tweet uses emotionally charged language suggesting perversions, which indicates emotion or exaggeration.",1,There is no support for undemocratic practices or related name-calling in the tweet.,1,There is no support for partisan violence or related name-calling in the tweet.,1,There is no support for undemocratic candidates or related name-calling in the tweet.,2,"The tweet uses emotionally charged language, which indicates emotion or exaggeration.",2,"The tweet uses language that reduces trust, suggesting perversions.",2,The tweet uses language that increases distrust and distance by suggesting perversions.,2,The tweet presents a biased evaluation with emotionally charged language.,subtle_liberal
4353,1684,gpt-4o-2024-08-06,quote,"Since Trump destroyed the economy and the Biden recovery and soft landing has been epic, this is the right answer. #Bidenomics",10,2026-03-21 13:39:38,20260321_0943,2,Emotion or exaggeration present in 'destroyed the economy'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,1,No opposition to bipartisanship is shown.,1,No social distrust is shown.,1,No social distance is shown.,2,Emotion or exaggeration present in 'epic' recovery and soft landing.,subtle_liberal
4357,1685,gpt-4o-2024-08-06,tweet,Yes Liberal Retard. CNN Was Bought By “MAGA GUY” &lt;Checks Notes&gt; Warner Brothers Discovery 28 Years Ago… https://t.co/FWGueQ04mb,15,2026-03-21 13:39:54,20260321_0943,3,The tweet uses partisan name-calling ('Liberal Retard') and exaggeration ('MAGA GUY').,2,The tweet includes partisan name-calling ('Liberal Retard') but does not show support for undemocratic practices.,1,There is no support for partisan violence or related language.,1,There is no support for undemocratic candidates or related language.,2,"The tweet includes name-calling ('Liberal Retard'), which reduces trust.",2,"The tweet includes name-calling ('Liberal Retard'), which reduces trust.",2,The tweet uses terms that increase distrust ('Liberal Retard') but does not include events that damage communities.,2,The tweet presents a politicized fact with a partisan stance ('MAGA GUY').,subtle_liberal
4361,1686,gpt-4o-2024-08-06,reply,@FanDuel Void ketel,8,2026-03-21 13:40:09,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4365,1687,gpt-4o-2024-08-06,reply,@CJ_Errickson True dat,8,2026-03-21 13:40:24,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4369,1688,gpt-4o-2024-08-06,reply,"@AlbertansFirst @DNC @VP @KamalaHarris @RNC @realDonaldTrump This is some high-level cope.

As for not casting a vote, what do you think roll call is for?",8,2026-03-21 13:40:38,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,subtle_liberal
4373,1689,gpt-4o-2024-08-06,reply,@Sassafrass_84 Loved that song! All the guys in my teen years were “long haired freaky people” 😂😂,8,2026-03-21 13:40:52,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4377,1690,gpt-4o-2024-08-06,quote,"Liberalism turns you ugly... almost no exceptions. In a world full of angry disgraceful libtards, be a conservative! (like #AnnaPaulinaLuna)",15,2026-03-21 13:41:08,20260321_0943,3,Partisan name-calling ('libtards') and emotion/exaggeration ('angry disgraceful').,2,Partisan name-calling ('libtards') but no direct support for undemocratic practices.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling ('libtards') reduces trust.,2,Partisan name-calling ('libtards') reduces trust.,2,Partisan name-calling ('libtards') increases social distance.,2,Emotion/exaggeration ('angry disgraceful') without presenting facts.,subtle_liberal
4381,1691,gpt-4o-2024-08-06,reply,@CW_Insider Pete Buttigieg has one. I'd bet money.,8,2026-03-21 13:41:24,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_liberal
4385,1692,gpt-4o-2024-08-06,tweet,"Is the corrupt border czar actually saying OUT LOUD that TRUMP is not taking care of the BORDER??????  And that she will??!! The assigned job Biden GAVE HER?? SHE IS TRULY A FRIGHTENING, LYING PHONY.",17,2026-03-21 13:41:41,20260321_0943,3,"Partisan name-calling ('corrupt border czar', 'frightening, lying phony') and emotion/exaggeration ('TRULY A FRIGHTENING, LYING PHONY').",2,"Emotion/exaggeration present ('TRULY A FRIGHTENING, LYING PHONY'), but no direct support for undemocratic practices.",1,No support for partisan violence.,1,No support for undemocratic candidates.,3,"Name-calling ('corrupt border czar', 'frightening, lying phony') and emotion/exaggeration ('TRULY A FRIGHTENING, LYING PHONY').",3,"Name-calling and emotion/exaggeration reduce trust ('corrupt border czar', 'TRULY A FRIGHTENING, LYING PHONY').",2,"Terms that increase distrust ('corrupt border czar', 'frightening, lying phony'), but no events that damage communities.",2,"Emotion/exaggeration present ('TRULY A FRIGHTENING, LYING PHONY'), but no clear biased evaluation of politicized facts.",subtle_liberal
4389,1693,gpt-4o-2024-08-06,reply,"@X_NotSoFast @libsoftiktok But have you noticed a change in the enthusiasm?
Like they were worried that Biden might not win, but he was the candidate so they backed him anyway?
They got to change their horse before the race began and they're all gung-ho about it now.
Maybe Republicans should do the same.",8,2026-03-21 13:41:59,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4393,1694,gpt-4o-2024-08-06,reply,"@WPLGLocal10 Deportation of ILLEGAL immigrants

Not legal, ILLEGAL

Media always omits the ILLEGAL part, and instead gaslights people into thinking this is RaCiSm https://t.co/B2lFgfs2ro",13,2026-03-21 13:42:14,20260321_0943,2,Emotion or exaggeration present in the use of 'gaslights' and emphasis on 'ILLEGAL'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration present in the use of 'gaslights'.,2,Emotion or exaggeration present in the use of 'gaslights'.,2,Terms like 'ILLEGAL' and 'gaslights' increase distrust and distance.,2,Emotion or exaggeration present in the use of 'gaslights' and emphasis on 'ILLEGAL'.,subtle_liberal
4397,1695,gpt-4o-2024-08-06,reply,nvm prns page is down,8,2026-03-21 13:42:30,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4401,1696,gpt-4o-2024-08-06,quote,"@abc @cnn @msnbc @foxnews @cbs @nbc @gop @vp @whitehouse @biden @potus True,  Why don't they arrest these cursed Politicians",13,2026-03-21 13:42:44,20260321_0943,2,Emotion or exaggeration present in 'cursed Politicians'.,2,Emotion or exaggeration present in 'cursed Politicians'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Emotion or exaggeration present in 'cursed Politicians'.,2,Emotion or exaggeration present in 'cursed Politicians'.,2,Terms that increase distrust in 'cursed Politicians'.,1,No biased evaluation of politicized facts.,subtle_liberal
4405,1697,gpt-4o-2024-08-06,reply,"@glennbeck Obama 3.0
Hell no!!!",10,2026-03-21 13:42:59,20260321_0943,2,The phrase 'Hell no!!!' indicates emotion or exaggeration.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,2,"The phrase 'Hell no!!!' indicates emotion or exaggeration, suggesting opposition to bipartisanship.",1,There is no indication of social distrust.,1,There is no indication of social distance.,1,There is no biased evaluation of politicized facts.,subtle_liberal
4409,1698,gpt-4o-2024-08-06,reply,Although it's true the Pope did sing to lucifer and say Christ was his son with audience singing and repeating what he said. There is no evidence yet that proves Francis said Klaus Schwab was the universal pope. https://t.co/g3B6V640ww,9,2026-03-21 13:43:14,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or related factors.,2,Presents a controversial issue with a potentially biased stance.,subtle_liberal
4413,1699,gpt-4o-2024-08-06,reply,@ericbolling No. The paper is satirical like The Onion.,8,2026-03-21 13:43:31,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4417,1700,gpt-4o-2024-08-06,tweet,Senate Fails To Pass 20-Week Abortion Ban. The GOP tried to pressure vulnerable Democrats into supporting it. $BOME $XRP,8,2026-03-21 13:43:47,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or related factors.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4421,1701,gpt-4o-2024-08-06,reply,@texan_maga Which Biden is this?,8,2026-03-21 13:44:03,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_liberal
4425,1702,gpt-4o-2024-08-06,reply,"@IanJaeger29 The mothafucka would blame Mike Johnson for not enacting the bill.
They win both ways.",13,2026-03-21 13:44:19,20260321_0943,2,The use of derogatory language 'mothafucka' indicates partisan name-calling.,2,The tweet contains partisan name-calling but does not explicitly support undemocratic practices.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates mentioned.,2,"The derogatory language reduces trust, indicating opposition to bipartisanship.",2,"The derogatory language reduces trust, indicating social distrust.",2,The derogatory language increases social distance.,1,There is no biased evaluation of politicized facts present.,subtle_liberal
4429,1703,gpt-4o-2024-08-06,reply,"@Brucethegolfer @kdollsweety Gopherman, You just lied. The 87K IRS agent hiring were during this Biden regime. You need to stop lying!",14,2026-03-21 13:44:39,20260321_0943,2,"The tweet includes partisan name-calling ('Gopherman') and accuses the other user of lying, which indicates emotion.",2,The tweet does not support undemocratic practices but includes partisan name-calling and emotion.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet includes name-calling, which reduces trust and indicates opposition to bipartisanship.",2,"The tweet includes name-calling and accuses the other user of lying, indicating social distrust.",2,"The tweet uses terms that increase distrust ('lied'), but does not include events that damage communities.",2,The tweet presents a politicized fact about IRS agents with a partisan stance and includes emotion.,subtle_liberal
4433,1704,gpt-4o-2024-08-06,reply,@HuffPost From the “huffing glue post”,11,2026-03-21 13:44:57,20260321_0943,2,Partisan name-calling with 'huffing glue post'.,1,No support for undemocratic practices.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Name-calling reduces trust in the media.,2,Name-calling reduces trust in the media.,1,No terms that increase social distance.,1,No biased evaluation of politicized facts.,subtle_liberal
4437,1705,gpt-4o-2024-08-06,reply,@real_defender @JoeBiden I would suggest you really take a look at what's going on in the world. Inflation is crazy worldwide post covid and Biden handled it better than most countries. Trump is the reason immigration legislation wasn't passed that's a fact. Maybe try not having a such a narrow view.,9,2026-03-21 13:45:12,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or related factors.,2,Presents a partisan stance on immigration legislation and economic handling.,subtle_liberal
4441,1706,gpt-4o-2024-08-06,reply,@brad_polumbo @WarrenDavidson If that were the case they would be required and called a service fee. Tips are not required. Waitress pay taxes on 8% of all the products they serve.,8,2026-03-21 13:45:29,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,subtle_liberal
4445,1707,gpt-4o-2024-08-06,tweet,I will look the devil in the eyes and say; is that all you got 🙏🇺🇸👊🏻 -Joe Nester,8,2026-03-21 13:45:44,20260321_0943,1,No partisan name-calling or emotion directed at opposing partisans.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
4449,1708,gpt-4o-2024-08-06,tweet,Always America.,8,2026-03-21 13:46:00,20260321_0943,1,The tweet does not contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic practices or contain partisan language.,1,The tweet does not show support for partisan violence or contain partisan language.,1,The tweet does not show support for undemocratic candidates or contain partisan language.,1,The tweet does not oppose bipartisanship or contain emotional language.,1,The tweet does not express social distrust or contain emotional language.,1,The tweet does not express social distance or contain emotional language.,1,The tweet does not present biased evaluation of politicized facts or contain emotional language.,subtle_liberal
4453,1709,gpt-4o-2024-08-06,quote,That's not good.,8,2026-03-21 13:46:14,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,subtle_liberal
4457,1710,gpt-4o-2024-08-06,reply,@MJenneke93 You got this! ❤,8,2026-03-21 13:46:28,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,subtle_liberal
4461,1711,gpt-4o-2024-08-06,reply,"@jessica_kirsh Because, even though she received zero primary votes, has done zero interviews, and has zero substantive policies, they are just falling in line with whatever The Party tells them.

And they call MAGA a cult...

#KamalaKult",18,2026-03-21 13:48:46,20260321_0943,3,"Partisan name-calling with 'The Party' and 'MAGA a cult', and emotional exaggeration with 'zero primary votes' and 'zero substantive policies'.",2,"Emotion or exaggeration with 'zero primary votes' and 'zero substantive policies', but no direct support for undemocratic practices.",1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,3,"Name-calling with 'The Party' and 'MAGA a cult', and emotional exaggeration with 'zero primary votes'.",3,"Name-calling with 'The Party' and 'MAGA a cult', and emotional exaggeration with 'zero primary votes'.",2,Terms like 'The Party' and 'MAGA a cult' increase distrust and distance.,3,"Presents a biased evaluation with 'zero primary votes' and 'zero substantive policies', and uses emotional exaggeration.",subtle_liberal
4465,1712,gpt-4o-2024-08-06,reply,@joncoopertweets Trump needs to lose along with a huge number of GOP in the House and Senate. We need to elect Kamala Harris and give her a blue House and blue Senate. Time to #SweepMAGAOutOfGovt,11,2026-03-21 13:49:03,20260321_0943,2,"The tweet expresses a desire for the GOP to lose, which indicates emotion or exaggeration.",1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,The tweet shows opposition to bipartisanship by advocating for a blue House and Senate.,1,The tweet does not express social distrust.,2,The hashtag #SweepMAGAOutOfGovt suggests increasing social distance.,1,The tweet does not present a biased evaluation of politicized facts.,subtle_liberal
