annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
4816,1799,gpt-4o-2024-08-06,reply,"@julie_kelly2 All this means is that they know Kamala is going to clean house at the FBI and DOJ, and it will finally come out that three toes planted this bomb. So this is damage control. Good luck, MAGA cult assholes!",17,2026-03-21 14:35:26,20260321_0943,3,"Partisan name-calling ('MAGA cult assholes') and emotion/exaggeration ('clean house', 'damage control').",2,"Emotion/exaggeration ('clean house', 'damage control') but no explicit support for undemocratic practices.",1,No support for partisan violence.,1,No support for undemocratic candidates.,3,"Name-calling ('MAGA cult assholes') and emotion/exaggeration ('clean house', 'damage control').",3,"Name-calling ('MAGA cult assholes') and emotion/exaggeration ('clean house', 'damage control').",2,Name-calling ('MAGA cult assholes') increases social distance.,2,"Emotion/exaggeration ('clean house', 'damage control') but no specific politicized facts.",extreme_rep
4820,1800,gpt-4o-2024-08-06,reply,"@dervish2115 @jgmac1106 @RepDonBacon You really don't know what your talking about. Under Trump, the margins were 0 for the oil industry and under Biden they are 4.5%. They drill, they flood the market again. Good grief.",9,2026-03-21 14:35:41,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,Presents a partisan stance on oil industry margins under Trump and Biden.,extreme_rep
4824,1801,gpt-4o-2024-08-06,reply,"@elonmusk @alexandre Wow.  That is such a shame Elon.  You try to provide world citizens with freedom of speech, and this is how some governments treat you??? 

An utter disgrace is right.",10,2026-03-21 14:35:57,20260321_0943,1,No partisan name-calling or emotional language directed at opposing partisans.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion in 'utter disgrace' suggests distrust towards governments.,1,No language indicating social distance or distrust towards outpartisans.,2,Emotion in 'utter disgrace' suggests a biased evaluation of government actions.,extreme_rep
4828,1802,gpt-4o-2024-08-06,tweet,So many Patriots have been persecuted. My dear friend Jamie Renda is one of them. I made this to support her DELICIOUS sauces and seasoning! Support Patriot owned businesses! https://t.co/udGqZ8Urtc,10,2026-03-21 14:36:12,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Use of 'Patriots' suggests some social distrust or exclusion.,2,Use of 'Patriots' suggests some social distance or exclusion.,1,No biased evaluation of politicized facts or related language.,extreme_rep
4832,1803,gpt-4o-2024-08-06,reply,@FQACC Engineering school puts locker room on wrong side of stadium =best entrance ever https://t.co/IYRLR1WfYp,8,2026-03-21 14:36:28,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_rep
4836,1804,gpt-4o-2024-08-06,reply,@historigins Winger https://t.co/9MT3VvULrB,8,2026-03-21 14:36:43,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4840,1805,gpt-4o-2024-08-06,tweet,"JUST IN: Governor Ron DeSantis is holding a press conference with Inter Miami CF later today at Chase Stadium in Ft. Lauderdale.

David Beckham, Jorge Mas, and Jose Mas will be there.",8,2026-03-21 14:37:01,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or partisan language present.,1,No support for undemocratic candidates or partisan language present.,1,No opposition to bipartisanship or partisan language present.,1,No social distrust or partisan language present.,1,No social distance or partisan language present.,1,No biased evaluation of politicized facts or partisan language present.,extreme_rep
4844,1806,gpt-4o-2024-08-06,tweet,"Dear MAGA’s,

This election is in the bag for Harris.  #DiaperDon will cry and whine about how it was “stolen”, but let's call a spade for what it is.

He will tell you to be violent and commit crimes to “fight for (him)”.

Is this scumbag worth the legal expenses and jail?",20,2026-03-21 14:37:21,20260321_0943,3,"Partisan name-calling ('MAGA’s', '#DiaperDon', 'scumbag') and emotion/exaggeration ('cry and whine').",3,"Emotion/exaggeration ('cry and whine', 'stolen') and partisan name-calling ('#DiaperDon').",2,Emotion/exaggeration ('tell you to be violent and commit crimes').,1,Does not show support for undemocratic candidates.,3,"Partisan name-calling ('MAGA’s', '#DiaperDon') and emotion/exaggeration ('cry and whine').",3,"Partisan name-calling ('MAGA’s', 'scumbag') and emotion/exaggeration ('cry and whine').",3,Terms that increase distrust ('scumbag') and emotion/exaggeration ('cry and whine').,2,"Emotion/exaggeration ('cry and whine', 'stolen').",extreme_rep
4848,1807,gpt-4o-2024-08-06,tweet,"Ashley Biden is introducing her Dad tonight. 

Watch for the MAGA meltdown of hatred.  

#DNCConvention2024",12,2026-03-21 14:37:38,20260321_0943,2,"The tweet anticipates a 'MAGA meltdown of hatred', which suggests emotion or exaggeration.",1,There is no support for undemocratic practices or related name-calling or exaggeration.,1,There is no support for partisan violence or related name-calling or exaggeration.,1,There is no support for undemocratic candidates or related name-calling or exaggeration.,2,"The phrase 'MAGA meltdown of hatred' suggests emotion or exaggeration, reducing trust.",2,"The phrase 'MAGA meltdown of hatred' suggests emotion or exaggeration, reducing trust.",2,The phrase 'MAGA meltdown of hatred' suggests distrust and emotion.,1,There is no biased evaluation of politicized facts or related emotion or exaggeration.,extreme_rep
4852,1808,gpt-4o-2024-08-06,reply,@himbopresident The biggest difference between the Democrats and the Republicans is that despite Biden being Israel’s #1 fan the grassroots pressure has pushed them to being a more pro-Palestine party while like 15 millionaires and media personalities have made the GOP pro-Russia.,13,2026-03-21 14:37:56,20260321_0943,2,Emotion or exaggeration present in describing GOP as influenced by millionaires and media personalities.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration present in the description of GOP's stance.,2,Emotion or exaggeration present in the description of GOP's stance.,2,Terms that increase distrust or distance are present in the description of GOP's stance.,2,Emotion or exaggeration present in the description of GOP's stance.,extreme_rep
4856,1809,gpt-4o-2024-08-06,reply,@frozenaesthetic Why are they like this 🥴 https://t.co/S3PdPtobnu,8,2026-03-21 14:38:11,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,extreme_rep
4860,1810,gpt-4o-2024-08-06,reply,"@ShabanaMahmood @guardian So why won't the courts see the case of the Southport Murderer until next year, if it can act so swiftly?

Why is there a huge backlog of rapist cases if it can act so swiftly?

Why are you broadcasting them, which is not how our courts operate?

All stinks of politicalisation.",12,2026-03-21 14:38:27,20260321_0943,1,No partisan name-calling or emotional language targeting a specific party.,2,Emotion or exaggeration present in 'All stinks of politicalisation.',1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,2,Emotion or exaggeration present in 'All stinks of politicalisation.',2,Emotion or exaggeration present in 'All stinks of politicalisation.',1,No language indicating social distance or distrust towards outpartisans.,2,Emotion or exaggeration present in 'All stinks of politicalisation.',extreme_rep
4864,1811,gpt-4o-2024-08-06,reply,@ForgiatoBlow47 Thanks for posting my song bro !!!!,8,2026-03-21 14:38:41,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_rep
4868,1812,gpt-4o-2024-08-06,reply,"@realJoelFischer I'm guessing that in 2001, she wasn't residing anywhere near New York. She is also isn't an opportunist who will use anything and everything to their advantage for personal gain.",8,2026-03-21 14:38:59,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_rep
4872,1813,gpt-4o-2024-08-06,quote,"This man thinks he can control Elon Musk. He can’t. Some people are just too big for their britches. Thierry Breton is a THUG. 

If you don’t want to hear about what’s happening in America, don’t listen. America is a Free Country. Elon is a Free American Citizen. The EU",12,2026-03-21 14:39:14,20260321_0943,2,Emotion or exaggeration with terms like 'THUG' and 'too big for their britches'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration with terms like 'THUG'.,2,Emotion or exaggeration with terms like 'THUG'.,2,Terms like 'THUG' increase distrust and distance.,1,No biased evaluation of politicized facts is evident.,extreme_rep
4876,1814,gpt-4o-2024-08-06,quote,"Hey, Shanghai Slotkin — why don’t you tell Michiganders about your secret deal involving the CCP? Or why you support the EV Mandates that would kill the Michigan economy?",14,2026-03-21 14:39:30,20260321_0943,2,Partisan name-calling with 'Shanghai Slotkin'.,2,Partisan name-calling with 'Shanghai Slotkin'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'Shanghai Slotkin'.,2,Partisan name-calling with 'Shanghai Slotkin'.,2,Partisan name-calling with 'Shanghai Slotkin'.,2,Emotion or exaggeration with 'kill the Michigan economy'.,extreme_rep
4880,1815,gpt-4o-2024-08-06,quote,Either Biden is actively campaigning for Trump now or the @TheBabylonBee just hacked his account 😂.,10,2026-03-21 14:39:47,20260321_0943,2,The tweet uses emotion or exaggeration with the laughing emoji and sarcastic tone.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,The tweet does not show support for partisan violence or use partisan name-calling.,1,The tweet does not show support for undemocratic candidates.,1,The tweet does not show opposition to bipartisanship.,1,The tweet does not express social distrust.,1,The tweet does not express social distance.,2,The tweet uses emotion or exaggeration with the sarcastic tone and laughing emoji.,extreme_rep
4884,1816,gpt-4o-2024-08-06,reply,@JDVance Reminder that he set up a statewide covid snitch line for informing on neighbors and family,8,2026-03-21 14:40:03,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4888,1817,gpt-4o-2024-08-06,tweet,"🚨 #NEWS: The Case of an Illegal Alien Gang Member Who Assaulted a Border Patrol Agent  

Diego Ibarra was released into the United States in 2023 despite his apparent gang membership and assault of a Border Patrol agent.

After assaulting a Border Patrol agent, Diego's file https://t.co/WXcqy1EeTX",10,2026-03-21 14:40:20,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or partisan language.,1,No support for undemocratic candidates or partisan language.,1,No opposition to bipartisanship or partisan language.,2,Emotion present in the description of the incident.,2,Language increases distrust towards a specific group.,1,No biased evaluation of politicized facts or partisan language.,extreme_rep
4892,1818,gpt-4o-2024-08-06,quote,"Why are you following me, TDS patients not allowed here.",13,2026-03-21 14:40:36,20260321_0943,2,Partisan name-calling with 'TDS patients'.,2,Partisan name-calling with 'TDS patients'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'TDS patients'.,2,Partisan name-calling with 'TDS patients'.,2,Terms that increase distance with 'not allowed here'.,1,No biased evaluation of politicized facts.,extreme_rep
4896,1819,gpt-4o-2024-08-06,reply,"@tltown2019 @la_smartine You could have kept yours to yourself? But didn’t, so therefore you want conversation from multiple points of view. Accept criticism",8,2026-03-21 14:40:52,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,extreme_rep
4900,1820,gpt-4o-2024-08-06,quote,Most America Jews vote Democrat and hate Bibi whose base is actually the GOP and white Christian evangelicals.,12,2026-03-21 14:41:11,20260321_0943,2,The tweet implies dislike for Democrats by associating them with hate for Bibi.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,1,There is no opposition to bipartisanship in the tweet.,2,The tweet uses terms that could reduce trust between groups.,2,The tweet implies social distance by highlighting differences between groups.,2,The tweet presents a partisan stance by associating political groups with specific views.,extreme_rep
4904,1821,gpt-4o-2024-08-06,tweet,"""Nationalism is GOOD."" https://t.co/RaXDnMmOLb",8,2026-03-21 14:41:28,20260321_0943,1,The tweet does not contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic practices or contain partisan name-calling or emotional language.,1,The tweet does not show support for partisan violence or contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic candidates or contain partisan name-calling or emotional language.,1,The tweet does not contain name-calling or emotional language that opposes bipartisanship.,1,The tweet does not contain name-calling or emotional language that indicates social distrust.,1,The tweet does not contain language that increases social distance or emotional language.,1,The tweet does not present politicized facts or contain emotional language.,extreme_rep
4908,1822,gpt-4o-2024-08-06,reply,@DefiantLs Her god is Moloch. She's sacrificing her unborn babies to him.,13,2026-03-21 14:41:45,20260321_0943,2,The tweet uses emotion and exaggeration by referencing 'sacrificing unborn babies'.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses emotion and exaggeration, reducing trust.",2,"The tweet uses emotion and exaggeration, reducing trust.",2,The tweet uses terms that increase distrust and prejudice.,2,The tweet uses emotion and exaggeration in discussing a controversial issue.,extreme_rep
4912,1823,gpt-4o-2024-08-06,reply,@HeatherThomasAF Our job on November 5th is to stop Project 2025. https://t.co/t1i10BgTYI,8,2026-03-21 14:42:01,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4916,1824,gpt-4o-2024-08-06,quote,"The same thing happened in Christian Bethlehem which is located just over the hill from Jewish Tekoa where I live.  Bethlehem, the birthplace of King David and the home of his great grandmother Ruth, is now 90% Moslem.",9,2026-03-21 14:42:18,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or partisan language present.,1,No support for undemocratic candidates or partisan language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,2,Mentions religious demographics which could imply social distance.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4920,1825,gpt-4o-2024-08-06,reply,"@yashar @donie 1. She is not Biden
2. She’s been signaling she will pivot from Biden’s policies when no longer in his admin 
3. There’s ongoing negotiations she can’t interfere with
3. Trump wants to deport “Hamas protestors”
4. Trump will let Israel annex Gaza/WB and Kushner develop the coast",9,2026-03-21 14:42:34,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or related factors.,2,"Mentions controversial political actions with a partisan stance, such as Trump's policies.",extreme_rep
4924,1826,gpt-4o-2024-08-06,tweet,Tim Walz was a No on TARP and on trade promotion authority for TPP 🚩 🚩 🚩,8,2026-03-21 14:42:49,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4928,1827,gpt-4o-2024-08-06,tweet,REPORT: The State Of Texas Continues To Build Donald Trump's Border Wall In Val Verde County At The Expense Of Texas Taxpayers &amp; In Opposition To The Biden/Harris Regime Who Keep Trying To Stop Operation Lone Star. https://t.co/SVsnSB42Nc,13,2026-03-21 14:43:07,20260321_0943,2,Uses 'Biden/Harris Regime' which implies partisan name-calling.,2,Uses 'Biden/Harris Regime' which implies partisan name-calling.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Uses 'Biden/Harris Regime' which implies name-calling.,2,Uses 'Biden/Harris Regime' which implies name-calling.,1,No terms that increase social distance are evident.,2,Presents a partisan stance by opposing the 'Biden/Harris Regime'.,extreme_rep
4932,1828,gpt-4o-2024-08-06,tweet,Congratulations to Jenna Ellis for being cast as the Joker in the new Batman movie! https://t.co/AA9kR3Rq6Y,12,2026-03-21 14:43:24,20260321_0943,2,Partisan name-calling by comparing Jenna Ellis to the Joker.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Partisan name-calling reduces trust.,2,Partisan name-calling reduces trust.,2,Partisan name-calling increases social distance.,1,No biased evaluation of politicized facts is evident.,extreme_rep
4936,1829,gpt-4o-2024-08-06,reply,@Rainmaker1973 Twerking 2028. https://t.co/l8DOZHsojW,8,2026-03-21 14:43:39,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4940,1830,gpt-4o-2024-08-06,tweet,"Biden raided homes of @HandsOffUhuru, they face 15 yrs in prison.

Biden raided the home of @RealScottRitter 

Biden gave J6ers insane sentences.

Biden is backing Israeli genocide in Gaza.

Biden has spent billions to prolong Ukraine war.

Trump is fascist? STFU.",20,2026-03-21 14:43:59,20260321_0943,3,"Partisan name-calling ('Trump is fascist? STFU') and emotion/exaggeration ('insane sentences', 'genocide').",3,"Shows support for undemocratic practices ('raided homes', 'insane sentences') with partisan name-calling and emotion/exaggeration.",2,"Emotion/exaggeration ('insane sentences', 'genocide') but no direct support for violence.",1,Does not show support for undemocratic candidates.,3,Partisan name-calling and emotion/exaggeration reduce trust and oppose bipartisanship.,3,Name-calling and emotion/exaggeration reduce social trust.,2,"Terms increase distrust and emotion/exaggeration ('genocide', 'insane sentences').",3,"Presents politicized facts with a partisan stance and emotion/exaggeration ('genocide', 'prolong Ukraine war').",extreme_rep
4944,1831,gpt-4o-2024-08-06,reply,@Scottcrates Another view! It's amazing in here! https://t.co/P0sgdeyPkM,8,2026-03-21 14:44:14,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4948,1832,gpt-4o-2024-08-06,reply,@GuntherEagleman Happy to oblige. 🤢,8,2026-03-21 14:44:29,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,extreme_rep
4952,1833,gpt-4o-2024-08-06,reply,"@WeThePeople021 Voting for 2 is voting for communism 

I choose 1",13,2026-03-21 14:44:47,20260321_0943,2,"The tweet implies partisan animosity by associating a political choice with 'communism', which is an exaggeration.",2,"The tweet uses exaggeration by equating voting for a candidate with 'communism', but does not show support for undemocratic practices.",1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses exaggeration, which can reduce trust and oppose bipartisanship.",1,There is no indication of social distrust in the tweet.,2,The tweet uses terms that increase distrust by associating a political choice with 'communism'.,2,"The tweet presents a biased evaluation by equating a political choice with 'communism', which is an exaggeration.",extreme_rep
4956,1834,gpt-4o-2024-08-06,reply,@KenDilanianNBC Highlighting the Press Corp's incompetence and failure to call out his lies or forgetfulness. You guys would have hammered Biden for that. Grow some balls and start acting like real journalists when you're dealing w/ Trump. You guys are Trump's accomplices.,13,2026-03-21 14:45:05,20260321_0943,2,Emotion or exaggeration present in 'grow some balls' and 'Trump's accomplices'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration present in 'grow some balls' and 'Trump's accomplices'.,2,Emotion or exaggeration present in 'grow some balls' and 'Trump's accomplices'.,2,Terms like 'incompetence' and 'accomplices' increase distrust.,2,Emotion or exaggeration present in 'grow some balls' and 'Trump's accomplices'.,extreme_rep
4960,1835,gpt-4o-2024-08-06,reply,"@theworkingmans @acnewsitics It doesn't. But for 24 hours two weeks ago, MAGA was celebrating a small market correction as a Kamala Crash and hoping the US economy tanked even more because they hate America. 

So, suck it, weirdo!",15,2026-03-21 14:45:23,20260321_0943,3,"Partisan name-calling ('MAGA', 'weirdo') and emotion/exaggeration ('hate America').",2,"Emotion/exaggeration ('hate America'), but no support for undemocratic practices.",1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Emotion/exaggeration ('hate America').,2,Emotion/exaggeration ('hate America').,2,"Terms that increase distrust ('hate America'), but no events that damage communities.",2,Emotion/exaggeration ('hate America').,extreme_rep
4964,1836,gpt-4o-2024-08-06,quote,"If the border wasn’t broken before Biden, then why was Trump trying to build a wall?",9,2026-03-21 14:45:39,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,Presents a politicized fact with a partisan stance questioning Biden's border policy.,extreme_rep
4968,1837,gpt-4o-2024-08-06,tweet,Tim Walz would hurt the ticket by means of opportunity cost,8,2026-03-21 14:45:56,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4972,1838,gpt-4o-2024-08-06,tweet,"The owls are not what they seem.
Trvst the plan. https://t.co/YhtDfPZA36",8,2026-03-21 14:46:11,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or partisan language present.,1,No support for undemocratic candidates or partisan language present.,1,No opposition to bipartisanship or partisan language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4976,1839,gpt-4o-2024-08-06,reply,"@sarahkendzior The biggest difference this time is there is a Democratic President in power. Will there be violence? No doubt. But the goal needs to be electoral annihilation of the GOP in every swing state. Not just the ""blue wall."" Everywhere.",13,2026-03-21 14:46:28,20260321_0943,2,Emotion or exaggeration with 'electoral annihilation'.,2,Emotion or exaggeration with 'electoral annihilation'.,2,Emotion or exaggeration with 'No doubt' about violence.,1,Does not show support for undemocratic candidates.,2,Emotion or exaggeration with 'electoral annihilation'.,1,Does not show social distrust.,2,Terms that increase distance with 'electoral annihilation'.,1,Does not show biased evaluation of politicized facts.,extreme_rep
4980,1840,gpt-4o-2024-08-06,reply,"@carolmswain Who did Biden give the Eulogy for? And what was he a known member of? What did he do for that organization? But Biden, who has called Black Americans, animals on the senate floor, claims Trump is the racist one.",13,2026-03-21 14:46:44,20260321_0943,2,Emotion or exaggeration present in the claim about Biden calling Black Americans animals.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration present in the claim about Biden's actions.,2,Emotion or exaggeration present in the claim about Biden's actions.,2,Terms that increase distrust or prejudice are present in the claim about Biden.,2,Emotion or exaggeration present in the claim about Biden's actions.,extreme_rep
4984,1841,gpt-4o-2024-08-06,tweet,"""I came from a family where nobody in my family had ever gone to law school. I grew up in a poor family. The fact that Tim Walz wants to turn it into a bad thing, that I actually worked myself through college, through law school and made something myself- to me, that's the https://t.co/pwOPgKiNyG",8,2026-03-21 14:47:00,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_rep
4988,1842,gpt-4o-2024-08-06,quote,This is the 2020 Electoral Map of Joe Biden’s victory over Donald Trump.,8,2026-03-21 14:47:16,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4992,1843,gpt-4o-2024-08-06,reply,@MattWallace888 @MarioNawfal Is this what they didn’t want us to see?,8,2026-03-21 14:47:31,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
4996,1844,gpt-4o-2024-08-06,reply,"@cspan What? Biden graciously stepping down? And it was a heartfelt moment for everyone? 

He didn't try to take back the nomination at the DNC like it was a wedding scene from a romantic comedy?

Doesnt that mean Trump was writing the most embarrassing dumbass fanfiction for fucking",11,2026-03-21 14:47:50,20260321_0943,2,Emotion or exaggeration present in sarcastic tone about Biden and Trump.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration present in sarcastic tone.,1,No general social distrust is expressed.,1,No terms increasing social distance are present.,2,Emotion or exaggeration present in sarcastic tone about political events.,extreme_rep
5000,1845,gpt-4o-2024-08-06,reply,"2/10 These riots weren’t spontaneous. They were the result of deliberate actions by far-right influencers, some with deep connections to the US. Their goal? To destabilize democracies worldwide, starting with the UK. https://t.co/4atj6eKetL",13,2026-03-21 14:48:06,20260321_0943,2,Emotion or exaggeration is present in the claim about destabilizing democracies worldwide.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration is present in the claim about destabilizing democracies.,2,Emotion or exaggeration is present in the claim about destabilizing democracies.,2,Terms that increase distrust or distance are present in the claim about far-right influencers.,2,Emotion or exaggeration is present in the claim about destabilizing democracies.,extreme_rep
