annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
4987,1842,gpt-4o-2024-08-06,quote,This is the 2020 Electoral Map of Joe Biden’s victory over Donald Trump.,8,2026-03-21 14:47:12,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,extreme_dem
4991,1843,gpt-4o-2024-08-06,reply,@MattWallace888 @MarioNawfal Is this what they didn’t want us to see?,8,2026-03-21 14:47:27,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
4995,1844,gpt-4o-2024-08-06,reply,"@cspan What? Biden graciously stepping down? And it was a heartfelt moment for everyone? 

He didn't try to take back the nomination at the DNC like it was a wedding scene from a romantic comedy?

Doesnt that mean Trump was writing the most embarrassing dumbass fanfiction for fucking",11,2026-03-21 14:47:46,20260321_0943,2,"The tweet uses emotion and exaggeration, particularly in the sarcastic tone about Biden and Trump.",1,There is no support for undemocratic practices or related name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates or related name-calling.,2,"The tweet uses emotion and exaggeration, particularly in the sarcastic tone about Biden and Trump.",1,There is no general social distrust expressed.,1,There is no language that increases social distance or distrust.,2,The tweet presents a biased evaluation of political events with a partisan stance.,extreme_dem
4999,1845,gpt-4o-2024-08-06,reply,"2/10 These riots weren’t spontaneous. They were the result of deliberate actions by far-right influencers, some with deep connections to the US. Their goal? To destabilize democracies worldwide, starting with the UK. https://t.co/4atj6eKetL",13,2026-03-21 14:48:02,20260321_0943,2,Emotion or exaggeration is present in the claim about destabilizing democracies worldwide.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration is present in the claim about destabilizing democracies.,2,Emotion or exaggeration is present in the claim about destabilizing democracies.,2,Terms that increase distrust or distance are present in the claim about far-right influencers.,2,Emotion or exaggeration is present in the claim about destabilizing democracies.,extreme_dem
5003,1846,gpt-4o-2024-08-06,reply,@ArtCandee MAKE AMERICA 🌞HAPPY🌞 AGAIN!,8,2026-03-21 14:48:19,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_dem
5007,1847,gpt-4o-2024-08-06,tweet,Christ is King. https://t.co/wGhNdS5mHd,8,2026-03-21 14:48:34,20260321_0943,1,No partisan language or emotion present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or partisan language present.,1,No support for undemocratic candidates or partisan language present.,1,No opposition to bipartisanship or partisan language present.,1,No social distrust or partisan language present.,1,No social distance or partisan language present.,1,No biased evaluation of politicized facts or partisan language present.,extreme_dem
5011,1848,gpt-4o-2024-08-06,reply,@DrEliDavid Is that really a her?  I am confused. https://t.co/XlXereUj7z,8,2026-03-21 14:48:49,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or partisan language present.,1,No support for undemocratic candidates or partisan language present.,1,No opposition to bipartisanship or partisan language present.,1,No social distrust or emotional language present.,1,No language indicating social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5015,1849,gpt-4o-2024-08-06,tweet,Rate my new haircut 1-10 https://t.co/ZdoFef8Pbs,8,2026-03-21 14:49:05,20260321_0943,1,The tweet does not contain any partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic practices or contain partisan language.,1,The tweet does not show support for partisan violence or contain partisan language.,1,The tweet does not show support for undemocratic candidates or contain partisan language.,1,The tweet does not oppose bipartisanship or contain emotional language.,1,The tweet does not express social distrust or contain emotional language.,1,The tweet does not express social distance or contain emotional language.,1,The tweet does not evaluate politicized facts or contain emotional language.,extreme_dem
5019,1850,gpt-4o-2024-08-06,tweet,"Charles Adler throws conservative past by the wayside after Liberal Senate appointment

'What was it that caused Charles Adler to become more and more disconnected from his entire life's work?' asked @EzraLevant.

Ezra Levant discussed former conservative broadcaster Charles https://t.co/KcZaPbeAcc",8,2026-03-21 14:49:22,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5023,1851,gpt-4o-2024-08-06,tweet,"Good morning my beautiful souls. Dinner won’t cook itself so let’s go.
Oh by the way, do you know what makes a good Polpetta to a great Polpetta ??? It’s not milk, but will tell you later. Have a blessed Sunday and as always…SHINE ON🙏❤️😘👩‍🍳🤌🇮🇹🫵⭐️🥄🥣 https://t.co/kEljJlpInk",8,2026-03-21 14:49:39,20260321_0943,1,The tweet contains no partisan language or animosity.,1,There is no support for undemocratic practices or partisan language.,1,There is no support for partisan violence or related language.,1,There is no mention of candidates or undemocratic practices.,1,The tweet does not oppose bipartisanship or contain related language.,1,There is no language indicating social distrust.,1,There is no language indicating social distance or related factors.,1,The tweet does not evaluate politicized facts or contain related language.,extreme_dem
5027,1852,gpt-4o-2024-08-06,reply,@TribesBritannia They have never had any interest in doing anything for anybody else. That's just not what they do. Have they ever? I don't think so,12,2026-03-21 14:49:56,20260321_0943,2,The tweet implies dislike for opposing partisans by suggesting they have never done anything for others.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The tweet suggests a lack of interest in bipartisanship by implying the other side never acts for others.,2,The tweet reduces trust in others by suggesting they never act for anyone else.,2,The tweet increases social distance by implying distrust and lack of cooperation with others.,1,There is no biased evaluation of politicized facts in the tweet.,extreme_dem
5031,1853,gpt-4o-2024-08-06,reply,"President Trump shut down the Nord Stream 2 pipeline. 

Biden brought it back while cancelled the Keystone XL pipeline.

""He shut down the Keystone XL pipeline and approves the Russian pipeline!""
https://t.co/YgCM3BLr62",9,2026-03-21 14:50:13,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,2,"Presents politicized facts with a partisan stance, but no emotional language.",extreme_dem
5035,1854,gpt-4o-2024-08-06,tweet,"Roll call. Contrast and compare.

RNC vs DNC. #HarrisWalz #LilJon #DNCConvention https://t.co/pCQDCCNeeH",8,2026-03-21 14:50:28,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5039,1855,gpt-4o-2024-08-06,reply,@jessica_swarner @CopperCourier When Trumpers wonder how Trump lost in 2020…it’s because all these people voted for Biden!! We were always here.,9,2026-03-21 14:50:43,20260321_0943,2,The term 'Trumpers' can be considered partisan name-calling.,1,There is no support for undemocratic practices or related exaggeration.,1,There is no support for partisan violence or related exaggeration.,1,There is no support for undemocratic candidates or related exaggeration.,1,There is no opposition to bipartisanship or related exaggeration.,1,There is no social distrust or related exaggeration.,1,There is no social distance or related exaggeration.,1,There is no biased evaluation of politicized facts or related exaggeration.,extreme_dem
5043,1856,gpt-4o-2024-08-06,quote,Oh told everyone I could when they complained they didn’t get as much back on their taxes this year. That it was written into trumps tax policy to raise the taxes this year so that it looked like it was Biden’s fault…the amount of people that don’t know this is unbelievable,11,2026-03-21 14:50:59,20260321_0943,1,No partisan name-calling or emotional language present.,2,Emotion or exaggeration present in 'unbelievable' but no support for undemocratic practices.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion or exaggeration present in 'unbelievable' but no name-calling.,1,No language increasing social distance or related factors.,2,"Presents a politicized fact with a partisan stance, but no exaggeration.",extreme_dem
5047,1857,gpt-4o-2024-08-06,reply,@bbspoilerfan Who started the shout out trend,8,2026-03-21 14:51:14,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_dem
5051,1858,gpt-4o-2024-08-06,reply,"@FoodPornPhotos 2 or 3.

I don't want it still mooing, but I also don't want it cooked like a hamburger.",8,2026-03-21 14:51:30,20260321_0943,1,No partisan language or animosity present.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,extreme_dem
5055,1859,gpt-4o-2024-08-06,tweet,.@TomiLahren: I hate to say it but…send in Nikki Haley. https://t.co/DIifQyj18c,8,2026-03-21 14:51:46,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5059,1860,gpt-4o-2024-08-06,reply,@Chicago1Ray From your mouth to God's ears!,8,2026-03-21 14:52:04,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,extreme_dem
5063,1861,gpt-4o-2024-08-06,reply,"@OccupyDemocrats It's amazing to see the sheer variety of lawbreaking inherent in the MAGA movement

Put the felon in prison already https://t.co/nLPBqssKc7",11,2026-03-21 14:52:21,20260321_0943,2,"The term 'MAGA movement' is used with negative connotation, indicating partisan animosity.",1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,1,No opposition to bipartisanship is evident.,1,No social distrust is evident.,2,The term 'felon' increases social distance by implying criminality.,2,The statement about 'lawbreaking inherent in the MAGA movement' suggests a biased evaluation of politicized facts.,extreme_dem
5067,1862,gpt-4o-2024-08-06,reply,@GlassbutterflyB I’d say yes. It’s history and very educational.,8,2026-03-21 14:52:37,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_dem
5071,1863,gpt-4o-2024-08-06,tweet,"🚨BREAKING: President Trump Says, ""As soon as I take the oath of office, I'll terminate ever open border policy of the Biden administration and begin the LARGEST DEPORTATION OPERATION in American history.""

Do you support this? https://t.co/lfcRcixiRv",12,2026-03-21 14:52:59,20260321_0943,1,The tweet does not contain partisan name-calling or emotional exaggeration against opposing partisans.,2,The tweet contains emotional language ('LARGEST DEPORTATION OPERATION') but does not explicitly support undemocratic practices.,1,There is no support for partisan violence or related emotional exaggeration.,2,"The tweet shows support for a candidate (Trump) who proposes extreme policies, but lacks name-calling or emotional exaggeration.",1,There is no opposition to bipartisanship or related emotional language.,1,The tweet does not express social distrust or related emotional exaggeration.,2,The tweet uses language that could increase social distance ('LARGEST DEPORTATION OPERATION') but lacks further emotional exaggeration.,2,The tweet presents a politicized fact with emotional language ('LARGEST DEPORTATION OPERATION').,extreme_dem
5075,1864,gpt-4o-2024-08-06,reply,@YoungquistBryce @OrangeAndInsane @StVincentGrad23 @CantEverDie What the fuck are you talking about? I'm Pro-Palestine. But I'm looking at the FUTURE and consequences of a 4 year MAGA presidency vs. A 4 year KAMALA one. I believe a MAGA presidency will look MUCH worse.,12,2026-03-21 14:53:14,20260321_0943,2,Emotion or exaggeration is present with 'What the fuck are you talking about?' and 'MUCH worse'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration is present with 'What the fuck are you talking about?',2,Emotion or exaggeration is present with 'What the fuck are you talking about?',1,No terms that increase distrust or distance are present.,2,Emotion or exaggeration is present with 'MUCH worse'.,extreme_dem
5079,1865,gpt-4o-2024-08-06,reply,@RNCResearch Biden’s political career pretty much ends tonight!,8,2026-03-21 14:53:30,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5083,1866,gpt-4o-2024-08-06,quote,"Good. Someone told me I was terrible at politics in my mentions for saying we shouldn't invite him, but I was right. He made his bed. Don't give him a lifeline. This screw up will get him replaced with someone who won't try this crap again.",11,2026-03-21 14:53:46,20260321_0943,2,Emotion or exaggeration present in 'He made his bed. Don't give him a lifeline.',1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration present in 'This screw up will get him replaced.',1,No social distrust is evident.,2,Terms that increase distance in 'Don't give him a lifeline.',1,No biased evaluation of politicized facts is evident.,extreme_dem
5087,1867,gpt-4o-2024-08-06,tweet,"Somebody just fucked around and fount out. 

Heckler at the rally: [Shouting]

MVP: “You know what? If you want Donald Trump to win, then say that. Otherwise, I’M SPEAKING.” 

Kamala Devi Harris: [Stares squarely. Tilts head. Adjusts. Carries on.] https://t.co/Trt1rQe5jP",10,2026-03-21 14:54:03,20260321_0943,2,The tweet includes emotion or exaggeration with phrases like 'fucked around and found out' and 'I'M SPEAKING.',1,There is no support for undemocratic practices or partisan name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates.,2,The tweet includes emotion or exaggeration with phrases like 'fucked around and found out.',1,There is no language indicating social distrust.,1,There is no language indicating social distance.,1,There is no biased evaluation of politicized facts.,extreme_dem
5091,1868,gpt-4o-2024-08-06,reply,"@WallStreetSilv He already did. She turned him down because she can't do unscripted live interviews.

@elonmusk should extend the invite to @RobertKennedyJr",8,2026-03-21 14:54:17,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_dem
5095,1869,gpt-4o-2024-08-06,reply,"@ArtCandee @TrumpWarRoom JD is talking to the media regardless if they’re favorable to him or not…

Kamala can’t even talk to the media who’s protecting her…

How are we to expect her to handle our adversaries",11,2026-03-21 14:54:33,20260321_0943,2,"The tweet implies criticism of Kamala Harris, suggesting she is unable to handle media, which indicates partisan animosity.",1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet criticizes Kamala Harris, which could reduce trust and indicates opposition to bipartisanship.",1,There is no general social distrust expressed in the tweet.,1,There is no language that increases social distance in the tweet.,2,"The tweet presents a biased evaluation of Kamala Harris's interaction with the media, suggesting skepticism of her capabilities.",extreme_dem
5099,1870,gpt-4o-2024-08-06,quote,I really didn't think it would be possible to set a massively lower bar for old powerful guy totaly fucks up critical interview than the Biden debate performance . But let's give Trump full credit . He just blew the addled potentate blows up live thing out of the park. A new,12,2026-03-21 14:54:50,20260321_0943,2,The tweet includes emotion or exaggeration with phrases like 'massively lower bar' and 'blew the addled potentate blows up live thing out of the park'.,1,There is no support for undemocratic practices or partisan name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates.,2,"The tweet uses emotion or exaggeration, reducing trust in the political figure mentioned.",2,"The tweet uses emotion or exaggeration, which can reduce trust.",1,There is no language that increases social distance or distrust.,2,The tweet presents a biased evaluation of a political figure's performance with exaggeration.,extreme_dem
5103,1871,gpt-4o-2024-08-06,quote,@RonFilipkowski He’ll be replaced soon.,8,2026-03-21 14:55:08,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5107,1872,gpt-4o-2024-08-06,reply,@MJTruthUltra @therealroseanne I'll never forget watching live returns and seeing his tallies go backwards numerous times. That was caused when they were moving votes from Biden to Trump.,10,2026-03-21 14:55:24,20260321_0943,1,No partisan name-calling or emotional language present.,2,Emotion or exaggeration present in the claim of vote manipulation.,1,No support for partisan violence present.,1,No support for undemocratic candidates present.,1,No opposition to bipartisanship present.,1,No social distrust present.,1,No social distance present.,2,Biased evaluation of politicized facts with claim of vote manipulation.,extreme_dem
5111,1873,gpt-4o-2024-08-06,tweet,"Good morning patriots, happy Wednesday! Have a wonderful day and coffee up! I love you all! 😁☕️🥰🥰",8,2026-03-21 14:55:41,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_dem
5115,1874,gpt-4o-2024-08-06,tweet,"Tim Walz Falsely Claimed He Served in Afghanistan. When a Local Vet Called Him Out, His Office Did Nothing. https://t.co/Y0sNRaKFI8",9,2026-03-21 14:55:58,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No language increasing social distance or emotional language present.,2,Presents a potentially biased evaluation of a political fact regarding Tim Walz's service.,extreme_dem
5119,1875,gpt-4o-2024-08-06,reply,"@funcoland13 The account had Trump 47 in their handle two days ago. 

Does not sound like an account that voted for Biden 46.",8,2026-03-21 14:56:13,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5123,1876,gpt-4o-2024-08-06,reply,@MissyMaltese I honestly don't know. Probably that plus a lot more. A lot of people sovietized by the covid lock downs and free Trump and Biden bucks,13,2026-03-21 14:56:30,20260321_0943,2,Emotion or exaggeration is present in 'sovietized by the covid lock downs and free Trump and Biden bucks'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration is present in 'sovietized by the covid lock downs and free Trump and Biden bucks'.,2,Emotion or exaggeration is present in 'sovietized by the covid lock downs and free Trump and Biden bucks'.,2,Terms like 'sovietized' increase distrust and distance.,2,Emotion or exaggeration is present in 'sovietized by the covid lock downs and free Trump and Biden bucks'.,extreme_dem
5127,1877,gpt-4o-2024-08-06,tweet,"NEW: 15 GOP States have filed a suit to block Biden Admin's ACA coverage to Dreamers. I didn't think they would stoop so low, but I was wrong!

Here is the complaint by Kansas etc.

https://t.co/Bip0kRf8Pq",11,2026-03-21 14:56:47,20260321_0943,2,The phrase 'stoop so low' indicates emotion or exaggeration.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates mentioned.,2,The phrase 'stoop so low' suggests emotion or exaggeration.,1,There is no general social distrust expressed.,1,There is no language that increases social distance.,2,The tweet presents a partisan stance on a politicized issue.,extreme_dem
5131,1878,gpt-4o-2024-08-06,quote,In 83 days he is going to be elected the 47th president of the United States!,8,2026-03-21 14:57:02,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5135,1879,gpt-4o-2024-08-06,reply,"@GeorgePapa19 Trump withdrew from JCPOA, I suggest you, and he, shut the fuck up about Iran. Biden dd NOT give them “billions in sanctions relief”, you fucking liar.  You all should consider cutting back on the gaslighting, we’re beginning to think you realized your fat fuck rapist is toast.",18,2026-03-21 14:57:22,20260321_0943,3,"Partisan name-calling ('fucking liar', 'fat fuck rapist') and emotion/exaggeration ('shut the fuck up', 'gaslighting').",2,"Emotion/exaggeration ('shut the fuck up', 'gaslighting'), but no support for undemocratic practices.",2,"Emotion/exaggeration ('shut the fuck up', 'gaslighting'), but no support for partisan violence.",1,No support for undemocratic candidates.,3,"Name-calling and emotion/exaggeration ('fucking liar', 'shut the fuck up').",3,"Name-calling and emotion/exaggeration ('fucking liar', 'shut the fuck up').",2,"Terms that increase distrust ('fucking liar'), but no events that damage communities.",2,"Emotion/exaggeration ('fucking liar', 'gaslighting'), but no biased evaluation of politicized facts.",extreme_dem
5139,1880,gpt-4o-2024-08-06,reply,@sweetser_kyle @SarahisCensored @HaleyVte4Harris Fellow Mobilian here. Stand strong. Don't let this MAGA sycophants get to you. Your moral compass is strong. I appreciate you.,13,2026-03-21 14:57:39,20260321_0943,2,Uses partisan name-calling with 'MAGA sycophants'.,2,Partisan name-calling with 'MAGA sycophants'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'MAGA sycophants'.,2,Partisan name-calling with 'MAGA sycophants'.,2,Partisan name-calling with 'MAGA sycophants'.,1,No biased evaluation of politicized facts.,extreme_dem
5143,1881,gpt-4o-2024-08-06,tweet,Who wore it better? https://t.co/0nAdesGFvJ,8,2026-03-21 14:57:54,20260321_0943,1,The tweet does not contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic practices or contain partisan language.,1,The tweet does not show support for partisan violence or contain partisan language.,1,The tweet does not show support for undemocratic candidates or contain partisan language.,1,The tweet does not oppose bipartisanship or contain emotional language.,1,The tweet does not express social distrust or contain emotional language.,1,The tweet does not express social distance or contain emotional language.,1,The tweet does not present biased evaluation of politicized facts or contain emotional language.,extreme_dem
5147,1882,gpt-4o-2024-08-06,reply,"@libsoftiktok People who immigrate to Western nations can't afford to take them for granted.
If they don't assimilate into our culture, and bring their own cultures with them, these nations will become just as dysfunctional as the ones they fled.",10,2026-03-21 14:58:12,20260321_0943,1,No partisan name-calling or emotional language targeting a political party.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Language suggests distrust of immigrants not assimilating.,2,Language increases social distance by suggesting immigrants must assimilate.,1,No biased evaluation of politicized facts or related language.,extreme_dem
5151,1883,gpt-4o-2024-08-06,tweet,Walz Praised Chinese Communism as a System Where 'Everyone Shares'.  https://t.co/K40vBIfLxR,8,2026-03-21 14:58:28,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5155,1884,gpt-4o-2024-08-06,reply,@LeadingReport The mainstream media won’t tell you that.,10,2026-03-21 14:58:43,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,2,Implied distrust in mainstream media.,1,No language increasing social distance or emotional language present.,2,Implied skepticism of mainstream media facts.,extreme_dem
5159,1885,gpt-4o-2024-08-06,reply,@atrupar They ran a Trump ad attacking Harris last night during DNC. They are ridiculous. I instantly changed the channel. I’m sure I’m not the only one who rarely watches. And if I do it’s usually an accident.,11,2026-03-21 14:59:00,20260321_0943,2,"The tweet uses the term 'ridiculous' to describe the opposing party's actions, indicating emotion or exaggeration.",1,There is no support for undemocratic practices or related name-calling or exaggeration.,1,There is no support for partisan violence or related name-calling or exaggeration.,1,There is no support for undemocratic candidates or related name-calling or exaggeration.,2,"The term 'ridiculous' reduces trust, indicating opposition to bipartisanship.",1,There is no general social distrust expressed in the tweet.,2,"The tweet expresses a desire to avoid content from the opposing party, indicating social distance.",1,There is no biased evaluation of politicized facts or related emotion or exaggeration.,extreme_dem
5163,1886,gpt-4o-2024-08-06,tweet,"California lawmaker switches party to join GOP, criticizes Democratic leadership https://t.co/PkHUIdKyrI",8,2026-03-21 14:59:16,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5167,1887,gpt-4o-2024-08-06,reply,@Michell33650674 And who are the people injured? We haven’t heard from them or about them.,8,2026-03-21 14:59:33,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_dem
5171,1888,gpt-4o-2024-08-06,tweet,"Trump Interview: Elon didn't ask, but Trump brings up the criminal cases against him. It's all a conspiracy against him. Biden controls it all, including the NY civil case and criminal case. Trump is whining and crying again. Not a good look.",13,2026-03-21 14:59:49,20260321_0943,2,The tweet includes emotion or exaggeration with phrases like 'whining and crying again' and 'not a good look'.,2,"The tweet suggests a conspiracy against Trump, which is an exaggeration, but does not explicitly support undemocratic practices.",1,There is no support for partisan violence or related language in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses language that reduces trust, such as 'conspiracy against him'.",2,"The tweet includes exaggeration with 'conspiracy against him', indicating some level of social distrust.",1,The tweet does not contain language that increases social distance.,2,The tweet presents a biased evaluation of politicized facts by suggesting Biden controls legal cases against Trump.,extreme_dem
