annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
4658,1760,gpt-4o-2024-08-06,reply,"@tlato_but Fucking pathetic and weak lol, there’s zero reason to condemn",12,2026-03-21 14:24:40,20260321_0943,2,The tweet uses emotion or exaggeration with 'Fucking pathetic and weak'.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,2,The tweet uses emotion or exaggeration with 'Fucking pathetic and weak'.,2,The tweet uses emotion or exaggeration with 'Fucking pathetic and weak'.,2,The tweet uses terms that increase distrust with 'Fucking pathetic and weak'.,1,There is no biased evaluation of politicized facts or related factors.,subtle_conserv
4662,1761,gpt-4o-2024-08-06,reply,@AgateHuntress Thank you so very much!,8,2026-03-21 14:24:55,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_conserv
4666,1762,gpt-4o-2024-08-06,reply,@rawsalerts Due to DEI hiring,8,2026-03-21 14:25:10,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_conserv
4670,1763,gpt-4o-2024-08-06,reply,@DeItaone The EU is officially interfering directly in US elections.,10,2026-03-21 14:25:25,20260321_0943,1,No partisan name-calling or emotional language present.,2,"Implied accusation of election interference, which could undermine trust in democratic processes.",1,No support for violence or violent language present.,1,No support for undemocratic candidates mentioned.,1,No opposition to bipartisanship or emotional language present.,1,No general social distrust expressed.,1,No language increasing social distance or distrust.,2,Accusation of EU interference suggests skepticism of facts related to election integrity.,subtle_conserv
4674,1764,gpt-4o-2024-08-06,tweet,#ClosingCeremony Darth vader playing the guitar,8,2026-03-21 14:25:40,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,subtle_conserv
4678,1765,gpt-4o-2024-08-06,reply,@AesPolitics1 She's a politician???  I only know her as Putin's spoiler of elections.,13,2026-03-21 14:25:56,20260321_0943,2,The tweet uses emotion or exaggeration by calling the person 'Putin's spoiler of elections'.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,2,"The tweet uses exaggeration, reducing trust in the politician mentioned.",2,"The tweet uses exaggeration, which can reduce social trust.",2,"The tweet uses terms that increase distrust, such as 'Putin's spoiler of elections'.",2,The tweet presents a biased evaluation by implying a connection to Putin without evidence.,subtle_conserv
4682,1766,gpt-4o-2024-08-06,reply,@RobertKennedyJr Time for you to give your full support to DJT.  You are just a nugget in the way.,9,2026-03-21 14:26:13,20260321_0943,2,The phrase 'just a nugget in the way' suggests emotion or exaggeration.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,1,No opposition to bipartisanship is evident.,1,No social distrust is evident.,1,No social distance is evident.,1,No biased evaluation of politicized facts is evident.,subtle_conserv
4686,1767,gpt-4o-2024-08-06,reply,@elonmusk There were other spaces people were playing the conversation as well that had over 1M listeners live and another I saw over 500k live so the reach was huge!,8,2026-03-21 14:26:31,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan language present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,subtle_conserv
4690,1768,gpt-4o-2024-08-06,reply,@capthuevos Good afternoon Captain!,8,2026-03-21 14:26:46,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or exaggeration present.,1,No support for partisan violence or name-calling present.,1,No support for undemocratic candidates or exaggeration present.,1,No opposition to bipartisanship or exaggeration present.,1,No social distrust or name-calling present.,1,No social distance or distrust present.,1,No biased evaluation of politicized facts or exaggeration present.,subtle_conserv
4694,1769,gpt-4o-2024-08-06,tweet,This video is amazing -- it debuted at the DNC. Wanted to make sure you saw it too. Pass it along to @realDonaldTrump and any MAGA friends to make sure that they see it. We will beat Felon Trump &amp; Bootlicker Vance. #VoteKamalaHarrisAndTimWalz2024ToSaveAmerica,17,2026-03-21 14:27:02,20260321_0943,3,"The tweet includes partisan name-calling ('Felon Trump', 'Bootlicker Vance') and uses emotion/exaggeration ('to save America').",2,"The tweet does not show support for undemocratic practices but includes partisan name-calling ('Felon Trump', 'Bootlicker Vance').",1,There is no support for partisan violence or related language in the tweet.,1,The tweet does not show support for undemocratic candidates.,3,"The tweet includes name-calling ('Felon Trump', 'Bootlicker Vance') and uses emotion/exaggeration ('to save America').",3,"The tweet includes name-calling ('Felon Trump', 'Bootlicker Vance') and uses emotion/exaggeration ('to save America').",2,"The tweet uses terms that increase distrust ('Felon Trump', 'Bootlicker Vance') but does not include events that damage communities.",2,The tweet presents a partisan stance ('Vote Kamala Harris and Tim Walz 2024 to save America') but does not include additional emotion or exaggeration beyond this.,subtle_conserv
4698,1770,gpt-4o-2024-08-06,reply,"@AZ_Intel_ Real classy, and why is that chick sitting on the floor?",8,2026-03-21 14:27:18,20260321_0943,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors.,1,No support for partisan violence or related factors.,1,No support for undemocratic candidates or related factors.,1,No opposition to bipartisanship or related factors.,1,No social distrust or related factors.,1,No social distance or related factors.,1,No biased evaluation of politicized facts or related factors.,subtle_conserv
4702,1771,gpt-4o-2024-08-06,reply,@ChuckBeriBeagle @TimRunsHisMouth THE SHADOW GOVERNMENT: In 2018 it was already decided to remove President Trump from the White House. Trump will never be allowed to win the 2024 Election. The Biden Administration is under the control of the Shadow Government. Facebook owned by U.S. Government. Covid-19 planned.,16,2026-03-21 14:27:34,20260321_0943,2,The tweet uses emotion and exaggeration by suggesting a 'shadow government' controls the Biden Administration.,2,The tweet does not directly support undemocratic practices but uses exaggeration by claiming a 'shadow government' controls outcomes.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses exaggeration, suggesting distrust in the government and its institutions.",3,"The tweet uses terms that reduce trust and exaggeration, such as 'shadow government' and 'Covid-19 planned.'",2,The tweet increases distrust and distance by suggesting a conspiracy involving the government.,3,"The tweet presents a biased evaluation of politicized facts with exaggeration, claiming government control over Facebook and Covid-19 being planned.",subtle_conserv
4706,1772,gpt-4o-2024-08-06,reply,"@KeneAkers But if the (illegal) immigrant labour force had not been there in droves to begin with, the employer would not have had the choice to employ people to do the job for far less than you are entitled to.",11,2026-03-21 14:27:50,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion or exaggeration present in the term 'droves'.,2,Language increases distrust towards immigrant labor force.,2,Presents a controversial issue with a partisan stance on immigration.,subtle_conserv
4710,1773,gpt-4o-2024-08-06,reply,@krassenstein Racists always make it about race. 🤡 I would expect nothing less from Big Mike! 🤡🤡,17,2026-03-21 14:28:07,20260321_0943,3,Partisan name-calling with 'Big Mike' and use of clown emoji indicates emotion and exaggeration.,2,Partisan name-calling with 'Big Mike' but no direct support for undemocratic practices.,2,Partisan name-calling with 'Big Mike' but no direct support for violence.,1,No support for undemocratic candidates is evident.,3,Name-calling and use of clown emoji reduce trust and indicate emotion.,3,Name-calling and use of clown emoji reduce trust and indicate emotion.,2,Name-calling increases distrust but no event mentioned that damages communities.,1,No biased evaluation of politicized facts is evident.,subtle_conserv
4714,1774,gpt-4o-2024-08-06,quote,Disgusting!,8,2026-03-21 14:28:23,20260321_0943,1,No partisan name-calling or emotion directed at a specific group.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4718,1775,gpt-4o-2024-08-06,reply,"@y2kgalaxee @CPAC Not a democrat… your “assuming” explains a lot… BTW, Republicans/Independents  have raised millions$$ for Kamala. See, they know Trump is a Russian asset… and you should too. https://t.co/77el8ZKiKJ",12,2026-03-21 14:28:40,20260321_0943,2,The tweet includes emotion or exaggeration by calling Trump a 'Russian asset'.,2,The tweet includes emotion or exaggeration by suggesting Trump is a 'Russian asset'.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The tweet includes emotion or exaggeration by suggesting Trump is a 'Russian asset'.,1,There is no general social distrust expressed in the tweet.,1,There is no language that increases social distance in the tweet.,2,The tweet presents a biased evaluation by suggesting Trump is a 'Russian asset'.,subtle_conserv
4722,1776,gpt-4o-2024-08-06,reply,@SkyNews @SkyNewsThomas FCK OFFFFFF CLOWNSSSS,17,2026-03-21 14:28:55,20260321_0943,3,Partisan name-calling ('CLOWNSSSS') and emotion/exaggeration ('FCK OFFFFFF').,2,"Emotion/exaggeration ('FCK OFFFFFF'), but no support for undemocratic practices.",2,"Emotion/exaggeration ('FCK OFFFFFF'), but no support for partisan violence.",1,No support for undemocratic candidates.,3,Name-calling ('CLOWNSSSS') and emotion/exaggeration ('FCK OFFFFFF').,3,Name-calling ('CLOWNSSSS') and emotion/exaggeration ('FCK OFFFFFF').,2,"Name-calling ('CLOWNSSSS'), but no events that damage communities.",1,No biased evaluation of politicized facts.,subtle_conserv
4726,1777,gpt-4o-2024-08-06,reply,@w_terrence Yeah....not quite jJoey!  Go back to bed! https://t.co/XbLzeFI7zV,8,2026-03-21 14:29:10,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4730,1778,gpt-4o-2024-08-06,reply,@realTuckFrumper Oh and don’t think we are not petrified about what you might do with the 2024 elections if anything comes to your court that helps the orange cheat,14,2026-03-21 14:29:26,20260321_0943,2,The term 'orange cheat' is partisan name-calling.,2,The tweet expresses emotion and exaggeration about the court's potential actions.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses name-calling, reducing trust in the judicial process.",2,The tweet expresses distrust in the judicial process with exaggeration.,2,The term 'orange cheat' increases distrust and distance.,2,The tweet presents a biased view of the judicial process with emotion.,subtle_conserv
4734,1779,gpt-4o-2024-08-06,quote,This guy couldn’t keep up without resorting to lies to explain her silence and lack of stated policies.,9,2026-03-21 14:29:43,20260321_0943,2,The tweet implies emotion or exaggeration by accusing someone of lying.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,1,There is no opposition to bipartisanship or related factors.,1,There is no social distrust or related factors.,1,There is no social distance or related factors.,1,There is no biased evaluation of politicized facts or related factors.,subtle_conserv
4738,1780,gpt-4o-2024-08-06,reply,@Evangels4Harris You're as fake as MAGA grifters.,14,2026-03-21 14:29:58,20260321_0943,3,"Partisan name-calling ('fake', 'MAGA grifters') and emotion/exaggeration ('fake').",2,Partisan name-calling ('MAGA grifters') but no support for undemocratic practices.,1,No support for partisan violence or related factors.,1,No support for undemocratic candidates or related factors.,2,Partisan name-calling ('MAGA grifters') reduces trust.,2,Partisan name-calling ('MAGA grifters') reduces trust.,2,Partisan name-calling ('MAGA grifters') increases distrust.,1,No biased evaluation of politicized facts or related factors.,subtle_conserv
4742,1781,gpt-4o-2024-08-06,quote,Trump is talking about Biden a man who just got Called out For Frauding The American public out of 27 million dollars and foreign countries so once again Trump is right,14,2026-03-21 14:30:13,20260321_0943,2,Emotion or exaggeration present in the claim about Biden's fraud.,2,Emotion or exaggeration present in the claim about Biden's fraud.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration present in the claim about Biden's fraud.,2,Emotion or exaggeration present in the claim about Biden's fraud.,2,Emotion or exaggeration present in the claim about Biden's fraud.,2,Emotion or exaggeration present in the claim about Biden's fraud.,subtle_conserv
4746,1782,gpt-4o-2024-08-06,reply,@amuse It's not just the Democrats keeping the border open. It's the GOP in the house since Senate as well.  They chose to support foreign wars instead of their own country and citizens. The @GOP Is not your friend!,12,2026-03-21 14:30:33,20260321_0943,2,The tweet includes emotion or exaggeration by stating 'The @GOP Is not your friend!',1,The tweet does not show support for undemocratic practices or include partisan name-calling.,1,There is no support for partisan violence or related language.,1,The tweet does not show support for undemocratic candidates.,2,The tweet includes emotion or exaggeration by stating 'The @GOP Is not your friend!',2,The tweet includes emotion or exaggeration by stating 'The @GOP Is not your friend!',2,"The tweet uses language that increases distrust, such as 'The @GOP Is not your friend!'",1,The tweet does not present a biased evaluation of politicized facts.,subtle_conserv
4750,1783,gpt-4o-2024-08-06,reply,@timdavies_uk If only we had a 1st and 2nd amendment.,8,2026-03-21 14:30:48,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4754,1784,gpt-4o-2024-08-06,reply,"@ClownWorld_ @KimmiePoet Yes I stood on the overpass in my town in Cali with my flag waving as they drove by, truly was amazing to see!!🇺🇸🚂🚂🚂",8,2026-03-21 14:31:03,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4758,1785,gpt-4o-2024-08-06,quote,Boom.,8,2026-03-21 14:31:20,20260321_0943,1,The tweet does not contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic practices or contain partisan name-calling or emotional language.,1,The tweet does not show support for partisan violence or contain partisan name-calling or emotional language.,1,The tweet does not show support for undemocratic candidates or contain partisan name-calling or emotional language.,1,The tweet does not contain language opposing bipartisanship or emotional language.,1,The tweet does not contain language indicating social distrust or emotional language.,1,The tweet does not contain language indicating social distance or emotional language.,1,The tweet does not present biased evaluation of politicized facts or emotional language.,subtle_conserv
4762,1786,gpt-4o-2024-08-06,reply,@MAVERICK9547 @KamalaHQ MAGA is 100 MILLION STRONG 💪🏽 and CLIMBING….,9,2026-03-21 14:31:37,20260321_0943,1,No partisan name-calling or emotional exaggeration against opposing partisans.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or related factors.,2,Emotion or exaggeration present in '100 MILLION STRONG 💪🏽 and CLIMBING'.,subtle_conserv
4766,1787,gpt-4o-2024-08-06,reply,@CaptCoronado Interesting.,8,2026-03-21 14:31:54,20260321_0943,1,The tweet contains no partisan name-calling or emotional language.,1,There is no support for undemocratic practices or emotional language.,1,There is no support for partisan violence or emotional language.,1,There is no support for undemocratic candidates or emotional language.,1,There is no opposition to bipartisanship or emotional language.,1,There is no social distrust or emotional language.,1,There is no social distance or emotional language.,1,There is no biased evaluation of politicized facts or emotional language.,subtle_conserv
4770,1788,gpt-4o-2024-08-06,reply,@robert40864 The rape charge was bogus..Biden did the same thing as Trump but was ruled too incompetent to stand trial..He was never a traitor..(Hillary hoax) Very few people could stand up to the hate thrown at him before and after he was elected,14,2026-03-21 14:32:14,20260321_0943,2,"The tweet contains emotion or exaggeration, particularly in the phrase 'hate thrown at him'.",2,"The tweet contains emotion or exaggeration, particularly in the phrase 'hate thrown at him'.",1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet contains emotion or exaggeration, particularly in the phrase 'hate thrown at him'.",2,"The tweet contains emotion or exaggeration, particularly in the phrase 'hate thrown at him'.",2,"The tweet uses terms that increase distrust, such as 'Hillary hoax'.",2,"The tweet presents a biased evaluation of politicized facts, particularly in the claim 'Hillary hoax'.",subtle_conserv
4774,1789,gpt-4o-2024-08-06,reply,@RealPatrickWebb Rasmussen’s polling is always closer to the truth.,9,2026-03-21 14:32:31,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,Presents a biased evaluation of polling facts favoring Rasmussen.,subtle_conserv
4778,1790,gpt-4o-2024-08-06,quote,"He really it’s the lowest of the low !!!

I’ve heard him a few times",12,2026-03-21 14:32:50,20260321_0943,2,The phrase 'lowest of the low' indicates emotion or exaggeration.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,The phrase 'lowest of the low' indicates emotion or exaggeration.,2,The phrase 'lowest of the low' indicates emotion or exaggeration.,2,The phrase 'lowest of the low' indicates terms that increase distrust or distance.,1,No biased evaluation of politicized facts is evident.,subtle_conserv
4782,1791,gpt-4o-2024-08-06,quote,I just bought the same TRD 4Runner. Amazing how much work they put into tracking user data when they spent so little time on options for paring your phone to the stereo or making it so the car doesn't beep incessantly whenever I open my door or turn the engine off.,8,2026-03-21 14:33:09,20260321_0943,1,The tweet does not contain partisan name-calling or emotional exaggeration related to partisanship.,1,There is no support for undemocratic practices or partisan name-calling.,1,The tweet does not show support for partisan violence or contain partisan name-calling.,1,There is no support for undemocratic candidates or partisan name-calling.,1,The tweet does not oppose bipartisanship or contain emotional exaggeration.,1,There is no social distrust or emotional exaggeration present.,1,The tweet does not express social distance or contain emotional exaggeration.,1,There is no biased evaluation of politicized facts or emotional exaggeration.,subtle_conserv
4786,1792,gpt-4o-2024-08-06,reply,@TheCinesthetic Chris Hemsworth is one of them for me. https://t.co/SJCHMbM9kS,8,2026-03-21 14:33:26,20260321_0943,1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,The tweet does not show support for undemocratic practices or contain partisan name-calling or emotional exaggeration.,1,The tweet does not show support for partisan violence or contain partisan name-calling or emotional exaggeration.,1,The tweet does not show support for undemocratic candidates or contain partisan name-calling or emotional exaggeration.,1,The tweet does not contain name-calling or emotional exaggeration that would indicate opposition to bipartisanship.,1,The tweet does not contain language that indicates social distrust.,1,The tweet does not contain language that indicates social distance.,1,The tweet does not present political facts or discuss controversial issues with a partisan stance.,subtle_conserv
4790,1793,gpt-4o-2024-08-06,reply,"@CBSNews Way better than giving to a bunch of illegal immigrants, clown policy experts",13,2026-03-21 14:33:41,20260321_0943,2,Uses derogatory term 'clown' which indicates partisan name-calling.,2,Uses derogatory term 'clown' which indicates partisan name-calling.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Uses derogatory term 'clown' which reduces trust.,2,Uses derogatory term 'clown' which reduces trust.,2,Uses derogatory term 'clown' which increases distrust.,1,No biased evaluation of politicized facts is evident.,subtle_conserv
4794,1794,gpt-4o-2024-08-06,reply,"@mkhammer Kamal Gives me JOY, she really does. 
She is a JOYFUL warrior. 
She will be a fabulous President, our first WOMAN president. I trust her, I trust Biden too. I do NOT trust Trump nor anyone around Trump, they hate our country and want to be dictators.",14,2026-03-21 14:33:58,20260321_0943,2,"The tweet expresses dislike for Trump and his associates, indicating emotion or exaggeration.",2,The tweet does not support undemocratic practices but shows emotion or exaggeration against Trump.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,The tweet shows emotion or exaggeration by expressing distrust towards Trump and his associates.,2,"The tweet expresses distrust towards Trump and his associates, indicating emotion or exaggeration.",2,The tweet expresses distrust and distance towards Trump and his associates.,2,The tweet shows a partisan stance by expressing trust in Biden and distrust in Trump.,subtle_conserv
4798,1795,gpt-4o-2024-08-06,reply,@HazelAppleyard_ Many liberals will choose a dog over a conservative. What's your point?,12,2026-03-21 14:34:15,20260321_0943,2,"The tweet implies dislike for conservatives, which suggests partisan animosity.",1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet implies a lack of trust in conservatives, indicating opposition to bipartisanship.",2,"The tweet suggests distrust towards conservatives, which indicates social distrust.",2,The tweet implies social distance by suggesting liberals prefer dogs over conservatives.,1,There is no biased evaluation of politicized facts in the tweet.,subtle_conserv
4802,1796,gpt-4o-2024-08-06,reply,@XSNpoRf3XL63647 Idk what that is but Id sniff it,8,2026-03-21 14:34:30,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4806,1797,gpt-4o-2024-08-06,reply,@PeterBeinart Because.... https://t.co/YLasWsE51Y,8,2026-03-21 14:34:45,20260321_0943,1,The tweet does not contain any partisan name-calling or emotional language.,1,There is no support for undemocratic practices or related language.,1,There is no indication of support for partisan violence.,1,There is no support for undemocratic candidates.,1,There is no opposition to bipartisanship or related language.,1,There is no language indicating social distrust.,1,There is no language indicating social distance.,1,There is no biased evaluation of politicized facts.,subtle_conserv
4810,1798,gpt-4o-2024-08-06,reply,@Emilio2763 Stop these hotdog bun thieves.,8,2026-03-21 14:35:01,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,subtle_conserv
4814,1799,gpt-4o-2024-08-06,reply,"@julie_kelly2 All this means is that they know Kamala is going to clean house at the FBI and DOJ, and it will finally come out that three toes planted this bomb. So this is damage control. Good luck, MAGA cult assholes!",15,2026-03-21 14:35:17,20260321_0943,3,Uses partisan name-calling ('MAGA cult assholes') and emotional language ('Good luck').,2,Uses partisan name-calling ('MAGA cult assholes') but does not explicitly support undemocratic practices.,1,No support for partisan violence is expressed.,1,No support for undemocratic candidates is expressed.,2,"Uses partisan name-calling ('MAGA cult assholes'), reducing trust.",2,"Uses partisan name-calling ('MAGA cult assholes'), reducing trust.",2,Uses language that increases distrust ('MAGA cult assholes').,2,Presents a biased evaluation of politicized facts ('three toes planted this bomb').,subtle_conserv
4818,1800,gpt-4o-2024-08-06,reply,"@dervish2115 @jgmac1106 @RepDonBacon You really don't know what your talking about. Under Trump, the margins were 0 for the oil industry and under Biden they are 4.5%. They drill, they flood the market again. Good grief.",9,2026-03-21 14:35:33,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or related factors.,2,Presents a partisan stance on oil industry margins under different administrations.,subtle_conserv
4822,1801,gpt-4o-2024-08-06,reply,"@elonmusk @alexandre Wow.  That is such a shame Elon.  You try to provide world citizens with freedom of speech, and this is how some governments treat you??? 

An utter disgrace is right.",9,2026-03-21 14:35:49,20260321_0943,1,No partisan name-calling or emotional exaggeration against a political party.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion in 'utter disgrace' suggests some distrust towards governments.,1,No language indicating social distance or distrust towards outpartisans.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4826,1802,gpt-4o-2024-08-06,tweet,So many Patriots have been persecuted. My dear friend Jamie Renda is one of them. I made this to support her DELICIOUS sauces and seasoning! Support Patriot owned businesses! https://t.co/udGqZ8Urtc,10,2026-03-21 14:36:05,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Use of 'Patriots' suggests some social distrust or division.,2,Use of 'Patriots' suggests some social distance or division.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
4830,1803,gpt-4o-2024-08-06,reply,@FQACC Engineering school puts locker room on wrong side of stadium =best entrance ever https://t.co/IYRLR1WfYp,8,2026-03-21 14:36:20,20260321_0943,1,No partisan language or emotion present.,1,No support for undemocratic practices or partisan language.,1,No support for violence or partisan language.,1,No support for undemocratic candidates or partisan language.,1,No opposition to bipartisanship or partisan language.,1,No social distrust or partisan language.,1,No social distance or partisan language.,1,No biased evaluation of politicized facts or partisan language.,subtle_conserv
4834,1804,gpt-4o-2024-08-06,reply,@historigins Winger https://t.co/9MT3VvULrB,9,2026-03-21 14:36:36,20260321_0943,2,The term 'Winger' can be considered partisan name-calling.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,1,No opposition to bipartisanship is evident.,1,No social distrust is evident.,1,No social distance is evident.,1,No biased evaluation of politicized facts is evident.,subtle_conserv
4838,1805,gpt-4o-2024-08-06,tweet,"JUST IN: Governor Ron DeSantis is holding a press conference with Inter Miami CF later today at Chase Stadium in Ft. Lauderdale.

David Beckham, Jorge Mas, and Jose Mas will be there.",8,2026-03-21 14:36:51,20260321_0943,1,The tweet is neutral and does not contain partisan name-calling or emotional language.,1,There is no support for undemocratic practices or partisan language.,1,There is no mention of or support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,1,There is no opposition to bipartisanship or emotional language.,1,The tweet does not express social distrust.,1,There is no language that increases social distance.,1,The tweet does not present biased evaluation of politicized facts.,subtle_conserv
4842,1806,gpt-4o-2024-08-06,tweet,"Dear MAGA’s,

This election is in the bag for Harris.  #DiaperDon will cry and whine about how it was “stolen”, but let's call a spade for what it is.

He will tell you to be violent and commit crimes to “fight for (him)”.

Is this scumbag worth the legal expenses and jail?",22,2026-03-21 14:37:11,20260321_0943,3,"The tweet includes partisan name-calling ('#DiaperDon', 'scumbag') and emotional language ('cry and whine').",3,"The tweet suggests that Trump will claim the election was 'stolen', which challenges the legitimacy of election results, and uses partisan name-calling and emotional language.",3,"The tweet accuses Trump of encouraging violence ('tell you to be violent and commit crimes'), includes partisan name-calling, and uses emotional language.",1,The tweet does not show support for undemocratic candidates.,3,"The tweet includes name-calling and emotional language, reducing trust and opposing bipartisanship.",3,"The tweet uses name-calling and emotional language, fostering social distrust.",3,"The tweet uses terms that increase distrust and emotional language, suggesting social distance.",3,The tweet presents a biased evaluation of election legitimacy and uses emotional language.,subtle_conserv
