row_id,date,post_type,keyword_category,language,like_count,retweet_count,reply_count,quote_count,view_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
439,2024-08-14,reply,neutral,en,0,0,0,0,0,@Discernability I want one... I don't have access to grok yet,[],1823821810150072832,False,False,https://twitter.com/MEGA_MAGA_CHICK/status/1823821810150072701,"""{'id': 2918484647, 'id_str': '2918484647', 'url': 'https://twitter.com/MEGA_MAGA_CHICK', 'username': 'MEGA_MAGA_CHICK', 'rawDescription': \""\u2606 J13 won't be forgotten \u2606 Christian \ud83d\ude4f Jesus is King \ud83d\ude4f\\nProud mom of Wounded Warrior Army son \u2b50\ufe0f meme maker \ud83e\udd70\\nMAGA \ud83c\uddfa\ud83c\uddf8 NO DMs TRAINs LISTs \ud83d\udeab\"", 'created': datetime.datetime(2014, 12, 12, 21, 33, 6, tzinfo=datetime.timezone.utc), 'followersCount': 4513, 'friendsCount': 5500, 'statusesCount': 25571, 'favouritesCount': 65369, 'listedCount': 1, 'mediaCount': 8857, 'location': 'fight me, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1830705826425626625/cH7oo0aM_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@Discernability I want one... I don't have access to grok yet,Discernability,,topic_diversified,2026-02-17 12:12:19.135327
440,2024-08-13,tweet,neutral,en,0,0,0,0,0,"Connecticut is too far gone. Whether @MattCoreyCT or @gerryforsenate wins today's ultra low turnout primary, Chris Murphy will win in November because Nutmeg State voters epically suck. #CTPolitics","""[{'indices': [186, 197], 'text': 'CTPolitics'}]""",1823357086060941568,False,False,https://twitter.com/Aonyx31/status/1823357086060941577,"""{'id': 990474475, 'id_str': '990474475', 'url': 'https://twitter.com/A CT Conservative', 'username': 'A CT Conservative', 'rawDescription': \""Solid conservative Republican from Connecticut. Not interested in RINOs. Let's win the culture war! #Trump2024 \ud83c\uddfa\ud83c\uddf8\"", 'created': datetime.datetime(2012, 12, 5, 8, 14, 40, tzinfo=datetime.timezone.utc), 'followersCount': 111, 'friendsCount': 55, 'statusesCount': 1229, 'favouritesCount': 535, 'listedCount': 3, 'mediaCount': 222, 'location': 'Connecticut', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/986345970542764033/bZb6A3Nv_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Connecticut is too far gone. Whether @MattCoreyCT or @gerryforsenate wins today's ultra low turnout primary, Chris Murphy will win in November because Nutmeg State voters epically suck. #CTPolitics",,,topic_diversified,2026-02-17 12:12:19.135327
441,2024-08-09,reply,neutral,en,0,0,0,0,0,@iProudChristian ALL THE TIME,[],1821928591698924032,False,False,https://twitter.com/KarlaBotts/status/1821928591698923918,"""{'id': 1057830851571052544, 'id_str': '1057830851571052544', 'url': 'https://twitter.com/OKIE ULTRA MAGA Trumpie\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8', 'username': 'OKIE ULTRA MAGA Trumpie\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'FOLLOWER OF JESUS\\nMarried to Vet. of 17 yrs. Nuclear Sub. Chief Pro LIFE- 2A President Trump won-BIG\\n\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8 Thou shalt not kill.', 'created': datetime.datetime(2018, 11, 1, 3, 5, 3, tzinfo=datetime.timezone.utc), 'followersCount': 1200, 'friendsCount': 1595, 'statusesCount': 28982, 'favouritesCount': 67154, 'listedCount': 3, 'mediaCount': 5986, 'location': 'Oklahoma, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1843724733054943232/WQsdr5Tn_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@iProudChristian ALL THE TIME,iProudChristian,,topic_diversified,2026-02-17 12:12:19.135327
442,2024-08-09,tweet,neutral,en,3,1,0,0,0,"Biden has one bad debate after 2 back to back trips
to other countries on very serious business. He gets
persecuted.  Trump lies every time he speaks, he gets
positive coverage.  DO WE STILL HAVE A FREE
PRESS OR NOT............",[],1822059155118813696,False,False,https://twitter.com/ExactlyCharley/status/1822059155118813654,"""{'id': 987296342, 'id_str': '987296342', 'url': 'https://twitter.com/Charley', 'username': 'Charley', 'rawDescription': \""#HarrisObviously.  Life Long Democrat. #Feminist #ProChoice. NoDM's !! Save Democracy: Vote Blue. University of Dayton Alum. Makes things happen.  #FBR\"", 'created': datetime.datetime(2012, 12, 3, 19, 42, 46, tzinfo=datetime.timezone.utc), 'followersCount': 4735, 'friendsCount': 4424, 'statusesCount': 95046, 'favouritesCount': 124275, 'listedCount': 4, 'mediaCount': 12, 'location': 'North Carolina Proud', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1536959288068956160/wXyMcoH1_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Biden has one bad debate after 2 back to back trips
to other countries on very serious business. He gets
persecuted.  Trump lies every time he speaks, he gets
positive coverage.  DO WE STILL HAVE A FREE
PRESS OR NOT............",,,topic_diversified,2026-02-17 12:12:19.135327
443,2024-08-10,reply,neutral,en,1,0,1,0,0,"@KyoutarosDad ohhh
ok I see now

isn't that just male pattern baldness",[],1822063728839228928,False,False,https://twitter.com/cat60420/status/1822063728839229516,"""{'id': 1654461772173123584, 'id_str': '1654461772173123584', 'url': 'https://twitter.com/Kat', 'username': 'Kat', 'rawDescription': '15\\n autistic \\nmultifandom\\n\\ntype one diabetic', 'created': datetime.datetime(2023, 5, 5, 12, 23, 31, tzinfo=datetime.timezone.utc), 'followersCount': 364, 'friendsCount': 592, 'statusesCount': 10991, 'favouritesCount': 10705, 'listedCount': 1, 'mediaCount': 1741, 'location': 'chilling with the waifus', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1843792470397624320/Hyawovre_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@KyoutarosDad ohhh
ok I see now

isn't that just male pattern baldness",KyoutarosDad,,topic_diversified,2026-02-17 12:12:19.135327
444,2024-08-18,quote,neutral,en,0,0,0,0,0,"@krassenstein  you can’t be that stupid.   You know that the demo rat staged Trump trials was all to keep him from running for president.  He is innocent.   I was found guilty on crimes committed by brain dead Biden, crackhead hunter biden, Piglosi, Obummer and Killary Clinton.",[],1825151536529342976,False,True,https://twitter.com/taxwithbrad/status/1825151536529342924,"""{'id': 257882833, 'id_str': '257882833', 'url': 'https://twitter.com/Brad.', 'username': 'Brad.', 'rawDescription': 'true American , CBJ fan and season ticket holder. father and grandfather.', 'created': datetime.datetime(2011, 2, 26, 12, 6, 28, tzinfo=datetime.timezone.utc), 'followersCount': 2604, 'friendsCount': 5314, 'statusesCount': 45387, 'favouritesCount': 4550, 'listedCount': 1, 'mediaCount': 9521, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/3585443151/1817ae1d2754db996c15d37fdee1aef6_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@krassenstein  you can’t be that stupid.   You know that the demo rat staged Trump trials was all to keep him from running for president.  He is innocent.   I was found guilty on crimes committed by brain dead Biden, crackhead hunter biden, Piglosi, Obummer and Killary Clinton.",krassenstein,,topic_diversified,2026-02-17 12:12:19.135327
445,2024-08-12,reply,neutral,en,6,0,0,0,0,"@kenoshaborn1946 @DougJBalloon NY Times parody account of the NYT, which has a habit of turning bad things Trump/GOP has done into reasons why it’s bad for Biden/Harris (iow to blame them).",[],1823082764423582464,False,False,https://twitter.com/tweetmix/status/1823082764423582202,"""{'id': 71148543, 'id_str': '71148543', 'url': 'https://twitter.com/Tweetmix', 'username': 'Tweetmix', 'rawDescription': '', 'created': datetime.datetime(2009, 9, 3, 2, 29, 14, tzinfo=datetime.timezone.utc), 'followersCount': 716, 'friendsCount': 886, 'statusesCount': 79288, 'favouritesCount': 217280, 'listedCount': 24, 'mediaCount': 3154, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/767000093094506496/qTwmPo7K_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@kenoshaborn1946 @DougJBalloon NY Times parody account of the NYT, which has a habit of turning bad things Trump/GOP has done into reasons why it’s bad for Biden/Harris (iow to blame them).",kenoshaborn1946,,topic_diversified,2026-02-17 12:12:19.135327
446,2024-08-13,reply,neutral,en,0,0,0,0,0,@mjfree Harrison Butker explained the MAGA position on this https://t.co/nCA1fgzRb0,[],1823439705372811520,False,False,https://twitter.com/ScarletShamrock/status/1823439705372811571,"""{'id': 14501379, 'id_str': '14501379', 'url': 'https://twitter.com/Buckeye in Beantown \ud83c\udf30\u2618\ufe0f\ud83d\udc8d', 'username': 'Buckeye in Beantown \ud83c\udf30\u2618\ufe0f\ud83d\udc8d', 'rawDescription': 'Ohio Bred | New England Forged \\n\\nBoston Sports + Buckeyes \u2022 Wicked woke \u2022 He/Him \u2022 Ally \ud83c\udff3\ufe0f\\u200d\ud83c\udf08\\n\\n#GoBucks \ud83c\udf30 \u2022  #DifferentHere \u2618\ufe0f \u2022  #NEPats  \u2022  #DirtyWater', 'created': datetime.datetime(2008, 4, 23, 21, 38, 40, tzinfo=datetime.timezone.utc), 'followersCount': 563, 'friendsCount': 1989, 'statusesCount': 7901, 'favouritesCount': 30085, 'listedCount': 1, 'mediaCount': 2504, 'location': 'Mansfield, Massachusetts', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1823397900992294919/66FNw9HX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@mjfree Harrison Butker explained the MAGA position on this https://t.co/nCA1fgzRb0,mjfree,,topic_diversified,2026-02-17 12:12:19.135327
447,2024-08-08,quote,neutral,en,2,0,0,0,0,👀The UK has gone full KGB. 🕵️‍♂️,[],1821567004781752320,False,True,https://twitter.com/gingertealkp/status/1821567004781752423,"""{'id': 708724060918710272, 'id_str': '708724060918710272', 'url': 'https://twitter.com/ChiTown Conservative \ud83c\udf0e\u2604\ufe0f#TeamAsteroid', 'username': 'ChiTown Conservative \ud83c\udf0e\u2604\ufe0f#TeamAsteroid', 'rawDescription': 'Catholic; American; Conservative; Lifelong Chicagoan (Southside); Former Democrat. Democrat policies destroyed my community and my city!', 'created': datetime.datetime(2016, 3, 12, 18, 39, 18, tzinfo=datetime.timezone.utc), 'followersCount': 5929, 'friendsCount': 2304, 'statusesCount': 87365, 'favouritesCount': 159639, 'listedCount': 21, 'mediaCount': 3931, 'location': 'Chicago, IL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691334980318760962/Rc0sqW4p_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",👀The UK has gone full KGB. 🕵️‍♂️,,,topic_diversified,2026-02-17 12:12:19.135327
448,2024-08-12,reply,neutral,en,0,0,0,0,0,@bruce_steiner No. Trump didn't rape anyone. Now Biden showered with his daughter. Ask Tara Reide how he sexually assaulted her. Back then..she didn't wait to lie for 35 years until he ran for President.,[],1823096150083399936,False,False,https://twitter.com/AZsnap63/status/1823096150083399899,"""{'id': 1347619234545717249, 'id_str': '1347619234545717249', 'url': 'https://twitter.com/Ginger', 'username': 'Ginger', 'rawDescription': 'I am a Patriot! I am an Actress! A Grandmother and friend.', 'created': datetime.datetime(2021, 1, 8, 19, 1, 17, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 102, 'statusesCount': 886, 'favouritesCount': 18, 'listedCount': 0, 'mediaCount': 55, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1347737841137172480/yhriD79a_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@bruce_steiner No. Trump didn't rape anyone. Now Biden showered with his daughter. Ask Tara Reide how he sexually assaulted her. Back then..she didn't wait to lie for 35 years until he ran for President.,bruce_steiner,,topic_diversified,2026-02-17 12:12:19.135327
449,2024-08-11,reply,neutral,en,1,0,2,0,0,"@Wakinyanmani @Tim_Walz Trump had HUGE advantage of inheriting a booming economy from Obama. Biden inherited a trashed economy from Trump due to his  mismanaging, downplaying, politicizing Covid for his political gain. Anti mask/vaxx  R's disproportionately killed off their own voters!! @Wakinyanmani",[],1822728363963781120,False,False,https://twitter.com/Its2Me/status/1822728363963781203,"""{'id': 193003822, 'id_str': '193003822', 'url': 'https://twitter.com/\ud83c\uddfa\ud83c\uddf8 Lawid \ud83c\uddfa\ud83c\udde6', 'username': '\ud83c\uddfa\ud83c\uddf8 Lawid \ud83c\uddfa\ud83c\udde6', 'rawDescription': '*EVIDENCE-BASED FACTS* https://t.co/8dajBPM9j9\\nhttps://t.co/YO90JyVZR8\\nhttps://t.co/oMIhsqXNnb\\nhttps://t.co/mmmcpjGIm6\\n*RULE OF LAW*', 'created': datetime.datetime(2010, 9, 20, 18, 44, 39, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 47, 'statusesCount': 4662, 'favouritesCount': 3377, 'listedCount': 0, 'mediaCount': 190, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1722679605407236096/-2Y-IhcU_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@Wakinyanmani @Tim_Walz Trump had HUGE advantage of inheriting a booming economy from Obama. Biden inherited a trashed economy from Trump due to his  mismanaging, downplaying, politicizing Covid for his political gain. Anti mask/vaxx  R's disproportionately killed off their own voters!! @Wakinyanmani",Wakinyanmani,,topic_diversified,2026-02-17 12:12:19.135327
450,2024-08-09,reply,neutral,en,0,0,0,0,0,@thevivafrei @catturd2 Here’s the problem.  The maga cultists just like the deranged far left democrats do exist.  They are both amplified so everyone gets stuck fighting the most opposing views possible.,[],1821924401392280064,False,False,https://twitter.com/justdoug/status/1821924401392279782,"""{'id': 1461374760164679688, 'id_str': '1461374760164679688', 'url': 'https://twitter.com/Doug', 'username': 'Doug', 'rawDescription': 'Let\u2019s see who I can piss off today, not that I\u2019m trying, just seems many people are hurt by truth \ud83e\udd37\\u200d\u2642\ufe0f. In most cases DM\u2019s will be ignored or get you blocked!', 'created': datetime.datetime(2021, 11, 18, 16, 45, tzinfo=datetime.timezone.utc), 'followersCount': 170, 'friendsCount': 177, 'statusesCount': 8059, 'favouritesCount': 2451, 'listedCount': 39, 'mediaCount': 871, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1620812914167877632/YFnaaO6c_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@thevivafrei @catturd2 Here’s the problem.  The maga cultists just like the deranged far left democrats do exist.  They are both amplified so everyone gets stuck fighting the most opposing views possible.,thevivafrei,,topic_diversified,2026-02-17 12:12:19.135327
451,2024-08-17,reply,neutral,en,51,8,0,0,0,"@elonmusk @alexandre Wow.  That is such a shame Elon.  You try to provide world citizens with freedom of speech, and this is how some governments treat you??? 

An utter disgrace is right.",[],1824840585133568512,False,False,https://twitter.com/JKash000/status/1824840585133568192,"""{'id': 390127278, 'id_str': '390127278', 'url': 'https://twitter.com/JKash \ud83c\udf4aMAGA Queen', 'username': 'JKash \ud83c\udf4aMAGA Queen', 'rawDescription': 'Former actuary, at-home mom, wife, math tutor, kickboxer, joined to follow PDJT, love learning about US gov/world, always searching for truth.', 'created': datetime.datetime(2011, 10, 13, 14, 12, 53, tzinfo=datetime.timezone.utc), 'followersCount': 127898, 'friendsCount': 47392, 'statusesCount': 274198, 'favouritesCount': 948506, 'listedCount': 69, 'mediaCount': 17420, 'location': 'East Coast', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1784620849946845184/ggbgng92_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@elonmusk @alexandre Wow.  That is such a shame Elon.  You try to provide world citizens with freedom of speech, and this is how some governments treat you??? 

An utter disgrace is right.",elonmusk,,topic_diversified,2026-02-17 12:12:19.135327
452,2024-08-11,tweet,neutral,en,97,20,9,1,0,So many Patriots have been persecuted. My dear friend Jamie Renda is one of them. I made this to support her DELICIOUS sauces and seasoning! Support Patriot owned businesses! https://t.co/udGqZ8Urtc,[],1822770345230962944,False,False,https://twitter.com/LadyMagaUSA/status/1822770345230962988,"""{'id': 1141761928567463941, 'id_str': '1141761928567463941', 'url': 'https://twitter.com/Lady Maga USA \ud83c\uddfa\ud83c\uddf8', 'username': 'Lady Maga USA \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'PATRIOT! Advocate. Proud American. Not alphabetical. Costume artist\u2728Facebook: Lady Maga USA. Insta: LMUSA1776\u2728email: admin@ladymagausa.com', 'created': datetime.datetime(2019, 6, 20, 17, 37, 11, tzinfo=datetime.timezone.utc), 'followersCount': 42634, 'friendsCount': 1722, 'statusesCount': 18012, 'favouritesCount': 69646, 'listedCount': 116, 'mediaCount': 3840, 'location': 'Salt Lake City, UT', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1649438641645821952/EzQPXmHV_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",So many Patriots have been persecuted. My dear friend Jamie Renda is one of them. I made this to support her DELICIOUS sauces and seasoning! Support Patriot owned businesses! https://t.co/udGqZ8Urtc,,,topic_diversified,2026-02-17 12:12:19.135327
453,2024-08-04,reply,neutral,en,61,0,8,0,0,@FQACC Engineering school puts locker room on wrong side of stadium =best entrance ever https://t.co/IYRLR1WfYp,[],1820209637213220864,False,False,https://twitter.com/HarConservative/status/1820209637213220919,"""{'id': 1488153360133992454, 'id_str': '1488153360133992454', 'url': 'https://twitter.com/Carolina Conservative', 'username': 'Carolina Conservative', 'rawDescription': 'Paid Agitator/Food Additive Designer of the Year #DeSantis2024', 'created': datetime.datetime(2022, 1, 31, 14, 13, 19, tzinfo=datetime.timezone.utc), 'followersCount': 765, 'friendsCount': 1204, 'statusesCount': 13041, 'favouritesCount': 49108, 'listedCount': 1, 'mediaCount': 3881, 'location': 'North Carolina, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1831134523280474112/tvgwqKAE_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@FQACC Engineering school puts locker room on wrong side of stadium =best entrance ever https://t.co/IYRLR1WfYp,FQACC,,topic_diversified,2026-02-17 12:12:19.135327
454,2024-08-16,reply,neutral,en,53,0,0,0,0,@historigins Winger https://t.co/9MT3VvULrB,[],1824490788455322112,False,False,https://twitter.com/Ca30199057Chris/status/1824490788455322065,"""{'id': 1519788986453082113, 'id_str': '1519788986453082113', 'url': 'https://twitter.com/MAGA CANMAN', 'username': 'MAGA CANMAN', 'rawDescription': '#TrumpToSaveAmerica2024', 'created': datetime.datetime(2022, 4, 28, 21, 22, tzinfo=datetime.timezone.utc), 'followersCount': 8385, 'friendsCount': 5506, 'statusesCount': 57265, 'favouritesCount': 155603, 'listedCount': 61, 'mediaCount': 12481, 'location': 'Plano, TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1734574249518526464/3pna1JRJ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@historigins Winger https://t.co/9MT3VvULrB,historigins,,topic_diversified,2026-02-17 12:12:19.135327
455,2024-08-08,tweet,neutral,en,270,23,24,25,0,"JUST IN: Governor Ron DeSantis is holding a press conference with Inter Miami CF later today at Chase Stadium in Ft. Lauderdale.

David Beckham, Jorge Mas, and Jose Mas will be there.",[],1821585039265825280,False,False,https://twitter.com/AndySlater/status/1821585039265825172,"""{'id': 16078808, 'id_str': '16078808', 'url': 'https://twitter.com/Andy Slater', 'username': 'Andy Slater', 'rawDescription': 'Talk Show Host / On-Air Personality. I break news.   Weekdays 3-5pm: broadcast on @FoxSports640', 'created': datetime.datetime(2008, 9, 1, 5, 55, 18, tzinfo=datetime.timezone.utc), 'followersCount': 39462, 'friendsCount': 134, 'statusesCount': 42232, 'favouritesCount': 8304, 'listedCount': 432, 'mediaCount': 6658, 'location': 'Miami, FL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/602182438815535106/U8c_BbTU_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","JUST IN: Governor Ron DeSantis is holding a press conference with Inter Miami CF later today at Chase Stadium in Ft. Lauderdale.

David Beckham, Jorge Mas, and Jose Mas will be there.",,,topic_diversified,2026-02-17 12:12:19.135327
456,2024-08-14,tweet,neutral,en,164,71,16,1,0,"Dear MAGA’s,

This election is in the bag for Harris.  #DiaperDon will cry and whine about how it was “stolen”, but let's call a spade for what it is.

He will tell you to be violent and commit crimes to “fight for (him)”.

Is this scumbag worth the legal expenses and jail?","""[{'indices': [55, 65], 'text': 'DiaperDon'}]""",1823817382227534080,False,False,https://twitter.com/CarlosEGates1/status/1823817382227534160,"""{'id': 1280219650429726731, 'id_str': '1280219650429726731', 'url': 'https://twitter.com/Carlos E. Gates', 'username': 'Carlos E. Gates', 'rawDescription': '\ud83c\uddfa\ud83c\uddf8\ud83c\udf0a\ud83c\udf0a\ud83c\uddfa\ud83c\udde6M.D. Musician - https://t.co/YRjbXhtnN5', 'created': datetime.datetime(2020, 7, 6, 19, 19, 35, tzinfo=datetime.timezone.utc), 'followersCount': 63467, 'friendsCount': 27782, 'statusesCount': 58713, 'favouritesCount': 143902, 'listedCount': 55, 'mediaCount': 1569, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1303880429401968640/1qKCMwsA_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Dear MAGA’s,

This election is in the bag for Harris.  #DiaperDon will cry and whine about how it was “stolen”, but let's call a spade for what it is.

He will tell you to be violent and commit crimes to “fight for (him)”.

Is this scumbag worth the legal expenses and jail?",,,topic_diversified,2026-02-17 12:12:19.135327
457,2024-08-20,tweet,neutral,en,103,13,9,0,0,"Ashley Biden is introducing her Dad tonight. 

Watch for the MAGA meltdown of hatred.  

#DNCConvention2024","""[{'indices': [89, 107], 'text': 'DNCConvention2024'}]""",1825692201021579520,False,False,https://twitter.com/BackAvatar/status/1825692201021579559,"""{'id': 1309144036972863488, 'id_str': '1309144036972863488', 'url': 'https://twitter.com/Avatar Votes Blue', 'username': 'Avatar Votes Blue', 'rawDescription': 'Still rebuilding. #BlueCrew \ud83c\uddfa\ud83c\uddf8 #Resister, Stage 3 warrior, I KICKED CANCERS ASS! Proudly \ud83c\udff3\ufe0f\\u200d\ud83c\udf08Like my tweet & I \u2764\ufe0f you. IFB, Boricua\ud83c\uddf5\ud83c\uddf7', 'created': datetime.datetime(2020, 9, 24, 14, 54, 16, tzinfo=datetime.timezone.utc), 'followersCount': 21123, 'friendsCount': 18090, 'statusesCount': 92790, 'favouritesCount': 150851, 'listedCount': 100, 'mediaCount': 13246, 'location': 'Eternity', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1680044538704850945/Iy00nKKI_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Ashley Biden is introducing her Dad tonight. 

Watch for the MAGA meltdown of hatred.  

#DNCConvention2024",,,topic_diversified,2026-02-17 12:12:19.135327
458,2024-08-16,reply,neutral,en,61,0,1,0,0,@himbopresident The biggest difference between the Democrats and the Republicans is that despite Biden being Israel’s #1 fan the grassroots pressure has pushed them to being a more pro-Palestine party while like 15 millionaires and media personalities have made the GOP pro-Russia.,[],1824478061535826432,False,False,https://twitter.com/McKay4Senate/status/1824478061535826381,"""{'id': 1387093392388239363, 'id_str': '1387093392388239363', 'url': 'https://twitter.com/Bill McKay', 'username': 'Bill McKay', 'rawDescription': 'Official campaign account for Bill McKay, Democratic nominee for California Senate.', 'created': datetime.datetime(2021, 4, 27, 17, 16, 59, tzinfo=datetime.timezone.utc), 'followersCount': 4664, 'friendsCount': 263, 'statusesCount': 14609, 'favouritesCount': 88804, 'listedCount': 24, 'mediaCount': 3029, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1728485839301406720/oInNd25F_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@himbopresident The biggest difference between the Democrats and the Republicans is that despite Biden being Israel’s #1 fan the grassroots pressure has pushed them to being a more pro-Palestine party while like 15 millionaires and media personalities have made the GOP pro-Russia.,himbopresident,,topic_diversified,2026-02-17 12:12:19.135327
459,2024-08-16,reply,neutral,en,52,1,1,0,0,@frozenaesthetic Why are they like this 🥴 https://t.co/S3PdPtobnu,[],1824507888007840000,False,False,https://twitter.com/getReligion07/status/1824507888007839831,"""{'id': 1126924308855410689, 'id_str': '1126924308855410689', 'url': 'https://twitter.com/Now Dig On This', 'username': 'Now Dig On This', 'rawDescription': 'I\u2019m done trying to convince you #TRUMP24\ud83d\udc8e #ReturnTheDiamonds', 'created': datetime.datetime(2019, 5, 10, 18, 57, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1528, 'friendsCount': 1463, 'statusesCount': 9013, 'favouritesCount': 26935, 'listedCount': 7, 'mediaCount': 1821, 'location': 'Oh boy yeah', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1845688708474761218/nELyKyof_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@frozenaesthetic Why are they like this 🥴 https://t.co/S3PdPtobnu,frozenaesthetic,,topic_diversified,2026-02-17 12:12:19.135327
