row_id,date,post_type,language,like_count,retweet_count,reply_count,quote_count,view_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
11,2024-11-10,tweet,en,2624,286,176,13,0,Like if you want to thank Donald Trump for this #Bitcoin pump.👇 https://t.co/MxotspmEBB,"""[{'indices': [48, 56], 'text': 'Bitcoin'}]""",1855672266190631168,False,False,https://twitter.com/rovercrc/status/1855672266190631090,"""{'id': 1353384573435056128, 'id_str': '1353384573435056128', 'url': 'https://twitter.com/Crypto Rover', 'username': 'Crypto Rover', 'rawDescription': '#Bitcoin Crypto YouTuber (135k SUBS) | Founder of @cryptoseacom All my posts are not financial advice.', 'created': datetime.datetime(2021, 1, 24, 16, 50, 8, tzinfo=datetime.timezone.utc), 'followersCount': 897520, 'friendsCount': 551, 'statusesCount': 37866, 'favouritesCount': 22115, 'listedCount': 2681, 'mediaCount': 18349, 'location': 'Bitcoin \ud83e\udd29\ud83c\udf19', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1644208356523909122/M6D7PfWS_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Like if you want to thank Donald Trump for this #Bitcoin pump.👇 https://t.co/MxotspmEBB,,,stratified_engagement,2026-02-16 15:30:39.137595
12,2024-11-06,tweet,en,1258,1036,636,5,0,"Congratulations Donald Trump 🇺🇸

I am sending $100 to 10 people to celebrate 

Just like, retweet and be following me 

Random winners picked in 24 hours 

#Trump #Election2024","""[{'indices': [156, 162], 'text': 'Trump'}, {'indices': [163, 176], 'text': 'Election2024'}]""",1854164724230787072,False,False,https://twitter.com/wimps/status/1854164724230787453,"""{'id': 2901368190, 'id_str': '2901368190', 'url': 'https://twitter.com/wimp', 'username': 'wimp', 'rawDescription': 'marketing & memecoins / join the cabal', 'created': datetime.datetime(2014, 11, 16, 9, 21, 26, tzinfo=datetime.timezone.utc), 'followersCount': 32889, 'friendsCount': 4598, 'statusesCount': 4556, 'favouritesCount': 9771, 'listedCount': 17, 'mediaCount': 148, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1814716694222266368/1Q-CnEVQ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Congratulations Donald Trump 🇺🇸

I am sending $100 to 10 people to celebrate 

Just like, retweet and be following me 

Random winners picked in 24 hours 

#Trump #Election2024",,,stratified_engagement,2026-02-16 15:30:39.137595
13,2024-11-08,tweet,en,18,3,10,2,0,Follow @kath38935 🇺🇸 #MAGA https://t.co/KuS7wEjzvu,"""[{'indices': [21, 26], 'text': 'MAGA'}]""",1854689469401633280,False,False,https://twitter.com/realtalkstruth/status/1854689469401633272,"""{'id': 1743030930158071808, 'id_str': '1743030930158071808', 'url': 'https://twitter.com/American Citizen', 'username': 'American Citizen', 'rawDescription': 'MAKE AMERICA GREAT AGAIN 2024! \ud83c\uddfa\ud83c\uddf8 \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8 Videos \ud83c\udfa5 Polls\ud83d\udccdNews Updates \ud83d\udcf0Shout-Outs \ud83c\udfaf', 'created': datetime.datetime(2024, 1, 4, 22, 5, 42, tzinfo=datetime.timezone.utc), 'followersCount': 13811, 'friendsCount': 6544, 'statusesCount': 16962, 'favouritesCount': 36309, 'listedCount': 7, 'mediaCount': 3044, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1829936520012152832/MBkTVORX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Follow @kath38935 🇺🇸 #MAGA https://t.co/KuS7wEjzvu,,,stratified_engagement,2026-02-16 15:30:39.137595
14,2024-11-08,tweet,en,28,3,3,2,0,"Despite the loss on Tuesday, my fellow Georgia Democrats and I are organizing and ready to stymie Donald Trump and JD Vance’s far-right, inflationary agenda and elect Democrats up and down the ballot. Because when we fight, we win! #gapol https://t.co/5MTJ2iGWkh","""[{'indices': [232, 238], 'text': 'gapol'}]""",1854680750940909568,False,False,https://twitter.com/SethTaylor1991/status/1854680750940909950,"""{'id': 1164685603507769344, 'id_str': '1164685603507769344', 'url': 'https://twitter.com/Seth Taylor', 'username': 'Seth Taylor', 'rawDescription': '2024 DNC delegate. Actuary. Jewish. Sandy Springs City Captain for Fulton County Democrats. Lover of politics and the Georgia Bulldogs. All views are mine.', 'created': datetime.datetime(2019, 8, 22, 23, 47, 50, tzinfo=datetime.timezone.utc), 'followersCount': 3739, 'friendsCount': 5101, 'statusesCount': 10740, 'favouritesCount': 29252, 'listedCount': 26, 'mediaCount': 2438, 'location': 'Sandy Springs, GA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1854542783807119364/UEq83k00_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Despite the loss on Tuesday, my fellow Georgia Democrats and I are organizing and ready to stymie Donald Trump and JD Vance’s far-right, inflationary agenda and elect Democrats up and down the ballot. Because when we fight, we win! #gapol https://t.co/5MTJ2iGWkh",,,stratified_engagement,2026-02-16 15:30:39.137595
15,2024-11-03,tweet,en,7,0,1,0,0,"Keep the patriots coming!!!!
#MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/IWu0cggZ1D","""[{'indices': [29, 34], 'text': 'MAGA'}]""",1852867819869765632,False,False,https://twitter.com/realtalkstruth/status/1852867819869765769,"""{'id': 1743030930158071808, 'id_str': '1743030930158071808', 'url': 'https://twitter.com/American Citizen', 'username': 'American Citizen', 'rawDescription': 'MAKE AMERICA GREAT AGAIN 2024! \ud83c\uddfa\ud83c\uddf8 \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8 Videos \ud83c\udfa5 Polls\ud83d\udccdNews Updates \ud83d\udcf0Shout-Outs \ud83c\udfaf', 'created': datetime.datetime(2024, 1, 4, 22, 5, 42, tzinfo=datetime.timezone.utc), 'followersCount': 13710, 'friendsCount': 6426, 'statusesCount': 16607, 'favouritesCount': 35801, 'listedCount': 7, 'mediaCount': 2973, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1829936520012152832/MBkTVORX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Keep the patriots coming!!!!
#MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/IWu0cggZ1D",,,stratified_engagement,2026-02-16 15:30:39.137595
16,2024-11-08,tweet,en,17891,6725,2955,375,0,"Newly-elected MAGA Senator says the quiet part out loud: “trump knew he was going to win on election day, he’s known it for a long time.” #TrumpCheated https://t.co/odOcWf87XR","""[{'indices': [138, 151], 'text': 'TrumpCheated'}]""",1854991838601789696,False,False,https://twitter.com/aintscarylarry/status/1854991838601789754,"""{'id': 1535750008892321792, 'id_str': '1535750008892321792', 'url': 'https://twitter.com/\ud83d\ude31 Scary Larry \ud83d\ude31 \ud83c\uddfa\ud83c\udde6\u270a\ud83c\udffb\ud83c\uddfa\ud83c\uddf8\ud83d\uddfd', 'username': '\ud83d\ude31 Scary Larry \ud83d\ude31 \ud83c\uddfa\ud83c\udde6\u270a\ud83c\udffb\ud83c\uddfa\ud83c\uddf8\ud83d\uddfd', 'rawDescription': 'You may have followed me in a past life. One thing\u2019s for sure, if you\u2019re fighting to defeat fascism and save our democracy, then I am your friend. #FBR #Resist', 'created': datetime.datetime(2022, 6, 11, 22, 32, 2, tzinfo=datetime.timezone.utc), 'followersCount': 81869, 'friendsCount': 12954, 'statusesCount': 45628, 'favouritesCount': 74458, 'listedCount': 489, 'mediaCount': 7139, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1535864500343013376/B3EXgO5d_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Newly-elected MAGA Senator says the quiet part out loud: “trump knew he was going to win on election day, he’s known it for a long time.” #TrumpCheated https://t.co/odOcWf87XR",,,stratified_engagement,2026-02-16 15:30:39.137595
17,2024-11-05,tweet,en,12490,2207,1408,117,0,“I just voted. I chose family. I chose women. I chose America!” 🇺🇸🌊👊💙🥹#Vote #VoteForKamala #USDemocracy #TryNotToCry https://t.co/gtV4brzgKU,"""[{'indices': [70, 75], 'text': 'Vote'}, {'indices': [76, 90], 'text': 'VoteForKamala'}, {'indices': [91, 103], 'text': 'USDemocracy'}, {'indices': [104, 116], 'text': 'TryNotToCry'}]""",1853872355657015552,False,False,https://twitter.com/MAGACult2/status/1853872355657015309,"""{'id': 1821168100185927680, 'id_str': '1821168100185927680', 'url': 'https://twitter.com/MAGA Cult Slayer\ud83e\udd85\ud83c\uddfa\ud83c\uddf8', 'username': 'MAGA Cult Slayer\ud83e\udd85\ud83c\uddfa\ud83c\uddf8', 'rawDescription': \""We locked ourselves in the MAGA echo chamber for 8 yrs. They're brainwashed. We proved it. Proudly followed by TuckFrump, Jeremy London, Pam Grier #USDemocracy\"", 'created': datetime.datetime(2024, 8, 7, 12, 54, 54, tzinfo=datetime.timezone.utc), 'followersCount': 19647, 'friendsCount': 8677, 'statusesCount': 11040, 'favouritesCount': 10963, 'listedCount': 55, 'mediaCount': 1919, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1828905350403104768/5S4cnkGF_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",“I just voted. I chose family. I chose women. I chose America!” 🇺🇸🌊👊💙🥹#Vote #VoteForKamala #USDemocracy #TryNotToCry https://t.co/gtV4brzgKU,,,stratified_engagement,2026-02-16 15:30:39.137595
18,2024-11-02,tweet,en,0,0,0,0,0,"MSM everyday

Check out Comedy special's video! #TikTok https://t.co/J4Ds0eR9Na","""[{'indices': [48, 55], 'text': 'TikTok'}]""",1852713667483033600,False,False,https://twitter.com/iamgolfin/status/1852713667483033812,"""{'id': 787888279, 'id_str': '787888279', 'url': 'https://twitter.com/MFJ Marine MAGA\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8Semper Fi', 'username': 'MFJ Marine MAGA\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8Semper Fi', 'rawDescription': '\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf810 year active duty United States Marine Corps\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8Golfer\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8Married 28 years\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8Gamecock\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2012, 8, 28, 21, 25, 49, tzinfo=datetime.timezone.utc), 'followersCount': 3647, 'friendsCount': 3501, 'statusesCount': 2472, 'favouritesCount': 6776, 'listedCount': 3, 'mediaCount': 65, 'location': 'Arkansas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1851716805993099265/7-Hsx5Oz_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","MSM everyday

Check out Comedy special's video! #TikTok https://t.co/J4Ds0eR9Na",,,stratified_engagement,2026-02-16 15:30:39.137595
19,2024-11-03,tweet,en,7151,1369,181,56,0,"Hey America,
After Kamala Harris becomes the 47th President in a landslide victory, can you please pass a fucking law to ensure that a felonious, treasonous, vile piece of human garbage like Donald Trump can never become president again?
Thanks!
 #HarrisWalz2024InALandslide","""[{'indices': [247, 274], 'text': 'HarrisWalz2024InALandslide'}]""",1852889559987851520,False,False,https://twitter.com/Trump_Detester/status/1852889559987851364,"""{'id': 1014452063533535232, 'id_str': '1014452063533535232', 'url': 'https://twitter.com/c\u03b1\u03b7\u03b1\u2202\u03b1 \u043d\u03b1\u0442\u03b5s \u0442\u044f\u262d\u043c\u03c1', 'username': 'c\u03b1\u03b7\u03b1\u2202\u03b1 \u043d\u03b1\u0442\u03b5s \u0442\u044f\u262d\u043c\u03c1', 'rawDescription': 'Trump, GOP & MAGA are all a scourge on humanity #TrumpIsNotFitToBePresident', 'created': datetime.datetime(2018, 7, 4, 10, 13, 14, tzinfo=datetime.timezone.utc), 'followersCount': 68450, 'friendsCount': 27788, 'statusesCount': 43300, 'favouritesCount': 218067, 'listedCount': 98, 'mediaCount': 7139, 'location': 'Canada', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1601642338476036097/cT9T4Z_g_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Hey America,
After Kamala Harris becomes the 47th President in a landslide victory, can you please pass a fucking law to ensure that a felonious, treasonous, vile piece of human garbage like Donald Trump can never become president again?
Thanks!
 #HarrisWalz2024InALandslide",,,stratified_engagement,2026-02-16 15:30:39.137595
20,2024-11-05,tweet,en,3,0,3,0,0,"If Donald Trump win this Election I will Donate 10$ to everyone who Retweet &amp; like this Post ✨🎉

#USElections2024 
#Electionday
#USElections2024 https://t.co/bBxjG7Noug","""[{'indices': [101, 117], 'text': 'USElections2024'}, {'indices': [119, 131], 'text': 'Electionday'}, {'indices': [132, 148], 'text': 'USElections2024'}]""",1853691761593290752,False,False,https://twitter.com/YdvNeha_/status/1853691761593290802,"""{'id': 1828286099984392194, 'id_str': '1828286099984392194', 'url': 'https://twitter.com/Neha Yadav', 'username': 'Neha Yadav', 'rawDescription': 'Try to Best human \ud83c\udf38| \u092f\u0941\u0935\u0924\u0940 \u0936\u0915\u094d\u0924\u093f \u091c\u093f\u0902\u0926\u093e\u092c\u093e\u0926 \ud83d\udcaa|\u0930\u093e\u0927\u0947 \u0930\u093e\u0927\u0947 \ud83d\ude4f\ud83d\udc9e | \u092b\u0949\u0932\u094b \u0915\u0930\u094b \u092b\u0949\u0932\u094b \u092a\u093e\u0913 \ud83d\udcaf', 'created': datetime.datetime(2024, 8, 27, 4, 19, 29, tzinfo=datetime.timezone.utc), 'followersCount': 3315, 'friendsCount': 2433, 'statusesCount': 3455, 'favouritesCount': 8398, 'listedCount': 0, 'mediaCount': 628, 'location': 'Jaan ke kya kr loge ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1828287210313129984/gflyusfP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","If Donald Trump win this Election I will Donate 10$ to everyone who Retweet &amp; like this Post ✨🎉

#USElections2024 
#Electionday
#USElections2024 https://t.co/bBxjG7Noug",,,stratified_engagement,2026-02-16 15:30:39.137595
21,2024-11-02,tweet,en,29,27,4,0,0,"🌹NAT’L VOTER GUIDE👇🏻

VOTE 🗳️ NOW‼️🎉
VOTE 🗳️ #TRUMP47 ♥️
VOTE 🗳️ ALL 🔴 RED🇺🇸

Party of SUSTAINABILITY,
HARRIS-BIDEN destroyed America, USD &amp; Economy
Debt Interest Unsustainable!
America about to Crumble‼️

#TRUMP47SaveAmerica

💣U.S. Nat’l Debt Clock:😱 https://t.co/8cZ328ity5","""[{'indices': [45, 53], 'text': 'TRUMP47'}, {'indices': [210, 229], 'text': 'TRUMP47SaveAmerica'}]""",1852718843455480064,False,False,https://twitter.com/T_Rose_Freedom/status/1852718843455479964,"""{'id': 1598802686572433409, 'id_str': '1598802686572433409', 'url': 'https://twitter.com/Freedom\ud83c\udf39Rose X', 'username': 'Freedom\ud83c\udf39Rose X', 'rawDescription': '\ud83c\udf39#INDEPENDENTS4TRUMP\ud83c\uddfa\ud83c\uddf8\ud83c\uddee\ud83c\uddf9\ud83c\uddeb\ud83c\uddf7 \ud83c\udf39#TeamMagaFreedom\u2764\ufe0f\ud83e\udd0d\ud83d\udc99#IFBAP\ud83c\udf39My Page = MY Opinion #1a #2a \u271d\ufe0f\ud83d\udee1\ufe0f\ud83c\udf39My President = @realDonaldTrump \ud83d\udd34@i_MAGA_X', 'created': datetime.datetime(2022, 12, 2, 22, 14, 39, tzinfo=datetime.timezone.utc), 'followersCount': 19191, 'friendsCount': 21108, 'statusesCount': 35130, 'favouritesCount': 57217, 'listedCount': 5, 'mediaCount': 1634, 'location': 'MAGA NATION, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1847763463973539840/gnL7NDBk_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","🌹NAT’L VOTER GUIDE👇🏻

VOTE 🗳️ NOW‼️🎉
VOTE 🗳️ #TRUMP47 ♥️
VOTE 🗳️ ALL 🔴 RED🇺🇸

Party of SUSTAINABILITY,
HARRIS-BIDEN destroyed America, USD &amp; Economy
Debt Interest Unsustainable!
America about to Crumble‼️

#TRUMP47SaveAmerica

💣U.S. Nat’l Debt Clock:😱 https://t.co/8cZ328ity5",,,stratified_engagement,2026-02-16 15:30:39.137595
22,2024-11-06,tweet,en,1227,115,82,2,0,Like if you believe #Dogecoin can hit $1 before the end of President Donald Trump term! $DOGE 🤝 $1 🚀💎 https://t.co/J0ezZmxVTi,"""[{'indices': [20, 29], 'text': 'Dogecoin'}]""",1854189048278995200,False,False,https://twitter.com/traderrocko/status/1854189048278995289,"""{'id': 955920554325872640, 'id_str': '955920554325872640', 'url': 'https://twitter.com/WSB Trader Rocko \ud83d\ude80\ud83d\ude80\ud83d\ude80', 'username': 'WSB Trader Rocko \ud83d\ude80\ud83d\ude80\ud83d\ude80', 'rawDescription': 'If WSBs can take on Banks & pump stocks 100X, we can send #bitcoin to $100k!\\nFollow if you like money\\n$BTC $ETH $LINK $LUNC $KUJI $HBAR $RUNE $VOLT $JURIS $UWU', 'created': datetime.datetime(2018, 1, 23, 21, 49, 55, tzinfo=datetime.timezone.utc), 'followersCount': 39559, 'friendsCount': 4472, 'statusesCount': 25313, 'favouritesCount': 28712, 'listedCount': 262, 'mediaCount': 5658, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1355123076183322625/3tpOFCLO_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Like if you believe #Dogecoin can hit $1 before the end of President Donald Trump term! $DOGE 🤝 $1 🚀💎 https://t.co/J0ezZmxVTi,,,stratified_engagement,2026-02-16 15:30:39.137595
23,2024-11-03,tweet,en,1,0,0,0,0,"Rest in Peace Peanut
#MAGA","""[{'indices': [21, 26], 'text': 'MAGA'}]""",1852863536109883904,False,False,https://twitter.com/Pumpkinsburner/status/1852863536109883636,"""{'id': 1774969629984583680, 'id_str': '1774969629984583680', 'url': 'https://twitter.com/Pumpkin', 'username': 'Pumpkin', 'rawDescription': 'GAWKS\ud83e\udd85//F NEBRASKA\ud83d\uddd1\ufe0f//F State\ud83d\udc76\ud83c\udffb//Dos a Cero\ud83c\uddfa\ud83c\uddf8//LEBRON Trash\ud83e\udd71', 'created': datetime.datetime(2024, 4, 2, 1, 18, 43, tzinfo=datetime.timezone.utc), 'followersCount': 36, 'friendsCount': 25, 'statusesCount': 812, 'favouritesCount': 214, 'listedCount': 0, 'mediaCount': 85, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1842725167694282752/Ef9WpfiY_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Rest in Peace Peanut
#MAGA",,,stratified_engagement,2026-02-16 15:30:39.137595
24,2024-11-03,tweet,en,1099,400,57,51,0,"Dr Jeremy Sherman has a word (several) for #Maga/#MapleMaga. 

You’re all suckers. 

Watch this…

https://t.co/8R8uRen1M3","""[{'indices': [43, 48], 'text': 'Maga'}, {'indices': [49, 59], 'text': 'MapleMaga'}]""",1853054765246074880,False,False,https://twitter.com/ItsDeanBlundell/status/1853054765246074898,"""{'id': 68991446, 'id_str': '68991446', 'url': 'https://twitter.com/Dean Blundell\ud83c\udde8\ud83c\udde6', 'username': 'Dean Blundell\ud83c\udde8\ud83c\udde6', 'rawDescription': 'Official Twitter Account Of Dean Blundell - Crier Media Content Contributor. - 4-time bird attack survivor.  https://t.co/oyt5YswlcW', 'created': datetime.datetime(2009, 8, 26, 14, 28, 17, tzinfo=datetime.timezone.utc), 'followersCount': 108621, 'friendsCount': 1925, 'statusesCount': 74376, 'favouritesCount': 37739, 'listedCount': 459, 'mediaCount': 12578, 'location': 'Toronto', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1702721161476370432/toAVNxi2_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Dr Jeremy Sherman has a word (several) for #Maga/#MapleMaga. 

You’re all suckers. 

Watch this…

https://t.co/8R8uRen1M3",,,stratified_engagement,2026-02-16 15:30:39.137595
25,2024-11-05,tweet,en,15719,4148,254,67,0,STAY IN LINE!!! #TRUMP2024,"""[{'indices': [16, 26], 'text': 'TRUMP2024'}]""",1853887542921179648,False,False,https://twitter.com/DanScavino/status/1853887542921179353,"""{'id': 620571475, 'id_str': '620571475', 'url': 'https://twitter.com/Dan Scavino Jr.\ud83c\uddfa\ud83c\uddf8\ud83e\udd85', 'username': 'Dan Scavino Jr.\ud83c\uddfa\ud83c\uddf8\ud83e\udd85', 'rawDescription': 'Senior Advisor | 2024 Donald J. Trump for President. Former Asst to the POTUS & Deputy Chief of Staff at the White House 1/20/2017\u20131/20/21. 2015/2016\u2013DJTFP16.', 'created': datetime.datetime(2012, 6, 28, 2, 45, 39, tzinfo=datetime.timezone.utc), 'followersCount': 2009217, 'friendsCount': 958, 'statusesCount': 14588, 'favouritesCount': 3152, 'listedCount': 6240, 'mediaCount': 8660, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1729691330727612416/b8UWq4xm_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",STAY IN LINE!!! #TRUMP2024,,,stratified_engagement,2026-02-16 15:30:39.137595
26,2024-11-06,tweet,en,15927,3302,136,92,0,"Welcome to the Red Kingdom! 🔥
We, the people, have spoken! 🇺🇸
#MAGA https://t.co/9Lpd1buSUx","""[{'indices': [62, 67], 'text': 'MAGA'}]""",1854160669433856000,False,False,https://twitter.com/Niknakgirl23/status/1854160669433856115,"""{'id': 1546497488705753088, 'id_str': '1546497488705753088', 'url': 'https://twitter.com/\ud83d\udc93Nikki\ud83d\udc93', 'username': '\ud83d\udc93Nikki\ud83d\udc93', 'rawDescription': 'Christian,Conservative Mom of Girls! \u2764\ufe0fJesus Follower\u271d\ufe0f MAGA \ud83c\uddfa\ud83c\uddf8 Real woman who likes real men!\ud83d\ude0a Smart & Sassy! fb @DineshDSouza @GuntherEagleman', 'created': datetime.datetime(2022, 7, 11, 14, 12, 24, tzinfo=datetime.timezone.utc), 'followersCount': 80277, 'friendsCount': 23403, 'statusesCount': 310131, 'favouritesCount': 310326, 'listedCount': 142, 'mediaCount': 3803, 'location': 'From the country yall!', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1835878236162523136/B0bJe4XI_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Welcome to the Red Kingdom! 🔥
We, the people, have spoken! 🇺🇸
#MAGA https://t.co/9Lpd1buSUx",,,stratified_engagement,2026-02-16 15:30:39.137595
27,2024-11-02,quote,en,4,0,1,0,0,Thank fuck someone picked this up. Why won’t anyone else? Retribution from a future president I’m guessing. What the fuck is going to take to wake #maga up?,"""[{'indices': [147, 152], 'text': 'maga'}]""",1852510228874727680,False,True,https://twitter.com/TheJudyGs/status/1852510228874727801,"""{'id': 1398992685940285440, 'id_str': '1398992685940285440', 'url': 'https://twitter.com/nickel bag of funk', 'username': 'nickel bag of funk', 'rawDescription': 'not much of a singer, just a beautiful waitress.', 'created': datetime.datetime(2021, 5, 30, 13, 20, 37, tzinfo=datetime.timezone.utc), 'followersCount': 353, 'friendsCount': 722, 'statusesCount': 11451, 'favouritesCount': 45161, 'listedCount': 6, 'mediaCount': 1637, 'location': 'Austin TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1819886954781011968/mH3zVTVf_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Thank fuck someone picked this up. Why won’t anyone else? Retribution from a future president I’m guessing. What the fuck is going to take to wake #maga up?,,,stratified_engagement,2026-02-16 15:30:39.137595
28,2024-11-08,tweet,en,16,11,2,1,0,"🚨 Just in: What to expect from Trump’s second term: more erratic, darker, and more dangerous

In which I invited nuclear policy experts to predict the unpredictable.

In @BulletinAtomic 

https://t.co/s3PWN0eZ9d

#nuclearrisk #Trump2024 #Project2025","""[{'indices': [213, 225], 'text': 'nuclearrisk'}, {'indices': [226, 236], 'text': 'Trump2024'}, {'indices': [237, 249], 'text': 'Project2025'}]""",1854678672239710464,False,False,https://twitter.com/francoisdm/status/1854678672239710436,"""{'id': 1375460588, 'id_str': '1375460588', 'url': 'https://twitter.com/Fran\u00e7ois Diaz-Maurin - @francoisdm.bsky.social', 'username': 'Fran\u00e7ois Diaz-Maurin - @francoisdm.bsky.social', 'rawDescription': 'Associate editor @BulletinAtomic. Nuclear affairs. Former @StanfordCISAC & @MSCActions. PhD @ICTA_UAB. MSc @INSA_Rennes. 1st gen. Father of 3. Cellist.', 'created': datetime.datetime(2013, 4, 23, 20, 48, 6, tzinfo=datetime.timezone.utc), 'followersCount': 1268, 'friendsCount': 605, 'statusesCount': 4415, 'favouritesCount': 13489, 'listedCount': 30, 'mediaCount': 125, 'location': 'Barcelona, Spain', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1511275335693836296/sgNLlxn7_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","🚨 Just in: What to expect from Trump’s second term: more erratic, darker, and more dangerous

In which I invited nuclear policy experts to predict the unpredictable.

In @BulletinAtomic 

https://t.co/s3PWN0eZ9d

#nuclearrisk #Trump2024 #Project2025",,,stratified_engagement,2026-02-16 15:30:39.137595
