row_id,post_type,text,keyword_category,hashtags,like_count,date
1710,reply,@MJenneke93 You got this! ❤,neutral,[],0,2024-08-19
1711,reply,"@jessica_kirsh Because, even though she received zero primary votes, has done zero interviews, and has zero substantive policies, they are just falling in line with whatever The Party tells them.

And they call MAGA a cult...

#KamalaKult",neutral,"""[{'indices': [227, 238], 'text': 'KamalaKult'}]""",0,2024-08-14
1712,reply,@joncoopertweets Trump needs to lose along with a huge number of GOP in the House and Senate. We need to elect Kamala Harris and give her a blue House and blue Senate. Time to #SweepMAGAOutOfGovt,neutral,"""[{'indices': [176, 195], 'text': 'SweepMAGAOutOfGovt'}]""",0,2024-08-05
1713,reply,@JDunlap1974 she looks like she ate Canada.,neutral,[],0,2024-08-15
1714,reply,"@krassenstein Pedostein warning people not to tell the truth about being paid to attend. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
You are still going to jail in 2025.",neutral,[],0,2024-08-18
1715,tweet,"""We don't have two-tier policing in this country. We have 20-tier policing in this country. Whichever community you are in, the police seem to deal with you in a different way..."" 

https://t.co/HU5ehnKVlU",neutral,[],43,2024-08-14
1716,reply,@SHIRO_116 @Ki_s__ama the whole anime past like episode 6 was a letdown,neutral,[],1,2024-08-11
1717,reply,@InvisiblesMuros Tbf all of that is pretty simple and can be done by small business,neutral,[],1,2024-08-21
1718,reply,"@TonyLTarrant @MaximeBernier Trump is a big fan of tariffs, He is hugely protectionist. Tariffs cause inflation for consumers 

Rogoff: Trump, Biden Are the Most Protectionist Presidents in a Long Time https://t.co/zKvD2mQVsI",neutral,[],0,2024-08-20
1719,reply,"@SubstantionIgra @POTUS If you don't like it, scroll on by. https://t.co/epLOXDJ3Au",neutral,[],2,2024-08-13
1720,reply,"@zukosmadre The first thing she said when the Biden dropped out, as a campaign talking pt (as we should've expected) is, basically: ""I'm a criminal prosecutor, so I know Trump's type"". At least unlike Biden that's transparent if you can decide enough understand the meaning as ""I'm a cop"",",neutral,[],7,2024-08-08
1721,quote,"@KurtSchlichter Paid 

https://t.co/n1lWwYF3G2",neutral,[],0,2024-08-10
1722,reply,"@j_arthur_bloom Military-age Israeli males Yair Netanyahu and his homosexual boyfriend are living it up in a $5,000/month Miami condo, courtesy of ""Matzoh Ball Ron"" DeSantis, Bryan ""Max Nordau"" Griffin, and the US taxpayer; Yair has also applied for a green card",neutral,[],2,2024-08-15
1723,reply,"@JoeyMannarinoUS That’s what they said about Biden and he grew our economy by over 7 trillion dollars, record corporate profit, and cut trumps unemployment and deficits  in more than half.
You’re not good at this",neutral,[],1,2024-08-09
1724,reply,"@denisebatters So if conservatives win the next election, which is pretty much a slam dunk, how is a conservative government gonna get anything passed? If the majority in the Senate is liberal appointees. It’s very likely they will just filibuster away.",neutral,[],0,2024-08-17
1725,reply,@carenkarpenter They need to be thrown into a volcano,neutral,[],1,2024-08-13
1726,quote,It's very hard to feel sorry for them when they had access to the same scientific resources we did. THE GOP DOESN'T CARE ABOUT YOU OR YOUR FAMILIES. #VoteBlueDownBallott  #HarrisWalzLandslide2024,neutral,"""[{'indices': [149, 169], 'text': 'VoteBlueDownBallott'}, {'indices': [171, 195], 'text': 'HarrisWalzLandslide2024'}]""",3,2024-08-14
1727,reply,@unseen1_unseen Same. I have no debt but own 3 houses free and clear too. The downfall is that it gives me a bad credit rating because I own everything. Make it make sense. LOL,neutral,[],1,2024-08-12
1728,reply,@intern @realDonaldTrump And you probably believe that Biden was “Tweeting” on his accounts,neutral,[],1,2024-08-15
1729,quote,walz,neutral,[],0,2024-08-05
1730,quote,in 2020 the ACTUAL vote was Trump 51.22-Biden 47.86 for a 3.36% margin to put this down 5% in perspective,neutral,[],0,2024-08-13
1731,reply,@akafacehots Me and a damn hello would be nice once in a while,neutral,[],24,2024-08-11
1732,reply,@MAGAShaggy1 Because anything can be better than the these last year’s with Kameltoe and Biden.,neutral,[],0,2024-08-18
1733,reply,@dizzy2phreezy @UncleScottiepoo @mayaisfiya U do realize that all that these pathetic wastes of time do is anger the civilized people among us right? This leading to significantly less empathy for and increased radicalization against ur intended point 😂😂😂,neutral,[],0,2024-08-14
1734,reply,"@MostlyPeacefull Deep State takes out Kamala onstage, blames MAGA, and installs Hillary or Big Mike as the new candidate.",neutral,[],1,2024-08-18
1735,reply,@PopHemingway @goofichyck @accordingtowoz @DonnaBarford @Scottie8931 @TheCEGF @LaraAmersey0 @BoxingMD2 @TheChrisW92 @FreedumbBird I already followed you back. But bro. This is kind of weird. I might unfollow.,neutral,[],0,2024-08-18
1736,reply,@JimmyJuhl1 @SeniaVJ @EWErickson She seems to have taken it from Ron DeSantis .  The program here is $35K,neutral,[],1,2024-08-16
1737,quote,Teachers &amp; military service are not “ Real Jobs” to the GOP?! They have lost their damn minds! #VoteBlueNoMatterWho #HarrisWalzForTheWin,neutral,"""[{'indices': [99, 119], 'text': 'VoteBlueNoMatterWho'}, {'indices': [120, 140], 'text': 'HarrisWalzForTheWin'}]""",0,2024-08-16
1738,quote,I suggest to everyone get off MSM. They’re famous for posting lies and propaganda. These news outlets are owned by billionaires that can make a lot of money if the GOP stays in power the American people are fed up. Women are 51% of the population and we vote Democrat https://t.co/VgZSTevV8H,neutral,[],0,2024-08-19
1739,reply,@CW_Insider Instagram filter,neutral,[],0,2024-08-19
1740,reply,@BillPatroit1776 @catturd2 Thank you https://t.co/T8exv15Xr2,neutral,[],4,2024-08-11
1741,reply,@DonaldJTrumpJr Maga is super afraid cause they know @realDonaldTrump going to loose   cause  Tim Walz’s has masculinity!!!and @KamalaHarris is a better president so be afraid @DonaldJTrumpJr   I must asked are you afraid or stoned??,neutral,[],0,2024-08-21
1742,reply,@MTGrepp Let's do this!!,neutral,[],1,2024-08-17
1743,reply,@RonFilipkowski He's been falsely claiming Democrats are doing the bad things MAGA are actually doing for years.,neutral,[],11,2024-08-11
1744,reply,@IAmZues1980 @farzan_ali_b99 @MarioNawfal Trump didn't even withdraw the US. The Afghanistan withdrawal was a disaster waiting to happen and Trump needlessly waited on purpose so it was the next administration's problem. Biden messed up big time but what could have Trump done better there?,neutral,[],0,2024-08-11
1745,reply,@lavern_spicer i love how triggered this MAGA clowns are.Harris has black american women behind her.Its going to be beautiful too see a women as president.,neutral,[],0,2024-08-16
1746,reply,"@scarylawyerguy . . . yes, and . . . the difference is that Dem voters find it Biden's mental capacity a bug, whereas GOP voters see DJT's mental capacity as a feature.",neutral,[],1,2024-08-13
1747,reply,@GOP Kamala brought inmate P01135809s inflation from 9.1 to below 3 WITHOUT going into recession.  Amazing job.  What did inmate P01135809 do for the American people?,neutral,[],0,2024-08-21
1748,tweet,"https://t.co/4d1CUBYzfw 
Modi straight became first the CM &amp; then PM &amp; has never been ONLY an MLA, MP or a minister; he hasn't ever sat in Opp or led a minority Govt
Defeat, part, in the 2024 elections has led to him going unhinged &amp; launching a broadside against the Opposition.",neutral,[],0,2024-08-15
1749,reply,@WallStreetSilv He already has,neutral,[],0,2024-08-13
1750,reply,"@clbirds @MaureenStroud @TBD77 @FitnessApple106 @perinejennifer5 @PembrokeMeg @sammy_bivens @lynne_kenerly @SkepticalMutant @kderosa @jackdoranjr @Pubs1787 @NancysPlace101 @Sasquatch4eva @RayMosher5 @CarlSmytheCells @FemmeVoilet @TorrieTruth @APatienceTryer @theePicklepower @CampTerrence @HamRadioJoe @logical_lop @AggressiveDem @mcfunny @neecbf @JSkier69 @AngryFleas @elmo_slayer @JCDeardeuff @DecentBackup @CeliaJss777 @BrianRe23316445 @CMWeeks @flitesurgn @dirk_fasshauer @skeeduu @teamphil @CheetoCzar @oceania2055 @jstephens770622 @FriendsOfJoe33 @Burki677 @The_Seeadler @Krispi_Largo @GamblerRestless @thechilichick @_PA_KAG_girl @thisisnothappen @ArtturiTech ""There were always exemptions available.""

You clowns supported taking away exemptions to MAKE people get it, and Fauci had you's ready to support quarantine camps.

'Deeply held religious beliefs', didn't mean sh1t to you's. 🖕off!",neutral,[],1,2024-08-12
1751,reply,@BethkeErik @SteveLovesAmmo Couldn’t stick to the topic and found it necessary to try and deflect like a good little lemming would. I’ll play your little game though. How will you defend the fact that Biden avoided the draft more times than Trump did? Pretty much makes you a hypocrite doesn’t it.,neutral,[],2,2024-08-14
1752,reply,@CW_Insider Mr Grinch,neutral,[],0,2024-08-11
1753,reply,@ewarren @KamalaHarris Donald Trump is going to be president president,neutral,[],1,2024-08-13
1754,tweet,"Socialists rallying the anarchist troops to riot again, just like in 2020.

Biden says he’s 'not confident' of a peaceful transfer of power if Trump loses https://t.co/SXH5THB0NB",neutral,[],0,2024-08-11
1755,reply,"@FoxNews @BernieSanders Bernie was too radical for the Democrat establishment in 2020. And, it's pretty much agreed across party lines that Kamala is even more ""progressive"" based on her record. Donald Trump has always been a moderate and was courted by both parties prior to running as president.",neutral,[],1,2024-08-21
1756,reply,@AlphaHunte19762 Hell yea lfggg,neutral,[],0,2024-08-13
1757,reply,@nypost This polling had Trump/Biden at 50/50. Heavy Dem poll.,neutral,[],0,2024-08-08
1758,reply,"@jfaycook @Johnwill187 @Ojeda4America Democrats don't vote for good Republican border bills.

Republicans don't vote for bad Democrat border bills. 

Leaving Trump's policies in place would've prevented the multiple millions of illegals from entering.

Biden removed that, because of politics.

Nothing needed changed.",neutral,[],0,2024-08-18
1759,reply,@Duchess_Summer @ChrisDJackson I'll keep on voting blue as long as each candidate is worth my vote. Because the GOP is too dangerous and will harm people I love. But I'm done supporting the Democratic Party with my time and money.,neutral,[],3,2024-08-12
1760,reply,"@tlato_but Fucking pathetic and weak lol, there’s zero reason to condemn",neutral,[],0,2024-08-15
1761,reply,@AgateHuntress Thank you so very much!,neutral,[],2,2024-08-20
1762,reply,@rawsalerts Due to DEI hiring,neutral,[],0,2024-08-17
1763,reply,@DeItaone The EU is officially interfering directly in US elections.,neutral,[],7,2024-08-12
1764,tweet,#ClosingCeremony Darth vader playing the guitar,neutral,"""[{'indices': [0, 16], 'text': 'ClosingCeremony'}]""",3,2024-08-11
1765,reply,@AesPolitics1 She's a politician???  I only know her as Putin's spoiler of elections.,neutral,[],22,2024-08-15
1766,reply,@RobertKennedyJr Time for you to give your full support to DJT.  You are just a nugget in the way.,neutral,[],0,2024-08-13
1767,reply,@elonmusk There were other spaces people were playing the conversation as well that had over 1M listeners live and another I saw over 500k live so the reach was huge!,neutral,[],1,2024-08-13
1768,reply,@capthuevos Good afternoon Captain!,neutral,[],1,2024-08-12
1769,tweet,This video is amazing -- it debuted at the DNC. Wanted to make sure you saw it too. Pass it along to @realDonaldTrump and any MAGA friends to make sure that they see it. We will beat Felon Trump &amp; Bootlicker Vance. #VoteKamalaHarrisAndTimWalz2024ToSaveAmerica,neutral,"""[{'indices': [219, 263], 'text': 'VoteKamalaHarrisAndTimWalz2024ToSaveAmerica'}]""",0,2024-08-21
1770,reply,"@AZ_Intel_ Real classy, and why is that chick sitting on the floor?",neutral,[],3,2024-08-13
1771,reply,@ChuckBeriBeagle @TimRunsHisMouth THE SHADOW GOVERNMENT: In 2018 it was already decided to remove President Trump from the White House. Trump will never be allowed to win the 2024 Election. The Biden Administration is under the control of the Shadow Government. Facebook owned by U.S. Government. Covid-19 planned.,neutral,[],0,2024-08-11
1772,reply,"@KeneAkers But if the (illegal) immigrant labour force had not been there in droves to begin with, the employer would not have had the choice to employ people to do the job for far less than you are entitled to.",neutral,[],0,2024-08-20
1773,reply,@krassenstein Racists always make it about race. 🤡 I would expect nothing less from Big Mike! 🤡🤡,neutral,[],0,2024-08-21
1774,quote,Disgusting!,neutral,[],0,2024-08-13
1775,reply,"@y2kgalaxee @CPAC Not a democrat… your “assuming” explains a lot… BTW, Republicans/Independents  have raised millions$$ for Kamala. See, they know Trump is a Russian asset… and you should too. https://t.co/77el8ZKiKJ",neutral,[],1,2024-08-18
1776,reply,@SkyNews @SkyNewsThomas FCK OFFFFFF CLOWNSSSS,neutral,[],0,2024-08-15
1777,reply,@w_terrence Yeah....not quite jJoey!  Go back to bed! https://t.co/XbLzeFI7zV,neutral,[],0,2024-08-16
1778,reply,@realTuckFrumper Oh and don’t think we are not petrified about what you might do with the 2024 elections if anything comes to your court that helps the orange cheat,neutral,[],1,2024-08-04
1779,quote,This guy couldn’t keep up without resorting to lies to explain her silence and lack of stated policies.,neutral,[],0,2024-08-11
1780,reply,@Evangels4Harris You're as fake as MAGA grifters.,neutral,[],0,2024-08-15
1781,quote,Trump is talking about Biden a man who just got Called out For Frauding The American public out of 27 million dollars and foreign countries so once again Trump is right,neutral,[],0,2024-08-20
1782,reply,@amuse It's not just the Democrats keeping the border open. It's the GOP in the house since Senate as well.  They chose to support foreign wars instead of their own country and citizens. The @GOP Is not your friend!,neutral,[],4,2024-08-21
1783,reply,@timdavies_uk If only we had a 1st and 2nd amendment.,neutral,[],0,2024-08-18
1784,reply,"@ClownWorld_ @KimmiePoet Yes I stood on the overpass in my town in Cali with my flag waving as they drove by, truly was amazing to see!!🇺🇸🚂🚂🚂",neutral,[],1,2024-08-18
1785,quote,Boom.,neutral,[],0,2024-08-14
1786,reply,@MAVERICK9547 @KamalaHQ MAGA is 100 MILLION STRONG 💪🏽 and CLIMBING….,neutral,[],0,2024-08-09
1787,reply,@CaptCoronado Interesting.,neutral,[],0,2024-08-12
1788,reply,@robert40864 The rape charge was bogus..Biden did the same thing as Trump but was ruled too incompetent to stand trial..He was never a traitor..(Hillary hoax) Very few people could stand up to the hate thrown at him before and after he was elected,neutral,[],0,2024-08-15
1789,reply,@RealPatrickWebb Rasmussen’s polling is always closer to the truth.,neutral,[],6,2024-08-17
1790,quote,"He really it’s the lowest of the low !!!

I’ve heard him a few times",neutral,[],2,2024-08-17
1791,quote,I just bought the same TRD 4Runner. Amazing how much work they put into tracking user data when they spent so little time on options for paring your phone to the stereo or making it so the car doesn't beep incessantly whenever I open my door or turn the engine off.,neutral,[],1,2024-08-09
1792,reply,@TheCinesthetic Chris Hemsworth is one of them for me. https://t.co/SJCHMbM9kS,neutral,[],0,2024-08-18
1793,reply,"@CBSNews Way better than giving to a bunch of illegal immigrants, clown policy experts",neutral,[],0,2024-08-13
1794,reply,"@mkhammer Kamal Gives me JOY, she really does. 
She is a JOYFUL warrior. 
She will be a fabulous President, our first WOMAN president. I trust her, I trust Biden too. I do NOT trust Trump nor anyone around Trump, they hate our country and want to be dictators.",neutral,[],0,2024-08-13
1795,reply,@HazelAppleyard_ Many liberals will choose a dog over a conservative. What's your point?,neutral,[],0,2024-08-19
1796,reply,@XSNpoRf3XL63647 Idk what that is but Id sniff it,neutral,[],1,2024-08-13
1797,reply,@PeterBeinart Because.... https://t.co/YLasWsE51Y,neutral,[],0,2024-08-08
1798,reply,@Emilio2763 Stop these hotdog bun thieves.,neutral,[],0,2024-08-13
1799,reply,"@julie_kelly2 All this means is that they know Kamala is going to clean house at the FBI and DOJ, and it will finally come out that three toes planted this bomb. So this is damage control. Good luck, MAGA cult assholes!",neutral,[],1,2024-08-15
1800,reply,"@dervish2115 @jgmac1106 @RepDonBacon You really don't know what your talking about. Under Trump, the margins were 0 for the oil industry and under Biden they are 4.5%. They drill, they flood the market again. Good grief.",neutral,[],0,2024-08-20
1801,reply,"@elonmusk @alexandre Wow.  That is such a shame Elon.  You try to provide world citizens with freedom of speech, and this is how some governments treat you??? 

An utter disgrace is right.",neutral,[],51,2024-08-17
1802,tweet,So many Patriots have been persecuted. My dear friend Jamie Renda is one of them. I made this to support her DELICIOUS sauces and seasoning! Support Patriot owned businesses! https://t.co/udGqZ8Urtc,neutral,[],97,2024-08-11
1803,reply,@FQACC Engineering school puts locker room on wrong side of stadium =best entrance ever https://t.co/IYRLR1WfYp,neutral,[],61,2024-08-04
1804,reply,@historigins Winger https://t.co/9MT3VvULrB,neutral,[],53,2024-08-16
1805,tweet,"JUST IN: Governor Ron DeSantis is holding a press conference with Inter Miami CF later today at Chase Stadium in Ft. Lauderdale.

David Beckham, Jorge Mas, and Jose Mas will be there.",neutral,[],270,2024-08-08
1806,tweet,"Dear MAGA’s,

This election is in the bag for Harris.  #DiaperDon will cry and whine about how it was “stolen”, but let's call a spade for what it is.

He will tell you to be violent and commit crimes to “fight for (him)”.

Is this scumbag worth the legal expenses and jail?",neutral,"""[{'indices': [55, 65], 'text': 'DiaperDon'}]""",164,2024-08-14
1807,tweet,"Ashley Biden is introducing her Dad tonight. 

Watch for the MAGA meltdown of hatred.  

#DNCConvention2024",neutral,"""[{'indices': [89, 107], 'text': 'DNCConvention2024'}]""",103,2024-08-20
1808,reply,@himbopresident The biggest difference between the Democrats and the Republicans is that despite Biden being Israel’s #1 fan the grassroots pressure has pushed them to being a more pro-Palestine party while like 15 millionaires and media personalities have made the GOP pro-Russia.,neutral,[],61,2024-08-16
1809,reply,@frozenaesthetic Why are they like this 🥴 https://t.co/S3PdPtobnu,neutral,[],52,2024-08-16
1810,reply,"@ShabanaMahmood @guardian So why won't the courts see the case of the Southport Murderer until next year, if it can act so swiftly?

Why is there a huge backlog of rapist cases if it can act so swiftly?

Why are you broadcasting them, which is not how our courts operate?

All stinks of politicalisation.",neutral,[],75,2024-08-11
1811,reply,@ForgiatoBlow47 Thanks for posting my song bro !!!!,neutral,[],101,2024-08-11
1812,reply,"@realJoelFischer I'm guessing that in 2001, she wasn't residing anywhere near New York. She is also isn't an opportunist who will use anything and everything to their advantage for personal gain.",neutral,[],190,2024-08-19
1813,quote,"This man thinks he can control Elon Musk. He can’t. Some people are just too big for their britches. Thierry Breton is a THUG. 

If you don’t want to hear about what’s happening in America, don’t listen. America is a Free Country. Elon is a Free American Citizen. The EU",neutral,[],162,2024-08-13
1814,quote,"Hey, Shanghai Slotkin — why don’t you tell Michiganders about your secret deal involving the CCP? Or why you support the EV Mandates that would kill the Michigan economy?",neutral,[],309,2024-08-12
1815,quote,Either Biden is actively campaigning for Trump now or the @TheBabylonBee just hacked his account 😂.,neutral,[],154,2024-08-17
1816,reply,@JDVance Reminder that he set up a statewide covid snitch line for informing on neighbors and family,neutral,[],58,2024-08-12
1817,tweet,"🚨 #NEWS: The Case of an Illegal Alien Gang Member Who Assaulted a Border Patrol Agent  

Diego Ibarra was released into the United States in 2023 despite his apparent gang membership and assault of a Border Patrol agent.

After assaulting a Border Patrol agent, Diego's file https://t.co/WXcqy1EeTX",neutral,"""[{'indices': [2, 7], 'text': 'NEWS'}]""",398,2024-08-16
1818,quote,"Why are you following me, TDS patients not allowed here.",neutral,[],143,2024-08-11
1819,reply,"@tltown2019 @la_smartine You could have kept yours to yourself? But didn’t, so therefore you want conversation from multiple points of view. Accept criticism",neutral,[],193,2024-08-13
1820,quote,Most America Jews vote Democrat and hate Bibi whose base is actually the GOP and white Christian evangelicals.,neutral,[],119,2024-08-08
1821,tweet,"""Nationalism is GOOD."" https://t.co/RaXDnMmOLb",neutral,[],123,2024-08-14
1822,reply,@DefiantLs Her god is Moloch. She's sacrificing her unborn babies to him.,neutral,[],108,2024-08-08
1823,reply,@HeatherThomasAF Our job on November 5th is to stop Project 2025. https://t.co/t1i10BgTYI,neutral,[],72,2024-08-13
1824,quote,"The same thing happened in Christian Bethlehem which is located just over the hill from Jewish Tekoa where I live.  Bethlehem, the birthplace of King David and the home of his great grandmother Ruth, is now 90% Moslem.",neutral,[],53,2024-08-11
1825,reply,"@yashar @donie 1. She is not Biden
2. She’s been signaling she will pivot from Biden’s policies when no longer in his admin 
3. There’s ongoing negotiations she can’t interfere with
3. Trump wants to deport “Hamas protestors”
4. Trump will let Israel annex Gaza/WB and Kushner develop the coast",neutral,[],92,2024-08-19
1826,tweet,Tim Walz was a No on TARP and on trade promotion authority for TPP 🚩 🚩 🚩,neutral,[],107,2024-08-05
1827,tweet,REPORT: The State Of Texas Continues To Build Donald Trump's Border Wall In Val Verde County At The Expense Of Texas Taxpayers &amp; In Opposition To The Biden/Harris Regime Who Keep Trying To Stop Operation Lone Star. https://t.co/SVsnSB42Nc,neutral,[],134,2024-08-13
1828,tweet,Congratulations to Jenna Ellis for being cast as the Joker in the new Batman movie! https://t.co/AA9kR3Rq6Y,neutral,[],97,2024-08-19
1829,reply,@Rainmaker1973 Twerking 2028. https://t.co/l8DOZHsojW,neutral,[],81,2024-08-10
1830,tweet,"Biden raided homes of @HandsOffUhuru, they face 15 yrs in prison.

Biden raided the home of @RealScottRitter 

Biden gave J6ers insane sentences.

Biden is backing Israeli genocide in Gaza.

Biden has spent billions to prolong Ukraine war.

Trump is fascist? STFU.",neutral,[],268,2024-08-08
1831,reply,@Scottcrates Another view! It's amazing in here! https://t.co/P0sgdeyPkM,neutral,[],124,2024-08-09
1832,reply,@GuntherEagleman Happy to oblige. 🤢,neutral,[],57,2024-08-20
1833,reply,"@WeThePeople021 Voting for 2 is voting for communism 

I choose 1",neutral,[],53,2024-08-18
1834,reply,@KenDilanianNBC Highlighting the Press Corp's incompetence and failure to call out his lies or forgetfulness. You guys would have hammered Biden for that. Grow some balls and start acting like real journalists when you're dealing w/ Trump. You guys are Trump's accomplices.,neutral,[],192,2024-08-09
1835,reply,"@theworkingmans @acnewsitics It doesn't. But for 24 hours two weeks ago, MAGA was celebrating a small market correction as a Kamala Crash and hoping the US economy tanked even more because they hate America. 

So, suck it, weirdo!",neutral,[],81,2024-08-14
1836,quote,"If the border wasn’t broken before Biden, then why was Trump trying to build a wall?",neutral,[],91,2024-08-13
1837,tweet,Tim Walz would hurt the ticket by means of opportunity cost,neutral,[],151,2024-08-05
1838,tweet,"The owls are not what they seem.
Trvst the plan. https://t.co/YhtDfPZA36",neutral,[],147,2024-08-12
1839,reply,"@sarahkendzior The biggest difference this time is there is a Democratic President in power. Will there be violence? No doubt. But the goal needs to be electoral annihilation of the GOP in every swing state. Not just the ""blue wall."" Everywhere.",neutral,[],95,2024-08-19
1840,reply,"@carolmswain Who did Biden give the Eulogy for? And what was he a known member of? What did he do for that organization? But Biden, who has called Black Americans, animals on the senate floor, claims Trump is the racist one.",neutral,[],94,2024-08-12
1841,tweet,"""I came from a family where nobody in my family had ever gone to law school. I grew up in a poor family. The fact that Tim Walz wants to turn it into a bad thing, that I actually worked myself through college, through law school and made something myself- to me, that's the https://t.co/pwOPgKiNyG",neutral,[],55,2024-08-08
1842,quote,This is the 2020 Electoral Map of Joe Biden’s victory over Donald Trump.,neutral,[],105,2024-08-12
1843,reply,@MattWallace888 @MarioNawfal Is this what they didn’t want us to see?,neutral,[],76,2024-08-09
1844,reply,"@cspan What? Biden graciously stepping down? And it was a heartfelt moment for everyone? 

He didn't try to take back the nomination at the DNC like it was a wedding scene from a romantic comedy?

Doesnt that mean Trump was writing the most embarrassing dumbass fanfiction for fucking",neutral,[],71,2024-08-20
1845,reply,"2/10 These riots weren’t spontaneous. They were the result of deliberate actions by far-right influencers, some with deep connections to the US. Their goal? To destabilize democracies worldwide, starting with the UK. https://t.co/4atj6eKetL",neutral,[],52,2024-08-19
1846,reply,@ArtCandee MAKE AMERICA 🌞HAPPY🌞 AGAIN!,neutral,[],222,2024-08-09
1847,tweet,Christ is King. https://t.co/wGhNdS5mHd,neutral,[],124,2024-08-09
1848,reply,@DrEliDavid Is that really a her?  I am confused. https://t.co/XlXereUj7z,neutral,[],430,2024-08-10
1849,tweet,Rate my new haircut 1-10 https://t.co/ZdoFef8Pbs,neutral,[],62,2024-08-15
1850,tweet,"Charles Adler throws conservative past by the wayside after Liberal Senate appointment

'What was it that caused Charles Adler to become more and more disconnected from his entire life's work?' asked @EzraLevant.

Ezra Levant discussed former conservative broadcaster Charles https://t.co/KcZaPbeAcc",neutral,[],54,2024-08-20
1851,tweet,"Good morning my beautiful souls. Dinner won’t cook itself so let’s go.
Oh by the way, do you know what makes a good Polpetta to a great Polpetta ??? It’s not milk, but will tell you later. Have a blessed Sunday and as always…SHINE ON🙏❤️😘👩‍🍳🤌🇮🇹🫵⭐️🥄🥣 https://t.co/kEljJlpInk",neutral,[],376,2024-08-18
1852,reply,@TribesBritannia They have never had any interest in doing anything for anybody else. That's just not what they do. Have they ever? I don't think so,neutral,[],381,2024-08-20
1853,reply,"President Trump shut down the Nord Stream 2 pipeline. 

Biden brought it back while cancelled the Keystone XL pipeline.

""He shut down the Keystone XL pipeline and approves the Russian pipeline!""
https://t.co/YgCM3BLr62",neutral,[],480,2024-08-13
1854,tweet,"Roll call. Contrast and compare.

RNC vs DNC. #HarrisWalz #LilJon #DNCConvention https://t.co/pCQDCCNeeH",neutral,"""[{'indices': [46, 57], 'text': 'HarrisWalz'}, {'indices': [58, 65], 'text': 'LilJon'}, {'indices': [66, 80], 'text': 'DNCConvention'}]""",82,2024-08-21
1855,reply,@jessica_swarner @CopperCourier When Trumpers wonder how Trump lost in 2020…it’s because all these people voted for Biden!! We were always here.,neutral,[],347,2024-08-09
1856,quote,Oh told everyone I could when they complained they didn’t get as much back on their taxes this year. That it was written into trumps tax policy to raise the taxes this year so that it looked like it was Biden’s fault…the amount of people that don’t know this is unbelievable,neutral,[],64,2024-08-11
1857,reply,@bbspoilerfan Who started the shout out trend,neutral,[],97,2024-08-18
1858,reply,"@FoodPornPhotos 2 or 3.

I don't want it still mooing, but I also don't want it cooked like a hamburger.",neutral,[],99,2024-08-12
1859,tweet,.@TomiLahren: I hate to say it but…send in Nikki Haley. https://t.co/DIifQyj18c,neutral,[],257,2024-08-20
1860,reply,@Chicago1Ray From your mouth to God's ears!,neutral,[],141,2024-08-13
1861,reply,"@OccupyDemocrats It's amazing to see the sheer variety of lawbreaking inherent in the MAGA movement

Put the felon in prison already https://t.co/nLPBqssKc7",neutral,[],75,2024-08-13
1862,reply,@GlassbutterflyB I’d say yes. It’s history and very educational.,neutral,[],86,2024-08-09
1863,tweet,"🚨BREAKING: President Trump Says, ""As soon as I take the oath of office, I'll terminate ever open border policy of the Biden administration and begin the LARGEST DEPORTATION OPERATION in American history.""

Do you support this? https://t.co/lfcRcixiRv",neutral,[],314,2024-08-13
1864,reply,@YoungquistBryce @OrangeAndInsane @StVincentGrad23 @CantEverDie What the fuck are you talking about? I'm Pro-Palestine. But I'm looking at the FUTURE and consequences of a 4 year MAGA presidency vs. A 4 year KAMALA one. I believe a MAGA presidency will look MUCH worse.,neutral,[],65,2024-08-19
1865,reply,@RNCResearch Biden’s political career pretty much ends tonight!,neutral,[],63,2024-08-19
1866,quote,"Good. Someone told me I was terrible at politics in my mentions for saying we shouldn't invite him, but I was right. He made his bed. Don't give him a lifeline. This screw up will get him replaced with someone who won't try this crap again.",neutral,[],290,2024-08-20
1867,tweet,"Somebody just fucked around and fount out. 

Heckler at the rally: [Shouting]

MVP: “You know what? If you want Donald Trump to win, then say that. Otherwise, I’M SPEAKING.” 

Kamala Devi Harris: [Stares squarely. Tilts head. Adjusts. Carries on.] https://t.co/Trt1rQe5jP",neutral,[],183,2024-08-08
1868,reply,"@WallStreetSilv He already did. She turned him down because she can't do unscripted live interviews.

@elonmusk should extend the invite to @RobertKennedyJr",neutral,[],118,2024-08-13
1869,reply,"@ArtCandee @TrumpWarRoom JD is talking to the media regardless if they’re favorable to him or not…

Kamala can’t even talk to the media who’s protecting her…

How are we to expect her to handle our adversaries",neutral,[],51,2024-08-14
1870,quote,I really didn't think it would be possible to set a massively lower bar for old powerful guy totaly fucks up critical interview than the Biden debate performance . But let's give Trump full credit . He just blew the addled potentate blows up live thing out of the park. A new,neutral,[],130,2024-08-13
1871,quote,@RonFilipkowski He’ll be replaced soon.,neutral,[],92,2024-08-19
1872,reply,@MJTruthUltra @therealroseanne I'll never forget watching live returns and seeing his tallies go backwards numerous times. That was caused when they were moving votes from Biden to Trump.,neutral,[],106,2024-08-12
1873,tweet,"Good morning patriots, happy Wednesday! Have a wonderful day and coffee up! I love you all! 😁☕️🥰🥰",neutral,[],91,2024-08-14
