row_id,political_leaning,text,hashtags,post_type,like_count,date
437,neutral,"@ZedStorm @CWoodOnSports @AuntSassyAss Again, he was asking to explore methods, which are now being used to sanitize blood from pathogens. He never said to inject bleach, stop making shit up. These methods are similar to dialysis where it cleanses the blood with a special solution. Wow, how heinous. https://t.co/5bkNtgjnKc",[],reply,0,2024-08-14
438,neutral,"@MonicaSmalls2 @armsparts2 @harris_wins Sadly, not a MAGA insult.  They take great pride in that.",[],reply,1,2024-08-09
439,neutral,I 🙏🏻 for our President every day as well.,[],quote,0,2024-08-19
440,neutral,@Catwritestoo @AGTennessee It’s actually saving it dum bass. https://t.co/FkDj4XJp2Z,[],reply,0,2024-08-09
441,neutral,@radpeterman @tanyaboczek @JJFan18 @JoJoFromJerz For 4 years they covered for Bidens decline in health! The media definitely is bias leaning to the left. Many of them donate to the left and have attacked Trump for years while not reporting about Biden. Everyone with a brain sees this. It has switched from journalism to opinion.,[],reply,1,2024-08-13
442,neutral,@libsoftiktok What kind of a parent walks their kids thru this?! It's as disgusting as the danglers.,[],reply,0,2024-08-14
443,neutral,@TuckerC_FanClub @Alphafox78 And NO REASONING SKILLS,[],reply,2,2024-08-09
444,neutral,"@AnnetteGH86 @GOP At least they look good naked, unlike ugly liberal women.",[],reply,0,2024-08-16
445,neutral,@TomiLahren Why does this look so fake?,[],reply,4,2024-08-09
446,neutral,@TPostMillennial @JackPosobiec 😎oh!  this loser is a comedian now!🤨🙄🙄,[],reply,0,2024-08-13
447,neutral,"@king_of_pup @KneWKeeD @Morris_Monye and it was wildly celebrated. This helped petrol prices drop and the economy avoided recession...
Still Republicans in the house wouldn't allow the debt ceiling to be raised when it was raised the speaker was booted...
Biden still had the best jobs number in history...",[],reply,0,2024-08-21
448,neutral,@jawillick Damn I wonder where she got those ideas.,[],reply,0,2024-08-11
449,neutral,@JamesMelville Omg so heartwarming I cant.....omg,[],reply,0,2024-08-17
450,neutral,@MstrKapln @Cernovich @RepSwalwell Swalwell comes to china has a totally different meaning...,[],reply,8,2024-08-18
451,neutral,@LadyJustice4512 Just learned what a terf is. 😂,[],reply,1,2024-08-07
452,neutral,@ellenrochefil Tell me you are a miserable human being without telling me you are a miserable human being.,[],reply,0,2024-08-17
453,neutral,This is the way.,[],quote,0,2024-08-12
454,neutral,Trump and Biden RETURN to popular comedy show 🤣 https://t.co/OoMBlgdBrK via @YouTube,[],tweet,0,2024-08-14
455,neutral,"@VigilantFox Bullshit post.  Vile sniffy Biden, actually got rid of trumps mandates!  Hey wake up Forfooksake. https://t.co/VFd2uTUp9p",[],reply,0,2024-08-20
456,neutral,"@legitbrittFLA She left off “Marxist”, otherwise dead on. https://t.co/hLmyGNzo0a",[],reply,1,2024-08-19
457,neutral,"@CoachFelecia And this is how we all hand out our entire beings and hopes and dreams to those we elect, and we are still crying and desperate long after they get the seat and hold their pens to those executive orders! Because we love headlines and we long for sweet (but empty) words 😭😡🤬!",[],reply,1,2024-08-16
458,neutral,@CPAC @NEWSMAX @JDVance Weird https://t.co/nTk8Xf7ngS,[],reply,0,2024-08-08
459,neutral,@lilhappyclouds So people who bring up conservative or liberal randomly seriously don't have friends.,[],reply,0,2024-08-11
460,neutral,@RealBrysonGray It’s also a hate crime since it’s specifically targeting babies. Doesn’t that carry a longer sentence? Isn’t that how they play that game?,[],reply,0,2024-08-20
461,neutral,"@elonmusk In ALL of those cases the resistance is fighting a dictator

Biden is not a dictator. If he was no inflation

Trump wants to be the dictator. Are you Luke Skywalker or Darth Vader?

At the moment you look like Darth Vader. 

Think about it. I'd like to know who you think you are?",[],reply,0,2024-08-10
462,neutral,@Sinfulskin2 Again I forgot to add,[],reply,0,2024-08-12
463,neutral,@DesertRie Shame she did not accept President Biden’s phone call. He I am sure would of supported getting her Justice for Trumps set up.,[],reply,1,2024-08-17
464,neutral,@dom_lucre White dudes for Harris is an embarrassment. It's all men who have been beaten down so bad by the system that they believe the propaganda they've been fed &amp; have become weak. You don't see black/Hispanic/conservative white men thinking this way bec they know their value as humans.,[],reply,0,2024-08-14
465,neutral,@RealPatrickWebb Lying Bit@h !!!!!🤡,[],reply,0,2024-08-11
466,neutral,"@Chaleck @KimWexlerMAJD @robert_spalding I've studied conservative and liberal thought going all the way back to Locke and Hobbs 

But thanks for condescending to me anyhow",[],reply,0,2024-08-16
467,neutral,Impressive 👍,[],quote,0,2024-08-17
468,neutral,"@brian1337698420 @CalltoActivism He didn’t get pushed out!! Biden, is an honorable man, he wanted to step aside for America!! Something a true patriot would do!!! Unlike trump, he wouldn’t give up his umbrella for his wife in the rain , let alone step aside for America!!",[],reply,0,2024-08-13
469,neutral,@pnjaban Whoodle,[],reply,0,2024-08-20
470,neutral,"@krassenstein She's a total fraud and phony.  She stole the nomination from Biden and she's now stealing policies from Trump because she knows they are popular, but she has no intention of implementing.🤡",[],reply,0,2024-08-11
471,neutral,@GlendaleFOP12 All the best 🙏,[],reply,0,2024-08-16
472,neutral,@unusual_whales Shock and Awe in Tehran soon,[],reply,0,2024-08-12
473,neutral,@RealHickory Are you threatening or inciting violence?  This sounds like intimidation to me.  Go ahead and keep believing libs don’t own guns 💪,[],reply,0,2024-08-14
474,neutral,@cruellemidnight STOP WHY WAS I AT THE EYE DOCTOR TODAY,[],reply,0,2024-08-14
475,neutral,"The Sweden-Sudan Spectrum

In the world picture, Sweden is probably the most ""Liberal"" country on earth, and Mauritania or Sudan is likely the most ""Conservative."" 

So when we talk about a state like Tennessee, in the world picture it's ""shifted"" away from the 1st world norm, in",[],quote,58,2024-08-09
476,neutral,@iamchanteezy Exactly 💯,[],reply,0,2024-08-08
477,neutral,"@RepNancyMace Nothing in our news here
Surely the media doesn’t cover this up",[],reply,0,2024-08-14
478,neutral,"@Mrgunsngear @Firearms_Depot Yes, please.  The range loves installing paper hangers.",[],reply,0,2024-08-08
479,neutral,@LarryTaunton And you’re surprised? Maybe she’s planning the last of stealing taxpayer money for another trip.,[],reply,0,2024-08-19
480,neutral,"@DavidCornDC Did you really think he ever did care? He is solely running because he thought he was taking votes away from Biden. Now that Biden is out of the race, now he’s only taking votes from Trump.",[],reply,0,2024-08-21
481,neutral,fried potatoes are where its at though,[],reply,0,2024-08-07
482,neutral,@bnnkkkinkl Good Morning!,[],reply,2,2024-08-15
483,neutral,@FoxNews It's not Democrats doing that...it's MAGA.,[],reply,0,2024-08-14
484,neutral,@Amazingeye55 I’m 6% Scottish.,[],reply,0,2024-08-17
485,neutral,"@TimRunsHisMouth the shooter would have tried to assassinate Biden, or Trump - it was not political. We have a problem with easy access to to gums which makes it easier for the wanna be assassin to be an assassin.",[],reply,5,2024-08-09
486,neutral,"@LauraNoona59852 @ericmetaxas Actually … that’s not true.

However, Putin did say he prefers a Biden presidency over a Trump presidency. Here’s a source, NBC News.

https://t.co/Bg92ncPxoc",[],reply,0,2024-08-20
487,neutral,@stillgray We better start fighting!,[],reply,3,2024-08-21
488,neutral,@JohnBoehnerfan But you'll be totally fine. Pick a school that you like for its educational program rather than for its perceived liberal or conservative bias,[],reply,0,2024-08-17
489,neutral,@WrestlePurists @GabLaSpisa Um what?!?!,[],reply,0,2024-08-04
490,neutral,@CheryleRPh2 It would be nice if they showed the Obama children and Hunter Biden the same grace that they’re asking for Barron Trump.,[],reply,0,2024-08-20
491,neutral,@BenZeisloft That was His purpose and plan all along,[],reply,0,2024-08-15
492,neutral,@sjdemas Will the Trump team allow the Biden admin to investigate? Will the Trump team turnover the laptop?,[],reply,0,2024-08-10
493,neutral,@hebrewedit @fopminui @dom_lucre Too late.,[],reply,0,2024-08-17
494,neutral,@_wake_up_USA BullShit!!!,[],reply,0,2024-08-20
495,neutral,"@ksorbs Exactly. You finally got something right, liar.",[],reply,0,2024-08-09
496,neutral,@AJDelgado13 ~…and scared.,[],reply,1,2024-08-09
497,neutral,"@Keir_Starmer @Keir_Starmer likes getting pegged then using it as a lollipop 🍭 after... 

Who does the pegging on #KeirStarmer you may ask... Well... He likes it when Shaq dresses as a woman and does it! https://t.co/Nj1raIeeB9","""[{'indices': [114, 126], 'text': 'KeirStarmer'}]""",reply,1,2024-08-08
498,neutral,"Strangely coincidental that it happens every 4 years to coincide with US elections. 
#Zika - 2016
#COVID - 2020
#Mpox - 2024 https://t.co/AGjhXpDTY5","""[{'indices': [85, 90], 'text': 'Zika'}, {'indices': [98, 104], 'text': 'COVID'}, {'indices': [112, 117], 'text': 'Mpox'}]""",tweet,0,2024-08-16
499,neutral,@REVMAXXING Fuck no...,[],reply,0,2024-08-09
500,neutral,"Biden v. Trump was so bad that the next president of the US will probably be someone that never received the votes from their party to even run for president. That aside, she's the first of 5 or so checked boxes, she can't possibly lose.",[],tweet,0,2024-08-19
